"bfp_output.P","bfp_output.logBF"
10000,-2.85882467619775
9908.2280990038,-2.85646628647238
9817.29840618883,-2.85404026667676
9727.20319245055,-2.85154493889025
9637.93479961579,-2.84897739717273
9549.48563979196,-2.84633524761146
9461.84819472201,-2.84361555682097
9375.01501514529,-2.84081564822282
9288.9787201645,-2.83793236924513
9203.73199661823,-2.83496274093603
9119.2675984593,-2.83190335548108
9035.57834613892,-2.82875090823496
8952.6571259964,-2.82550169700714
8870.49688965441,-2.82215206033286
8789.09065341995,-2.81869796450168
8708.43149769073,-2.81513535336016
8628.51256636689,-2.81145981411545
8549.32706626839,-2.80766685951464
8470.86826655741,-2.80375164436178
8393.12949816637,-2.79970920237507
8316.10415323097,-2.79553420027186
8239.78568452852,-2.79122113725675
8164.16760492147,-2.78676413001083
8089.24348680595,-2.7821570761866
8015.00696156541,-2.77739347593295
7941.45171902934,-2.77246654724162
7868.57150693686,-2.76736909429031
7796.36013040524,-2.76209357498301
7724.8114514034,-2.75663199858205
7653.91938823016,-2.75097597167298
7583.67791499719,-2.74511660273445
7514.08106111696,-2.73904453612242
7445.12291079514,-2.73274986030757
7376.79760252773,-2.72622212946477
7309.09932860291,-2.71945027696971
7242.02233460732,-2.71242262002705
7175.56091893693,-2.70512678338668
7109.70943231243,-2.69754968247308
7044.46227729904,-2.68967744974158
6979.81390783066,-2.68149541523043
6915.75882873852,-2.67298801194586
6852.29159528407,-2.66413877156948
6789.40681269611,-2.6549301987083
6727.09913571235,-2.64534377045559
6665.36326812492,-2.6353598132264
6604.1939623303,-2.62495746684381
6543.58601888324,-2.61411458522302
6483.53428605473,-2.60280765569019
6424.03365939419,-2.59101090635685
6365.07908129558,-2.57869939802354
6306.66554056741,-2.56584424057807
6248.78807200689,-2.55241555621451
6191.44175597785,-2.53838162371177
6134.62171799251,-2.52370877053751
6078.32312829723,-2.50836126232123
6022.54120146193,-2.492301190535
5967.27119597332,-2.47548835994116
5912.50841383188,-2.45788017742411
5858.24820015254,-2.43943154450362
5804.48594276898,-2.42009475644265
5751.21707184161,-2.3998194115805
5698.43705946914,-2.37855233546254
5646.14141930367,-2.35623752564093
5594.32570616938,-2.33281612398742
5542.98551568467,-2.30822642523078
5492.11648388779,-2.28240393251478
5441.71428686589,-2.25528147270601
5391.77464038751,-2.22678938715402
5342.29329953835,-2.19685581646705
5293.26605836056,-2.1654071017479
5244.68874949512,-2.13236832882488
5196.55724382766,-2.0976640459758
5148.8674501375,-2.06121919193101
5101.61531474984,-2.0229602754636
5054.79682119124,-1.98281685311862
5008.40798984822,-1.94072335934107
4962.44487762892,-1.89662133570045
4916.90357762803,-1.85046215931571
4871.78021879464,-1.80221027400479
4827.07096560318,-1.75184702461014
4782.77201772748,-1.69937514645646
4738.87960971766,-1.64482394241856
4695.39001068006,-1.58825516948793
4652.29952396019,-1.52976961244876
4609.60448682844,-1.46951430192307
4567.30127016875,-1.40769019767005
4525.38627817017,-1.34456016362146
4483.85594802119,-1.28045688121916
4442.70674960688,-1.21579026123153
4401.93518520887,-1.1510537714238
4361.53778920801,-1.08682896788703
4321.51112778976,-1.02378740711905
4281.85179865241,-0.962689050122616
4242.55643071778,-0.904376281270298
4203.62168384471,-0.849762758635914
4165.04424854518,-0.799816642327225
4126.82084570296,-0.755537922386519
4088.94822629486,-0.717930521724848
4051.42317111465,-0.687969930725141
4014.24249049932,-0.666568233279558
3977.40302405803,-0.65453880698477
3940.90164040345,-0.652563478286747
3904.73523688556,-0.661164192096275
3868.90073932797,-0.680683757432472
3833.3951017666,-0.711274415785861
3798.21530619074,-0.75289811867331
3763.35836228653,-0.805336886081885
3728.82130718284,-0.868212354284718
3694.6012051993,-0.941012372836876
3660.6951475969,-1.02312182067926
3627.10025233065,-1.11385455009816
3593.81366380463,-1.21248343703869
3560.83255262928,-1.3182658911915
3528.15411538089,-1.43046274823542
3495.77557436328,-1.5483491385777
3463.69417737173,-1.6712166200272
3431.90719745905,-1.79836653112649
3400.41193270371,-1.92909516015269
3369.20570598027,-2.06267195587999
3338.28586473176,-2.19831266643872
3307.64978074424,-2.3351500066265
3277.29484992338,-2.47220521075796
3247.21849207313,-2.60836454810272
3217.41815067637,-2.74236541867408
3187.89129267765,-2.87279668680817
3158.63540826782,-2.99811735718857
3129.64801067075,-3.11669602511788
3100.92663593193,-3.22687096229522
3072.468842709,-3.32702726497204
3044.2722120643,-3.41568386389833
3016.3343472592,-3.49158022782943
2988.65287355038,-3.55375122585694
2961.22543798804,-3.60157938304765
2934.04970921579,-3.63481706198145
2907.12337727258,-3.65357566520408
2880.4441533963,-3.6582847431912
2854.00976982924,-3.64962385995944
2827.81797962534,-3.62844824336839
2801.8665564592,-3.59569877841009
2776.1532944368,-3.55232429084564
2750.67600790807,-3.49921078568719
2725.43253128103,-3.43712494867342
