"data...1.","bfp_output.res"
12220.1056599999,-32.9895802071548
12235.9666670002,-4.00151871140924
12237.9032180002,-14.5666055362134
12238.908171,-18.6212020685182
12243.0026850002,-12.0046618383361
12307.8585649999,38.6242730493952
12334.8146870001,46.2254608051352
12536.1309139999,13.2423306609471
12537.0906480001,18.3645056242752
12538.048924,23.4806266705087
12573.0651850002,-39.9708986066419
12574.0020829998,-44.9043826317611
12575.0051270002,-24.3550019159316
12601.0029279999,44.1637542771549
12602.0445829998,7.04275585342628
12651.8701849999,58.6736350211641
12711.7517590001,40.6457333875228
12712.8089470002,88.3170054267602
12925.044514,178.203956479505
13071.8259140002,-77.0677763631979
13303.018044,57.4969568961791
13338.8544100001,-136.539996108246
13340.104572,-107.531320210706
13368.8945829999,-7.00417387090815
13747.010278,-147.94727902691
15111.0354980002,30.6558335943515
15440.1281369999,-87.1672106262642
15523.043414,-21.4983194328025
15994.8675230001,-6.43768588492603
16165.1266089999,-26.0769101737138
16585.1541550001,7.13997230677206
16588.0586689999,88.6369650149218
16639.9026270001,0.702273585457306
16909.1497450001,117.026249367984
17291.1480089999,-0.35086466522651
17294.147072,14.066251737913
17652.1447220002,7.62021134963963
17765.862338,-56.7132171743667
18029.1550810002,-14.5807429582175
