"bfp_output.P","bfp_output.logBF"
10000,-2.97087473745331
9908.2280990038,-2.96815161858707
9817.29840618883,-2.96534748580096
9727.20319245055,-2.96246005901583
9637.93479961579,-2.95948542373359
9549.48563979196,-2.95642116098379
9461.84819472201,-2.95326300644926
9375.01501514529,-2.95000828617683
9288.9787201645,-2.94665225595117
9203.73199661823,-2.94319206398158
9119.2675984593,-2.93962251075258
9035.57834613892,-2.93594045063126
8952.6571259964,-2.93214009309092
8870.49688965441,-2.92821806343069
8789.09065341995,-2.92416798060865
8708.43149769073,-2.91998612874057
8628.51256636689,-2.91566538774428
8549.32706626839,-2.91120175190617
8470.86826655741,-2.90658733493874
8393.12949816637,-2.90181773096303
8316.10415323097,-2.89688411611932
8239.78568452852,-2.89178172295213
8164.16760492147,-2.88650073384998
8089.24348680595,-2.88103590496398
8015.00696156541,-2.8753762145012
7941.45171902934,-2.86951515788759
7868.57150693686,-2.86344286317024
7796.36013040524,-2.85714967228459
7724.8114514034,-2.85062539421595
7653.91938823016,-2.84385926808217
7583.67791499719,-2.83683992642959
7514.08106111696,-2.82955535603976
7445.12291079514,-2.82199285597762
7376.79760252773,-2.81413899260063
7309.09932860291,-2.80597955148546
7242.02233460732,-2.79749948600043
7175.56091893693,-2.78868286213197
7109.70943231243,-2.77951279960122
7044.46227729904,-2.76997140885704
6979.81390783066,-2.7600397235967
6915.75882873852,-2.74969762878144
6852.29159528407,-2.73892378366572
6789.40681269611,-2.72769553971197
6727.09913571235,-2.71598885300177
6665.36326812492,-2.70377819094936
6604.1939623303,-2.69103643308464
6543.58601888324,-2.67773476567619
6483.53428605473,-2.6638425699917
6424.03365939419,-2.64932730397391
6365.07908129558,-2.63415437766185
6306.66554056741,-2.61828702187422
6248.78807200689,-2.60168615077721
6191.44175597785,-2.5843102184978
6134.62171799251,-2.56611507012097
6078.32312829723,-2.54705378861065
6022.54120146193,-2.52707653770671
5967.27119597332,-2.5061304038774
5912.50841383188,-2.48415923754477
5858.24820015254,-2.46110349834039
5804.48594276898,-2.43690010659621
5751.21707184161,-2.41148230599738
5698.43705946914,-2.3847795434621
5646.14141930367,-2.35671737280334
5594.32570616938,-2.32721739208089
5542.98551568467,-2.2961972245417
5492.11648388779,-2.263570557839
5441.71428686589,-2.22924725732959
5391.77464038751,-2.19313357415667
5342.29329953835,-2.15513247239844
5293.26605836056,-2.11514410318237
5244.68874949512,-2.0730664567467
5196.55724382766,-2.02879626072622
5148.8674501375,-1.98223011620653
5101.61531474984,-1.93326598257031
5054.79682119124,-1.88180504577378
5008.40798984822,-1.82775404873221
4962.44487762892,-1.77102816069286
4916.90357762803,-1.71155446991217
4871.78021879464,-1.64927618772524
