"bfp_output.P","bfp_output.logBF"
10000,-2.977876918922
9908.2280990038,-2.97593953749559
9817.29840618883,-2.97394922301144
9727.20319245055,-2.97190426086557
9637.93479961579,-2.96980272537057
9549.48563979196,-2.96764268843664
9461.84819472201,-2.96542209431656
9375.01501514529,-2.96313882253731
9288.9787201645,-2.96079064569674
9203.73199661823,-2.95837524446965
9119.2675984593,-2.95589019244592
9035.57834613892,-2.95333295598815
8952.6571259964,-2.95070088379471
8870.49688965441,-2.94799120463024
8789.09065341995,-2.94520101834776
8708.43149769073,-2.94232728921177
8628.51256636689,-2.93936683902929
8549.32706626839,-2.93631633751736
8470.86826655741,-2.93317229683545
8393.12949816637,-2.92993105799872
8316.10415323097,-2.92658878685504
8239.78568452852,-2.92314145775328
8164.16760492147,-2.91958484831293
8089.24348680595,-2.91591452329349
8015.00696156541,-2.91212582492868
7941.45171902934,-2.90821385882416
7868.57150693686,-2.90417347995274
7796.36013040524,-2.89999927730254
7724.8114514034,-2.89568555892155
7653.91938823016,-2.89122633459983
7583.67791499719,-2.886615295639
7514.08106111696,-2.88184580045218
7445.12291079514,-2.87691084840115
7376.79760252773,-2.87180306188513
7309.09932860291,-2.86651466182037
7242.02233460732,-2.86103744197767
7175.56091893693,-2.85536274380218
7109.70943231243,-2.8494814288441
7044.46227729904,-2.84338384643534
6979.81390783066,-2.83705980505853
6915.75882873852,-2.83049853572559
6852.29159528407,-2.82368866158417
6789.40681269611,-2.81661815251111
6727.09913571235,-2.80927429381556
6665.36326812492,-2.80164363634703
6604.1939623303,-2.7937119588429
6543.58601888324,-2.78546421765283
6483.53428605473,-2.77688450294947
6424.03365939419,-2.7679559787294
6365.07908129558,-2.7586608435637
6306.66554056741,-2.74898026519009
6248.78807200689,-2.73889433218035
6191.44175597785,-2.72838199400173
6134.62171799251,-2.717421009239
6078.32312829723,-2.70598788121371
6022.54120146193,-2.69405780983076
5967.27119597332,-2.68160464095315
5912.50841383188,-2.66860080947246
5858.24820015254,-2.65501730933404
5804.48594276898,-2.64082364965979
5751.21707184161,-2.62598716124013
5698.43705946914,-2.61047563529679
5646.14141930367,-2.59425345334163
5594.32570616938,-2.57728415806828
5542.98551568467,-2.55952990181596
5492.11648388779,-2.54095155450336
5441.71428686589,-2.52150886001025
5391.77464038751,-2.50116065209506
5342.29329953835,-2.47986514296353
5293.26605836056,-2.45758029987895
5244.68874949512,-2.43426432775403
5196.55724382766,-2.40987627844633
5148.8674501375,-2.38437681043764
5101.61531474984,-2.35772912560237
5054.79682119124,-2.32990011275576
5008.40798984822,-2.30086173027488
4962.44487762892,-2.2705926620767
4916.90357762803,-2.23908028204677
4871.78021879464,-2.20632296101835
4827.07096560318,-2.1723327468094
4782.77201772748,-2.1371384403899
4738.87960971766,-2.10078907916526
4695.39001068006,-2.06335781944621
4652.29952396019,-2.02494618362477
4609.60448682844,-1.98568860143119
4567.30127016875,-1.94575712794126
4525.38627817017,-1.90536616331157
4483.85594802119,-1.86477693145123
4442.70674960688,-1.82430139977439
4401.93518520887,-1.78430524539776
4361.53778920801,-1.74520940349548
4321.51112778976,-1.70748968344464
4281.85179865241,-1.67167392379509
4242.55643071778,-1.63833619573107
4203.62168384471,-1.60808767379931
4165.04424854518,-1.58156398466435
4126.82084570296,-1.55940912241855
4088.94822629486,-1.5422563696534
4051.42317111465,-1.53070705688047
4014.24249049932,-1.52530855951683
3977.40302405803,-1.5265318651284
3940.90164040345,-1.53475392136302
3904.73523688556,-1.55024019362984
3868.90073932797,-1.5731369549898
3833.3951017666,-1.6034658707601
3798.21530619074,-1.64112811186724
3763.35836228653,-1.68591368382804
3728.82130718284,-1.73751630831928
3694.6012051993,-1.79555209290562
3660.6951475969,-1.85958008696953
3627.10025233065,-1.92912270810511
3593.81366380463,-2.00368412527923
3560.83255262928,-2.082764958645
3528.15411538089,-2.16587204085983
3495.77557436328,-2.25252242149586
3463.69417737173,-2.34224124196821
3431.90719745905,-2.43455354324449
3400.41193270371,-2.52897049687787
3369.20570598027,-2.62497099409979
3338.28586473176,-2.72198001504769
3307.64978074424,-2.81934574712487
3277.29484992338,-2.91631801276607
3247.21849207313,-3.01203113286611
3217.41815067637,-3.10549476168772
3187.89129267765,-3.1955962833167
3158.63540826782,-3.28111783420256
3129.64801067075,-3.36076972190373
3100.92663593193,-3.43323990016757
3072.468842709,-3.49725642585566
3044.2722120643,-3.55165694636708
3016.3343472592,-3.5954569556017
2988.65287355038,-3.62790755621564
2961.22543798804,-3.64853427614475
2934.04970921579,-3.6571516387073
2907.12337727258,-3.65384832495986
2880.4441533963,-3.638953422465
2854.00976982924,-3.6129791076497
2827.81797962534,-3.57655352506238
2801.8665564592,-3.53035207227473
2776.1532944368,-3.47503216319812
2750.67600790807,-3.4111769131169
2725.43253128103,-3.33925055383416
2700.42071883777,-3.25956614998476
2675.63844455205,-3.1722648648825
2651.08360190854,-3.07730528223719
2626.75410372384,-2.9744611462214
2602.64788196901,-2.86332619962233
2578.7628875938,-2.74332542803212
2555.09709035251,-2.61373282585297
2531.64847863135,-2.47369668361797
2508.41505927754,-2.3222742651575
2485.3948574298,-2.15847850156019
2462.58591635055,-1.98133984522978
2439.98629725955,-1.78998651163722
2417.59407916913,-1.58374573183819
2395.40735872088,-1.36226702551782
2373.42425002387,-1.12566557673007
2351.64288449435,-0.874679368586849
2330.06141069693,-0.610827956346848
2308.67799418717,-0.336554337482037
2287.4908173557,-0.0553257452200269
2266.49807927369,0.228333539488706
2245.69799553977,0.50890176639921
2225.08879812837,0.780026735317127
2204.66873523941,1.03479929993036
2184.43607114943,1.26611258083294
2164.38908606402,1.46706773169079
2144.52607597167,1.63137613373037
2124.84535249888,1.75370854445884
2105.34524276671,1.82995424922278
2086.0240892485,1.85737355318669
2066.88024962908,1.83464824043303
2047.91209666509,1.7618504223117
2029.11801804668,1.64035682181397
2010.4964162605,1.47273309110115
1992.04570845387,1.26260432776327
1973.76432630026,1.01451789582994
1955.65071586595,0.733796830723056
1937.70333747799,0.426378767698925
1919.92066559328,0.0986368617897044
1902.30118866895,-0.242816233379737
1884.8434090338,-0.591332879899976
1867.54584276108,-0.940431562027224
1850.4070195423,-1.28397854191713
1833.42548256229,-1.61633597467066
1816.59978837533,-1.93246611001471
1799.92850678248,-2.22798711692867
1783.41022071001,-2.49918232272487
1767.04352608895,-2.74296968503465
1750.82703173572,-2.95684261478969
1734.75935923393,-3.13879343306165
1718.83914281715,-3.28723210604088
1703.06502925284,-3.40091080649979
1687.43567772738,-3.47886374565841
1671.94975973199,-3.5203706080383
1656.60595894991,-3.52495173359751
1641.40297114447,-3.49240307948527
1626.33950404819,-3.42288166656122
1611.41427725302,-3.31704708923517
1596.62602210143,-3.17626535592187
1581.9734815786,-3.0028661836579
1567.4554102056,-2.80042806178242
1553.07057393346,-2.57403892801163
1538.81775003835,-2.33045370345711
1524.69572701757,-2.07805489298495
1510.70330448665,-1.82653422637049
1496.83929307726,-1.58626459665445
1483.1025143361,-1.36741590907017
1469.49180062482,-1.17896056431642
1456.00599502065,-1.02777113391071
1442.64395121816,-0.91800081364418
1429.40453343176,-0.850855163898454
1416.2866162992,-0.824747064952258
