jd	rv	rverr
1.222010565999988467e+04	5.978679949076584307e+03	2.484943628311157227e+00
1.223596666700020432e+04	5.976146442602359457e+03	2.746756553649902344e+00
1.223790321800019592e+04	5.972639485708350549e+03	2.292925834655761719e+00
1.223890817099995911e+04	5.989390524670452578e+03	2.362675428390502930e+00
1.224300268500018865e+04	5.978080817493111681e+03	2.542397737503051758e+00
1.230785856499988586e+04	6.081254262589965947e+03	2.698545694351196289e+00
1.233481468700012192e+04	6.157234306080528768e+03	2.590920686721801758e+00
1.253613091399986297e+04	5.994359124679293018e+03	2.318402051925659180e+00
1.253709064800012857e+04	5.994591273185433238e+03	2.625008106231689453e+00
1.253804892400000244e+04	6.003972320957560441e+03	2.330536127090454102e+00
1.257306518500018865e+04	6.099470923666587623e+03	2.388923883438110352e+00
1.257400208299979568e+04	6.109112514021304378e+03	2.256119489669799805e+00
1.257500512700015679e+04	6.111347567579032329e+03	2.295280218124389648e+00
1.260100292799994349e+04	6.225046081325785053e+03	2.546680688858032227e+00
1.260204458299977705e+04	6.202704670889699628e+03	2.202269315719604492e+00
1.265187018499989063e+04	6.166727001397026470e+03	2.048444509506225586e+00
1.271175175900012255e+04	5.988582181722900714e+03	3.075316667556762695e+00
1.271280894700018689e+04	6.013912817484146217e+03	2.955054044723510742e+00
1.292504451399995014e+04	6.110493142800885835e+03	2.301656246185302734e+00
1.307182591400016099e+04	6.007798269519655150e+03	2.378734111785888672e+00
1.330301804400002584e+04	6.123187662972733960e+03	2.238945960998535156e+00
1.333885441000014544e+04	5.924025972838553571e+03	2.729609966278076172e+00
1.334010457199998200e+04	5.950712896098853889e+03	3.025358676910400391e+00
1.336889458299987018e+04	6.017537302196491510e+03	2.905638217926025391e+00
1.374701027800003067e+04	5.973993153801980952e+03	2.753123283386230469e+00
1.511103549800021574e+04	6.068004941203500493e+03	4.007457256317138672e+00
1.544012813699990511e+04	6.081833115411660401e+03	2.573566913604736328e+00
1.552304341399995610e+04	6.119476049571832846e+03	3.359668970108032227e+00
1.599486752300010994e+04	5.923604902598613990e+03	4.648252964019775391e+00
1.616512660899991170e+04	6.152609329683255055e+03	2.889085054397583008e+00
1.658515415500011295e+04	6.261667799562987057e+03	2.791920423507690430e+00
1.658805866899993271e+04	6.309489132588940265e+03	2.762163400650024414e+00
1.663990262700011954e+04	6.056223714982144884e+03	3.333262920379638672e+00
1.690914974500006065e+04	6.222114228923368501e+03	2.876630544662475586e+00
1.729114800899988040e+04	6.130044755241193343e+03	2.947600603103637695e+00
1.729414707199996337e+04	6.100513591556009487e+03	2.545756340026855469e+00
1.765214472200023010e+04	6.309030141776514938e+03	2.982918024063110352e+00
1.776586233799997717e+04	5.956802250975728384e+03	2.741708993911743164e+00
1.802915508100017905e+04	6.098161576762635377e+03	3.401071310043334961e+00
