jd	rv	rverr
1.222010565999988467e+04	5.956055741777090589e+03	2.744083642959594727e+00
1.223596666700020432e+04	5.943674313985338813e+03	2.755332469940185547e+00
1.223790321800019592e+04	5.961797447298966290e+03	2.305289745330810547e+00
1.223890817099995911e+04	5.972714660342971911e+03	2.477230787277221680e+00
1.224300268500018865e+04	5.952457899338915013e+03	2.742866516113281250e+00
1.230785856499988586e+04	6.061544241652998608e+03	2.855978488922119141e+00
1.233481468700012192e+04	6.139258400531442021e+03	2.617143154144287109e+00
1.253613091399986297e+04	5.971473164113704115e+03	2.378662109375000000e+00
1.253709064800012857e+04	5.977860876927516074e+03	2.717538833618164062e+00
1.253804892400000244e+04	5.995367182334681274e+03	2.386464357376098633e+00
1.257306518500018865e+04	6.085947004918336461e+03	2.456290960311889648e+00
1.257400208299979568e+04	6.088520166449874523e+03	2.381992816925048828e+00
1.257500512700015679e+04	6.108990697545566945e+03	2.282750606536865234e+00
1.260100292799994349e+04	6.207535333143321623e+03	2.423754453659057617e+00
1.260204458299977705e+04	6.179753272007586929e+03	2.181825876235961914e+00
1.265187018499989063e+04	6.131448114320439345e+03	2.316956996917724609e+00
1.271175175900012255e+04	5.955705971501345630e+03	3.241966247558593750e+00
1.271280894700018689e+04	6.002173183499777224e+03	2.821527004241943359e+00
1.292504451399995014e+04	6.087020418663800228e+03	2.334972620010375977e+00
1.307182591400016099e+04	5.990040491692314390e+03	2.454371929168701172e+00
1.330301804400002584e+04	6.080983220730711764e+03	3.031514167785644531e+00
1.333885441000014544e+04	5.909423412506268505e+03	3.668643712997436523e+00
1.334010457199998200e+04	5.944007104613077900e+03	4.392210006713867188e+00
1.336889458299987018e+04	6.001514730395640072e+03	3.406814575195312500e+00
1.374701027800003067e+04	5.952299261235733866e+03	3.745606899261474609e+00
1.511103549800021574e+04	6.072544179093034472e+03	4.318546772003173828e+00
1.544012813699990511e+04	6.079331190443233936e+03	3.452128410339355469e+00
1.552304341399995610e+04	6.102060732267633284e+03	3.868218898773193359e+00
1.599486752300010994e+04	5.914345380810496863e+03	6.323174476623535156e+00
1.616512660899991170e+04	6.133001828775508329e+03	3.498904943466186523e+00
1.658515415500011295e+04	6.256838451803530916e+03	3.964381694793701172e+00
1.658805866899993271e+04	6.295443888585716195e+03	3.390811443328857422e+00
1.663990262700011954e+04	6.037443054469641538e+03	4.404860973358154297e+00
1.690914974500006065e+04	6.219727911647467408e+03	3.825558423995971680e+00
1.729114800899988040e+04	6.122634956533482182e+03	3.679307699203491211e+00
1.729414707199996337e+04	6.103626274145324714e+03	3.213641881942749023e+00
1.765214472200023010e+04	6.296271851331592188e+03	3.997459650039672852e+00
1.776586233799997717e+04	5.919862321298045572e+03	3.563212394714355469e+00
1.802915508100017905e+04	6.098161576762635377e+03	5.036159515380859375e+00
