jd	rv	rverr
1.222010565999988467e+04	5.980868860764305282e+03	2.669705152511596680e+00
1.223596666700020432e+04	5.954697398403772240e+03	2.573522806167602539e+00
1.223790321800019592e+04	5.966757671691470023e+03	2.168735504150390625e+00
1.223890817099995911e+04	5.989238925903839117e+03	2.238686323165893555e+00
1.224300268500018865e+04	5.957816752142909536e+03	2.611429214477539062e+00
1.230785856499988586e+04	6.077657336458374630e+03	2.789247512817382812e+00
1.233481468700012192e+04	6.145154392850236036e+03	2.635877370834350586e+00
1.253613091399986297e+04	5.982711104338057339e+03	2.239744424819946289e+00
1.253709064800012857e+04	5.977860876927516074e+03	2.747489452362060547e+00
1.253804892400000244e+04	5.992788912663643714e+03	2.554028272628784180e+00
1.257306518500018865e+04	6.087862166315266222e+03	2.342258930206298828e+00
1.257400208299979568e+04	6.083421430954062089e+03	2.132591247558593750e+00
1.257500512700015679e+04	6.104269323008375068e+03	2.248149633407592773e+00
1.260100292799994349e+04	6.219938620721102779e+03	2.530806303024291992e+00
1.260204458299977705e+04	6.194221683790998213e+03	2.034120082855224609e+00
1.265187018499989063e+04	6.137990855334210210e+03	2.210546731948852539e+00
1.271175175900012255e+04	5.968156701858606539e+03	2.848552465438842773e+00
1.271280894700018689e+04	6.006649164350004867e+03	2.729980945587158203e+00
1.292504451399995014e+04	6.108678320155959227e+03	2.182574748992919922e+00
1.307182591400016099e+04	6.001801938448857982e+03	2.348519086837768555e+00
1.330301804400002584e+04	6.080983220730711764e+03	2.266961812973022461e+00
1.333885441000014544e+04	5.924025972838553571e+03	2.599678039550781250e+00
1.334010457199998200e+04	5.950712896098853889e+03	2.914183139801025391e+00
1.336889458299987018e+04	6.029613943510958052e+03	2.886721849441528320e+00
1.374701027800003067e+04	5.974165474702160282e+03	2.637455224990844727e+00
1.511103549800021574e+04	6.033660731414594920e+03	3.901849269866943359e+00
1.544012813699990511e+04	6.047683039295108756e+03	2.467628002166748047e+00
1.552304341399995610e+04	6.112100060660992312e+03	3.152809381484985352e+00
1.599486752300010994e+04	5.937028482594861998e+03	4.563632965087890625e+00
1.616512660899991170e+04	6.105910365734656807e+03	2.755086898803710938e+00
1.658515415500011295e+04	6.241462628697656328e+03	2.818951368331909180e+00
1.658805866899993271e+04	6.288698288790721563e+03	2.604078292846679688e+00
1.663990262700011954e+04	6.059273685851458140e+03	3.304353713989257812e+00
1.690914974500006065e+04	6.193493690553077613e+03	2.683151483535766602e+00
1.729114800899988040e+04	6.113270733438926982e+03	2.888847112655639648e+00
1.729414707199996337e+04	6.090889796472576563e+03	2.461246252059936523e+00
1.765214472200023010e+04	6.283722963499545585e+03	2.731429100036621094e+00
1.776586233799997717e+04	5.955923196257092059e+03	2.725010156631469727e+00
1.802915508100017905e+04	6.082667964687017957e+03	3.323460817337036133e+00
