jd	rv	rverr
1.222010565999988467e+04	5.958395161592816294e+03	2.623076677322387695e+00
1.223596666700020432e+04	5.948865208443588926e+03	2.721223115921020508e+00
1.223790321800019592e+04	5.949029341106564971e+03	2.275258779525756836e+00
1.223890817099995911e+04	5.968171605218307377e+03	2.335820913314819336e+00
1.224300268500018865e+04	5.955819247531020665e+03	2.668695926666259766e+00
1.230785856499988586e+04	6.069527716268901713e+03	2.755708217620849609e+00
1.233481468700012192e+04	6.139258400531442021e+03	2.692661285400390625e+00
1.253613091399986297e+04	5.982024002014557482e+03	2.429779291152954102e+00
1.253709064800012857e+04	5.974191968647748581e+03	2.561484336853027344e+00
1.253804892400000244e+04	5.984371363881466095e+03	2.535079240798950195e+00
1.257306518500018865e+04	6.082673998453537934e+03	2.318777084350585938e+00
1.257400208299979568e+04	6.080594495680234104e+03	2.230464458465576172e+00
1.257500512700015679e+04	6.091593921097715793e+03	2.329828739166259766e+00
1.260100292799994349e+04	6.219938620721102779e+03	2.430890560150146484e+00
1.260204458299977705e+04	6.184883090703748167e+03	2.009347915649414062e+00
1.265187018499989063e+04	6.131448114320439345e+03	2.210335731506347656e+00
1.271175175900012255e+04	5.965851091839751462e+03	3.282575845718383789e+00
1.271280894700018689e+04	5.998536994378271629e+03	2.587675571441650391e+00
1.292504451399995014e+04	6.087290897038765252e+03	2.279045820236206055e+00
1.307182591400016099e+04	5.991157305627653841e+03	2.460022687911987305e+00
1.330301804400002584e+04	6.069530424700438743e+03	2.361369848251342773e+00
1.333885441000014544e+04	5.914205862805549259e+03	2.737122535705566406e+00
1.334010457199998200e+04	5.957358429801497550e+03	3.226273536682128906e+00
1.336889458299987018e+04	6.014713638838489715e+03	2.947716236114501953e+00
1.374701027800003067e+04	5.951958981989810127e+03	2.890370368957519531e+00
1.511103549800021574e+04	6.029422509781070403e+03	3.880876541137695312e+00
1.544012813699990511e+04	6.047683039295108756e+03	2.429067850112915039e+00
1.552304341399995610e+04	6.109374554777776211e+03	3.308525562286376953e+00
1.599486752300010994e+04	5.936480982013279572e+03	4.796784877777099609e+00
1.616512660899991170e+04	6.098539830016859923e+03	3.060758113861083984e+00
1.658515415500011295e+04	6.227354127655125922e+03	2.660430908203125000e+00
1.658805866899993271e+04	6.252625416806979047e+03	2.633884906768798828e+00
1.663990262700011954e+04	6.039242880833698109e+03	3.441033363342285156e+00
1.690914974500006065e+04	6.185983553093363298e+03	2.730469465255737305e+00
1.729114800899988040e+04	6.111213789022862329e+03	2.979012489318847656e+00
1.729414707199996337e+04	6.084125655821233522e+03	2.491799354553222656e+00
1.765214472200023010e+04	6.267882528346352046e+03	2.819887161254882812e+00
1.776586233799997717e+04	5.934910952821301180e+03	2.751015901565551758e+00
1.802915508100017905e+04	6.076091413876376464e+03	3.450373411178588867e+00
