jd	rv	rverr
1.222010565999988467e+04	5.980430424043595849e+03	2.721799612045288086e+00
1.223596666700020432e+04	5.963347798528913700e+03	2.600674867630004883e+00
1.223790321800019592e+04	5.970255895028971281e+03	2.293417453765869141e+00
1.223890817099995911e+04	5.989238925903839117e+03	2.308739423751831055e+00
1.224300268500018865e+04	5.965293625125057588e+03	2.704827070236206055e+00
1.230785856499988586e+04	6.093281825167039642e+03	2.799241304397583008e+00
1.233481468700012192e+04	6.152247906361415517e+03	2.616221189498901367e+00
1.253613091399986297e+04	5.991865924819736392e+03	2.296690225601196289e+00
1.253709064800012857e+04	5.991482953150552930e+03	2.589142560958862305e+00
1.253804892400000244e+04	6.003972320957560441e+03	2.448606252670288086e+00
1.257306518500018865e+04	6.088361678798064531e+03	2.231746435165405273e+00
1.257400208299979568e+04	6.088520166449874523e+03	2.373603343963623047e+00
1.257500512700015679e+04	6.112900636957863753e+03	2.221782684326171875e+00
1.260100292799994349e+04	6.238763043107781414e+03	2.626780271530151367e+00
1.260204458299977705e+04	6.190014000038518134e+03	2.018100500106811523e+00
1.265187018499989063e+04	6.174575236825447064e+03	2.202497482299804688e+00
1.271175175900012255e+04	5.978293097088142531e+03	3.081758737564086914e+00
1.271280894700018689e+04	6.013912817484146217e+03	2.690353631973266602e+00
1.292504451399995014e+04	6.100945692420064006e+03	2.144238471984863281e+00
1.307182591400016099e+04	6.006105598398906295e+03	2.207423210144042969e+00
1.330301804400002584e+04	6.129698775466851657e+03	2.414912939071655273e+00
1.333885441000014544e+04	5.924502581910568551e+03	2.914160490036010742e+00
1.334010457199998200e+04	5.950712896098853889e+03	2.978276968002319336e+00
1.336889458299987018e+04	6.014798708649970649e+03	2.814222574234008789e+00
1.374701027800003067e+04	5.968088436374317098e+03	2.579545974731445312e+00
1.511103549800021574e+04	6.116917901527820504e+03	3.923890590667724609e+00
1.544012813699990511e+04	6.120463534932874609e+03	2.631418228149414062e+00
1.552304341399995610e+04	6.108920303797240194e+03	3.269700527191162109e+00
1.599486752300010994e+04	5.914670391115898383e+03	4.730185508728027344e+00
1.616512660899991170e+04	6.155440627511517960e+03	3.034322261810302734e+00
1.658515415500011295e+04	6.276511391027801437e+03	2.893133878707885742e+00
1.658805866899993271e+04	6.332844067756283039e+03	2.908074140548706055e+00
1.663990262700011954e+04	6.046283362042528097e+03	3.090240716934204102e+00
1.690914974500006065e+04	6.239542633890872821e+03	2.978140830993652344e+00
1.729114800899988040e+04	6.136479523032699944e+03	2.694424390792846680e+00
1.729414707199996337e+04	6.132052678843261674e+03	2.598772287368774414e+00
1.765214472200023010e+04	6.322213781278842362e+03	3.329711914062500000e+00
1.776586233799997717e+04	5.936065939107946178e+03	2.836846590042114258e+00
1.802915508100017905e+04	6.128801977836294100e+03	3.419151544570922852e+00
