jd	rv	rverr
1.222010565999988467e+04	5.965471224886256095e+03	2.458340644836425781e+00
1.223596666700020432e+04	5.954697398403772240e+03	2.644186496734619141e+00
1.223790321800019592e+04	5.960421061374749115e+03	2.375793457031250000e+00
1.223890817099995911e+04	5.972714660342971911e+03	2.478020906448364258e+00
1.224300268500018865e+04	5.957816752142909536e+03	2.611315965652465820e+00
1.230785856499988586e+04	6.074097492039480130e+03	2.636319875717163086e+00
1.233481468700012192e+04	6.139258400531442021e+03	2.486684799194335938e+00
1.253613091399986297e+04	5.984248904776366544e+03	2.360403776168823242e+00
1.253709064800012857e+04	5.981985672145732678e+03	2.648517370223999023e+00
1.253804892400000244e+04	5.999775543591167661e+03	2.429685115814208984e+00
1.257306518500018865e+04	6.086388713554872083e+03	2.365007162094116211e+00
1.257400208299979568e+04	6.085951712526315532e+03	2.308066844940185547e+00
1.257500512700015679e+04	6.106885765030718176e+03	2.227277278900146484e+00
1.260100292799994349e+04	6.222471083570573683e+03	2.453929901123046875e+00
1.260204458299977705e+04	6.186752990598415636e+03	2.123739004135131836e+00
1.265187018499989063e+04	6.139351972317905165e+03	2.127296924591064453e+00
1.271175175900012255e+04	5.957728015481930925e+03	3.075775623321533203e+00
1.271280894700018689e+04	6.013912817484146217e+03	2.787371158599853516e+00
1.292504451399995014e+04	6.096393366867225268e+03	2.243036270141601562e+00
1.307182591400016099e+04	5.989717662664130330e+03	2.308879375457763672e+00
1.330301804400002584e+04	6.073630135230654560e+03	2.213595867156982422e+00
1.333885441000014544e+04	5.920166748121562705e+03	2.773324728012084961e+00
1.334010457199998200e+04	5.952436377760299365e+03	3.044496297836303711e+00
1.336889458299987018e+04	6.015303674325812608e+03	3.028742790222167969e+00
1.374701027800003067e+04	5.962103011689607229e+03	2.682662248611450195e+00
1.511103549800021574e+04	6.045960953643851099e+03	3.713970184326171875e+00
1.544012813699990511e+04	6.059902554267318919e+03	2.607362508773803711e+00
1.552304341399995610e+04	6.114454749417240237e+03	3.393830060958862305e+00
1.599486752300010994e+04	5.936633671418501763e+03	4.553588867187500000e+00
1.616512660899991170e+04	6.111764913786319084e+03	3.022683620452880859e+00
1.658515415500011295e+04	6.241466991252091248e+03	3.056748151779174805e+00
1.658805866899993271e+04	6.277797355896465888e+03	2.886347532272338867e+00
1.663990262700011954e+04	6.053803860569025346e+03	3.341825246810913086e+00
1.690914974500006065e+04	6.208461614819287206e+03	2.929119110107421875e+00
1.729114800899988040e+04	6.107965867246064590e+03	2.788713932037353516e+00
1.729414707199996337e+04	6.085772520120415720e+03	2.816933870315551758e+00
1.765214472200023010e+04	6.291874396461193101e+03	3.210277557373046875e+00
1.776586233799997717e+04	5.947471837678043812e+03	2.647110939025878906e+00
1.802915508100017905e+04	6.082667964687017957e+03	3.439550876617431641e+00
