jd	rv	rverr
1.222010565999988467e+04	5.953269160131785611e+03	2.704470396041870117e+00
1.223596666700020432e+04	5.942375363402341463e+03	2.560099601745605469e+00
1.223790321800019592e+04	5.949142767521872884e+03	2.188500165939331055e+00
1.223890817099995911e+04	5.951790758634488157e+03	2.331944942474365234e+00
1.224300268500018865e+04	5.954494666940718162e+03	2.683361291885375977e+00
1.230785856499988586e+04	6.072684024402566138e+03	2.928963184356689453e+00
1.233481468700012192e+04	6.134335257851635106e+03	2.574311256408691406e+00
1.253613091399986297e+04	5.971473164113704115e+03	2.322378396987915039e+00
1.253709064800012857e+04	5.972691249922136194e+03	2.713302373886108398e+00
1.253804892400000244e+04	5.987154673610944883e+03	2.602172374725341797e+00
1.257306518500018865e+04	6.080959514560614480e+03	2.186067104339599609e+00
1.257400208299979568e+04	6.064749697972605645e+03	2.236426353454589844e+00
1.257500512700015679e+04	6.091407421895622974e+03	2.316905021667480469e+00
1.260100292799994349e+04	6.207535333143321623e+03	2.495285511016845703e+00
1.260204458299977705e+04	6.179753272007586929e+03	2.130264520645141602e+00
1.265187018499989063e+04	6.125127863582849386e+03	2.270228147506713867e+00
1.271175175900012255e+04	5.955705971501345630e+03	2.967546224594116211e+00
1.271280894700018689e+04	5.997860798440859071e+03	2.682525634765625000e+00
1.292504451399995014e+04	6.087020418663800228e+03	2.297678709030151367e+00
1.307182591400016099e+04	5.989717662664130330e+03	2.513618946075439453e+00
1.330301804400002584e+04	6.099988689126439567e+03	3.058942079544067383e+00
1.333885441000014544e+04	5.905091941271697578e+03	3.528047323226928711e+00
1.334010457199998200e+04	5.946493215321677781e+03	3.898502111434936523e+00
1.336889458299987018e+04	6.008012755226453010e+03	3.366761684417724609e+00
1.374701027800003067e+04	5.954322395854927890e+03	3.714791297912597656e+00
1.511103549800021574e+04	6.068004941203500493e+03	4.848196029663085938e+00
1.544012813699990511e+04	6.057873966455081245e+03	3.117878437042236328e+00
1.552304341399995610e+04	6.086368623965227016e+03	3.695626258850097656e+00
1.599486752300010994e+04	5.914631128125984105e+03	6.300813198089599609e+00
1.616512660899991170e+04	6.122149974618645501e+03	3.157869815826416016e+00
1.658515415500011295e+04	6.244579673841406475e+03	3.483934879302978516e+00
1.658805866899993271e+04	6.288698288790721563e+03	3.254151582717895508e+00
1.663990262700011954e+04	6.031824766006595382e+03	4.186408996582031250e+00
1.690914974500006065e+04	6.219727911647467408e+03	3.499438524246215820e+00
1.729114800899988040e+04	6.122634956533482182e+03	3.634402036666870117e+00
1.729414707199996337e+04	6.100513591556009487e+03	3.121845722198486328e+00
1.765214472200023010e+04	6.293010841891489690e+03	3.646552085876464844e+00
1.776586233799997717e+04	5.931293304556143994e+03	3.179939270019531250e+00
1.802915508100017905e+04	6.099771359349120758e+03	4.204286098480224609e+00
