jd	rv	rverr
1.222010565999988467e+04	5.990668248663743725e+03	2.569919824600219727e+00
1.223596666700020432e+04	5.965408014860804542e+03	2.662209510803222656e+00
1.223790321800019592e+04	5.972639485708350549e+03	2.351639270782470703e+00
1.223890817099995911e+04	5.989390524670452578e+03	2.229341268539428711e+00
1.224300268500018865e+04	5.968230714898367296e+03	2.627510547637939453e+00
1.230785856499988586e+04	6.080741662443862879e+03	2.784235954284667969e+00
1.233481468700012192e+04	6.151802925809053704e+03	2.689681768417358398e+00
1.253613091399986297e+04	5.994359124679293018e+03	2.332916975021362305e+00
1.253709064800012857e+04	5.992601948363109841e+03	2.411113739013671875e+00
1.253804892400000244e+04	6.002076791055587819e+03	2.591746091842651367e+00
1.257306518500018865e+04	6.093259736789870658e+03	2.292826175689697266e+00
1.257400208299979568e+04	6.100658974165038671e+03	2.235825300216674805e+00
1.257500512700015679e+04	6.111547154444429907e+03	2.106122016906738281e+00
1.260100292799994349e+04	6.227754682310565840e+03	2.445846796035766602e+00
1.260204458299977705e+04	6.198970324293408339e+03	2.133165597915649414e+00
1.265187018499989063e+04	6.159925779032986611e+03	2.248411893844604492e+00
1.271175175900012255e+04	5.987216702184770838e+03	2.940862178802490234e+00
1.271280894700018689e+04	6.017487930843562935e+03	2.668375968933105469e+00
1.292504451399995014e+04	6.109151657312148018e+03	2.253544807434082031e+00
1.307182591400016099e+04	6.006105598398906295e+03	2.371736764907836914e+00
1.330301804400002584e+04	6.074355409905459965e+03	2.235241889953613281e+00
1.333885441000014544e+04	5.926258510070623743e+03	2.594434022903442383e+00
1.334010457199998200e+04	5.957358429801497550e+03	2.824272394180297852e+00
1.336889458299987018e+04	6.029392543873385875e+03	2.855132341384887695e+00
1.374701027800003067e+04	5.987000109849694127e+03	2.530157804489135742e+00
1.511103549800021574e+04	6.053379477460432099e+03	3.845961809158325195e+00
1.544012813699990511e+04	6.081833115411660401e+03	2.522584676742553711e+00
1.552304341399995610e+04	6.119616741952359007e+03	3.047542333602905273e+00
1.599486752300010994e+04	5.944060920343952603e+03	4.487061977386474609e+00
1.616512660899991170e+04	6.113045323512968025e+03	2.941356420516967773e+00
1.658515415500011295e+04	6.261667799562987057e+03	2.791804552078247070e+00
1.658805866899993271e+04	6.297626256441784790e+03	2.609169483184814453e+00
1.663990262700011954e+04	6.063359763399064832e+03	3.222489118576049805e+00
1.690914974500006065e+04	6.208461614819287206e+03	2.645381927490234375e+00
1.729114800899988040e+04	6.119166725757720997e+03	2.922191143035888672e+00
1.729414707199996337e+04	6.091585623904946260e+03	2.517362356185913086e+00
1.765214472200023010e+04	6.281478429242779384e+03	2.822569608688354492e+00
1.776586233799997717e+04	5.966215552807676431e+03	2.732822179794311523e+00
1.802915508100017905e+04	6.094634451502002776e+03	3.420504570007324219e+00
