jd	rv	rverr
1.222010565999988467e+04	5.961372604994649009e+03	2.685289621353149414e+00
1.223596666700020432e+04	5.952978551956413867e+03	2.465778827667236328e+00
1.223790321800019592e+04	5.963734966787375015e+03	2.165581226348876953e+00
1.223890817099995911e+04	5.968144884572393494e+03	2.408015251159667969e+00
1.224300268500018865e+04	5.954494666940718162e+03	2.524612188339233398e+00
1.230785856499988586e+04	6.072684024402566138e+03	2.699876308441162109e+00
1.233481468700012192e+04	6.151390664414953790e+03	2.751930236816406250e+00
1.253613091399986297e+04	5.982711104338057339e+03	2.337545394897460938e+00
1.253709064800012857e+04	5.981985672145732678e+03	2.677539587020874023e+00
1.253804892400000244e+04	5.997197273920130101e+03	2.452266454696655273e+00
1.257306518500018865e+04	6.088361678798064531e+03	2.306662559509277344e+00
1.257400208299979568e+04	6.085951712526315532e+03	2.121172666549682617e+00
1.257500512700015679e+04	6.107288210677339521e+03	2.253930807113647461e+00
1.260100292799994349e+04	6.222471083570573683e+03	2.452014207839965820e+00
1.260204458299977705e+04	6.195183081724593649e+03	2.069189310073852539e+00
1.265187018499989063e+04	6.148872156733508746e+03	2.208757400512695312e+00
1.271175175900012255e+04	5.968156701858606539e+03	2.996318340301513672e+00
1.271280894700018689e+04	6.010158839392897789e+03	2.673365116119384766e+00
1.292504451399995014e+04	6.091701439572469098e+03	2.210032939910888672e+00
1.307182591400016099e+04	5.997600798528030282e+03	2.324892759323120117e+00
1.330301804400002584e+04	6.073630135230654560e+03	2.230360031127929688e+00
1.333885441000014544e+04	5.910376085330994101e+03	2.675863742828369141e+00
1.334010457199998200e+04	5.950465321134672195e+03	2.943276882171630859e+00
1.336889458299987018e+04	6.017537302196491510e+03	3.099796772003173828e+00
1.374701027800003067e+04	5.964779438835430483e+03	2.712234497070312500e+00
1.511103549800021574e+04	6.053379477460432099e+03	4.068701267242431641e+00
1.544012813699990511e+04	6.059902554267318919e+03	2.616443157196044922e+00
1.552304341399995610e+04	6.108836324624367990e+03	3.311523675918579102e+00
1.599486752300010994e+04	5.936633671418501763e+03	4.627181529998779297e+00
1.616512660899991170e+04	6.128120130362833152e+03	2.998274803161621094e+00
1.658515415500011295e+04	6.256838451803530916e+03	2.703244209289550781e+00
1.658805866899993271e+04	6.295443888585716195e+03	2.660464763641357422e+00
1.663990262700011954e+04	6.040887291196010665e+03	3.428204774856567383e+00
1.690914974500006065e+04	6.208461614819287206e+03	2.828033208847045898e+00
1.729114800899988040e+04	6.119166725757720997e+03	2.873331069946289062e+00
1.729414707199996337e+04	6.090889796472576563e+03	2.698575496673583984e+00
1.765214472200023010e+04	6.296271851331592188e+03	2.870648384094238281e+00
1.776586233799997717e+04	5.955923196257092059e+03	2.694547176361083984e+00
1.802915508100017905e+04	6.084129420422716066e+03	3.675000667572021484e+00
