jd	rv	rverr
1.222010565999988467e+04	5.980868860764305282e+03	2.749593734741210938e+00
1.223596666700020432e+04	5.948865208443588926e+03	2.644076347351074219e+00
1.223790321800019592e+04	5.957314922617086268e+03	2.446957349777221680e+00
1.223890817099995911e+04	5.968033639434303041e+03	2.463506937026977539e+00
1.224300268500018865e+04	5.958192477143616998e+03	2.766789197921752930e+00
1.230785856499988586e+04	6.077098929490704904e+03	2.939119100570678711e+00
1.233481468700012192e+04	6.149298819563409779e+03	2.559550523757934570e+00
1.253613091399986297e+04	5.988618003042938653e+03	2.594404220581054688e+00
1.253709064800012857e+04	5.996364651563228108e+03	2.778636932373046875e+00
1.253804892400000244e+04	6.002076791055587819e+03	2.492789506912231445e+00
1.257306518500018865e+04	6.089355250570617500e+03	2.293415069580078125e+00
1.257400208299979568e+04	6.099550885338569060e+03	2.453281164169311523e+00
1.257500512700015679e+04	6.107288210677339521e+03	2.242429971694946289e+00
1.260100292799994349e+04	6.227974445990224922e+03	2.545584201812744141e+00
1.260204458299977705e+04	6.186722452717371198e+03	2.132762908935546875e+00
1.265187018499989063e+04	6.151382806810805050e+03	2.173593997955322266e+00
1.271175175900012255e+04	5.972863898093884927e+03	3.219668388366699219e+00
1.271280894700018689e+04	6.016678676995885326e+03	2.833521366119384766e+00
1.292504451399995014e+04	6.096393366867225268e+03	2.235449790954589844e+00
1.307182591400016099e+04	5.991157305627653841e+03	2.285587072372436523e+00
1.330301804400002584e+04	6.140407755965970864e+03	2.892069816589355469e+00
1.333885441000014544e+04	5.931188196582083037e+03	3.693242311477661133e+00
1.334010457199998200e+04	5.964646894963987506e+03	3.874478340148925781e+00
1.336889458299987018e+04	6.019160172446281649e+03	3.205896139144897461e+00
1.374701027800003067e+04	5.967273729333595838e+03	3.222101926803588867e+00
1.511103549800021574e+04	6.089590860547483317e+03	4.602278232574462891e+00
1.544012813699990511e+04	6.109214688322434085e+03	3.546716213226318359e+00
1.552304341399995610e+04	6.107762590914073371e+03	3.777422428131103516e+00
1.599486752300010994e+04	5.939078883179274271e+03	6.117320537567138672e+00
1.616512660899991170e+04	6.152609329683255055e+03	3.400853157043457031e+00
1.658515415500011295e+04	6.268881283321126830e+03	3.616907358169555664e+00
1.658805866899993271e+04	6.331566929945460288e+03	3.460066556930541992e+00
1.663990262700011954e+04	6.056223714982144884e+03	4.097186565399169922e+00
1.690914974500006065e+04	6.237655829097770038e+03	3.853937149047851562e+00
1.729114800899988040e+04	6.135665906630587415e+03	3.659127235412597656e+00
1.729414707199996337e+04	6.134578597861080198e+03	3.521290063858032227e+00
1.765214472200023010e+04	6.317589473577827448e+03	3.716429233551025391e+00
1.776586233799997717e+04	5.957012744227213261e+03	3.166838884353637695e+00
1.802915508100017905e+04	6.106400260812981287e+03	4.651748657226562500e+00
