jd	rv	rverr
1.222010565999988467e+04	5.965471224886256095e+03	2.715687274932861328e+00
1.223596666700020432e+04	5.960442882594561524e+03	2.588756799697875977e+00
1.223790321800019592e+04	5.958989052881486714e+03	2.246542930603027344e+00
1.223890817099995911e+04	5.968171605218307377e+03	2.263208150863647461e+00
1.224300268500018865e+04	5.956076092923376564e+03	2.651992321014404297e+00
1.230785856499988586e+04	6.078983553006590228e+03	2.818124055862426758e+00
1.233481468700012192e+04	6.145154392850236036e+03	2.663687467575073242e+00
1.253613091399986297e+04	5.971473164113704115e+03	2.270544290542602539e+00
1.253709064800012857e+04	5.977860876927516074e+03	2.749070882797241211e+00
1.253804892400000244e+04	5.992788912663643714e+03	2.341773748397827148e+00
1.257306518500018865e+04	6.086388713554872083e+03	2.376150131225585938e+00
1.257400208299979568e+04	6.085951712526315532e+03	2.158033370971679688e+00
1.257500512700015679e+04	6.107288210677339521e+03	2.257339954376220703e+00
1.260100292799994349e+04	6.227754682310565840e+03	2.778119325637817383e+00
1.260204458299977705e+04	6.186752990598415636e+03	1.962333559989929199e+00
1.265187018499989063e+04	6.137990855334210210e+03	2.149690389633178711e+00
1.271175175900012255e+04	5.968156701858606539e+03	3.038175821304321289e+00
1.271280894700018689e+04	6.006649164350004867e+03	2.740033626556396484e+00
1.292504451399995014e+04	6.104974511440712376e+03	2.220993995666503906e+00
1.307182591400016099e+04	6.001801938448857982e+03	2.399541854858398438e+00
1.330301804400002584e+04	6.124196503685809148e+03	2.578718185424804688e+00
1.333885441000014544e+04	5.914205862805549259e+03	2.674265384674072266e+00
1.334010457199998200e+04	5.947376905254401208e+03	2.848238706588745117e+00
1.336889458299987018e+04	6.008719489044910006e+03	3.004687786102294922e+00
1.374701027800003067e+04	5.966791667068537208e+03	2.725497007369995117e+00
1.511103549800021574e+04	6.072544179093034472e+03	3.730124950408935547e+00
1.544012813699990511e+04	6.090185225877314224e+03	2.625841379165649414e+00
1.552304341399995610e+04	6.108836324624367990e+03	3.254260540008544922e+00
1.599486752300010994e+04	5.937028482594861998e+03	4.452184677124023438e+00
1.616512660899991170e+04	6.122149974618645501e+03	3.103300094604492188e+00
1.658515415500011295e+04	6.259981672273890581e+03	2.838261127471923828e+00
1.658805866899993271e+04	6.309253554649454600e+03	2.989171028137207031e+00
1.663990262700011954e+04	6.047032221777247287e+03	3.331557512283325195e+00
1.690914974500006065e+04	6.219943858091995935e+03	3.137533903121948242e+00
1.729114800899988040e+04	6.130044755241193343e+03	2.787732601165771484e+00
1.729414707199996337e+04	6.113243525397105259e+03	2.601665496826171875e+00
1.765214472200023010e+04	6.298880658883674187e+03	3.306830883026123047e+00
1.776586233799997717e+04	5.937744431926781544e+03	2.881318807601928711e+00
1.802915508100017905e+04	6.095991205931262812e+03	3.547023534774780273e+00
