jd	rv	rverr
1.222010565999988467e+04	5.980430424043595849e+03	2.797078371047973633e+00
1.223596666700020432e+04	5.963347798528913700e+03	2.788434982299804688e+00
1.223790321800019592e+04	5.961017095374420023e+03	2.232516050338745117e+00
1.223890817099995911e+04	5.968171605218307377e+03	2.408715009689331055e+00
1.224300268500018865e+04	5.965293625125057588e+03	2.782479286193847656e+00
1.230785856499988586e+04	6.072173605533680529e+03	2.908529281616210938e+00
1.233481468700012192e+04	6.148068579212762415e+03	2.744436979293823242e+00
1.253613091399986297e+04	5.980835205931041855e+03	2.455543041229248047e+00
1.253709064800012857e+04	5.990499197125478531e+03	2.721759796142578125e+00
1.253804892400000244e+04	6.005981277274840977e+03	2.639534235000610352e+00
1.257306518500018865e+04	6.091671766975559876e+03	2.544290542602539062e+00
1.257400208299979568e+04	6.088520166449874523e+03	2.412556409835815430e+00
1.257500512700015679e+04	6.114513691460175323e+03	2.406629085540771484e+00
1.260100292799994349e+04	6.205990443554055673e+03	2.572878837585449219e+00
1.260204458299977705e+04	6.184883090703748167e+03	2.220637321472167969e+00
1.265187018499989063e+04	6.146954814059361524e+03	2.253090858459472656e+00
1.271175175900012255e+04	5.980555081562648411e+03	3.322047710418701172e+00
1.271280894700018689e+04	6.003584469859473757e+03	2.759762525558471680e+00
1.292504451399995014e+04	6.111212964282647590e+03	2.419562816619873047e+00
1.307182591400016099e+04	5.997810201140906429e+03	2.480755805969238281e+00
1.330301804400002584e+04	6.125077739681662933e+03	3.162448406219482422e+00
1.333885441000014544e+04	5.914205862805549259e+03	3.451430559158325195e+00
1.334010457199998200e+04	5.946581011729680540e+03	4.376185417175292969e+00
1.336889458299987018e+04	6.000014011670027685e+03	3.915297508239746094e+00
1.374701027800003067e+04	5.954322395854927890e+03	4.016269207000732422e+00
1.511103549800021574e+04	6.088340988701878814e+03	4.781065464019775391e+00
1.544012813699990511e+04	6.097760801653552335e+03	3.648955345153808594e+00
1.552304341399995610e+04	6.104535391270841501e+03	3.968609094619750977e+00
1.599486752300010994e+04	5.913616834219865268e+03	6.669519901275634766e+00
1.616512660899991170e+04	6.137429821526951855e+03	4.116899490356445312e+00
1.658515415500011295e+04	6.267232237744727172e+03	3.800741434097290039e+00
1.658805866899993271e+04	6.309253554649454600e+03	3.474130868911743164e+00
1.663990262700011954e+04	6.037443054469641538e+03	4.718700885772705078e+00
1.690914974500006065e+04	6.242989051894459408e+03	3.992646455764770508e+00
1.729114800899988040e+04	6.130044755241193343e+03	3.633077621459960938e+00
1.729414707199996337e+04	6.118611648629273986e+03	3.221300840377807617e+00
1.765214472200023010e+04	6.322213781278842362e+03	4.035685539245605469e+00
1.776586233799997717e+04	5.931293304556143994e+03	3.930096864700317383e+00
1.802915508100017905e+04	6.106400260812981287e+03	4.865777969360351562e+00
