jd	rv	rverr
1.222010565999988467e+04	5.962798069656259031e+03	2.679976224899291992e+00
1.223596666700020432e+04	5.947960523717647447e+03	2.546550750732421875e+00
1.223790321800019592e+04	5.963734966787375015e+03	2.312985420227050781e+00
1.223890817099995911e+04	5.972714660342971911e+03	2.475623369216918945e+00
1.224300268500018865e+04	5.955819247531020665e+03	2.713207244873046875e+00
1.230785856499988586e+04	6.070574729333282448e+03	2.977937221527099609e+00
1.233481468700012192e+04	6.147100092128210235e+03	2.607486486434936523e+00
1.253613091399986297e+04	5.972668504028872121e+03	2.268424510955810547e+00
1.253709064800012857e+04	5.976412508855122724e+03	2.680678129196166992e+00
1.253804892400000244e+04	5.992788912663643714e+03	2.764366626739501953e+00
1.257306518500018865e+04	6.086388713554872083e+03	2.474607706069946289e+00
1.257400208299979568e+04	6.083421430954062089e+03	2.446654319763183594e+00
1.257500512700015679e+04	6.104817914228566224e+03	2.319045782089233398e+00
1.260100292799994349e+04	6.219938620721102779e+03	2.545245409011840820e+00
1.260204458299977705e+04	6.186752990598415636e+03	2.119964838027954102e+00
1.265187018499989063e+04	6.148872156733508746e+03	2.218876361846923828e+00
1.271175175900012255e+04	5.957728015481930925e+03	3.163545131683349609e+00
1.271280894700018689e+04	5.998536994378271629e+03	3.032532453536987305e+00
1.292504451399995014e+04	6.105116294459847268e+03	2.330572128295898438e+00
1.307182591400016099e+04	5.994119480088964337e+03	2.330540895462036133e+00
1.330301804400002584e+04	6.125077739681662933e+03	2.430142164230346680e+00
1.333885441000014544e+04	5.911054462545624119e+03	2.977165937423706055e+00
1.334010457199998200e+04	5.950465321134672195e+03	3.389730930328369141e+00
1.336889458299987018e+04	6.017537302196491510e+03	3.119796514511108398e+00
1.374701027800003067e+04	5.968088436374317098e+03	3.011611461639404297e+00
1.511103549800021574e+04	6.053730663092443137e+03	4.337833881378173828e+00
1.544012813699990511e+04	6.064810428006603615e+03	2.426038265228271484e+00
1.552304341399995610e+04	6.103394583286109992e+03	3.002296924591064453e+00
1.599486752300010994e+04	5.927895474885357544e+03	4.707204818725585938e+00
1.616512660899991170e+04	6.131686518613380031e+03	3.059636116027832031e+00
1.658515415500011295e+04	6.256838451803530916e+03	2.981407165527343750e+00
1.658805866899993271e+04	6.297626256441784790e+03	2.619922637939453125e+00
1.663990262700011954e+04	6.037443054469641538e+03	3.478972434997558594e+00
1.690914974500006065e+04	6.219943858091995935e+03	2.788876056671142578e+00
1.729114800899988040e+04	6.125409541154091130e+03	3.098907947540283203e+00
1.729414707199996337e+04	6.098463190971597214e+03	2.790885925292968750e+00
1.765214472200023010e+04	6.291874396461193101e+03	2.926825523376464844e+00
1.776586233799997717e+04	5.952354626729327720e+03	2.858407735824584961e+00
1.802915508100017905e+04	6.085490537406411022e+03	3.359562635421752930e+00
