jd	rv	rverr
1.222010565999988467e+04	6.009696620470254857e+03	2.806594371795654297e+00
1.223596666700020432e+04	5.967114318964162521e+03	2.728771448135375977e+00
1.223790321800019592e+04	5.988242706964145327e+03	2.407884597778320312e+00
1.223890817099995911e+04	5.990807809542497125e+03	2.362117767333984375e+00
1.224300268500018865e+04	5.978080817493111681e+03	2.790723085403442383e+00
1.230785856499988586e+04	6.092935002089463524e+03	3.023365497589111328e+00
1.233481468700012192e+04	6.155958258908314747e+03	2.708717346191406250e+00
1.253613091399986297e+04	5.994939344419137342e+03	2.194882392883300781e+00
1.253709064800012857e+04	6.010303012982796645e+03	2.798668861389160156e+00
1.253804892400000244e+04	6.024428338702899055e+03	2.582224130630493164e+00
1.257306518500018865e+04	6.113714663896600541e+03	2.510320425033569336e+00
1.257400208299979568e+04	6.106756734626447724e+03	2.382381677627563477e+00
1.257500512700015679e+04	6.121372717670477869e+03	2.350366353988647461e+00
1.260100292799994349e+04	6.252043749446285801e+03	2.545383930206298828e+00
1.260204458299977705e+04	6.197007174797694461e+03	2.239955425262451172e+00
1.265187018499989063e+04	6.182079921092117729e+03	2.198075056076049805e+00
1.271175175900012255e+04	5.993184676651741029e+03	3.199234724044799805e+00
1.271280894700018689e+04	6.017487930843562935e+03	2.767956018447875977e+00
1.292504451399995014e+04	6.113933016972820042e+03	2.449311256408691406e+00
1.307182591400016099e+04	6.008321776051845518e+03	2.367170333862304688e+00
1.330301804400002584e+04	6.129698775466851657e+03	2.813180923461914062e+00
1.333885441000014544e+04	5.924502581910568551e+03	3.535749912261962891e+00
1.334010457199998200e+04	5.964646894963987506e+03	3.750605106353759766e+00
1.336889458299987018e+04	6.019160172446281649e+03	3.476054668426513672e+00
1.374701027800003067e+04	5.988663333728007274e+03	3.330023050308227539e+00
1.511103549800021574e+04	6.089590860547483317e+03	4.573767185211181641e+00
1.544012813699990511e+04	6.109214688322434085e+03	3.386576414108276367e+00
1.552304341399995610e+04	6.123725177591444663e+03	3.858046770095825195e+00
1.599486752300010994e+04	5.945472206703649135e+03	5.603105068206787109e+00
1.616512660899991170e+04	6.137429821526951855e+03	3.242532014846801758e+00
1.658515415500011295e+04	6.262119323947001249e+03	3.527101993560791016e+00
1.658805866899993271e+04	6.331566929945460288e+03	3.485731363296508789e+00
1.663990262700011954e+04	6.067483331648846615e+03	4.209392070770263672e+00
1.690914974500006065e+04	6.222585384802339831e+03	3.640706777572631836e+00
1.729114800899988040e+04	6.138584455547548714e+03	3.576359987258911133e+00
1.729414707199996337e+04	6.113243525397105259e+03	3.094355106353759766e+00
1.765214472200023010e+04	6.308602611441892805e+03	3.760657787322998047e+00
1.776586233799997717e+04	5.971506240698625334e+03	3.292010545730590820e+00
1.802915508100017905e+04	6.095991205931262812e+03	4.685212135314941406e+00
