jd	rv	rverr
1.222010565999988467e+04	5.980868860764305282e+03	2.666806221008300781e+00
1.223596666700020432e+04	5.981712516742012667e+03	2.668225765228271484e+00
1.223790321800019592e+04	5.967404420386446873e+03	2.293356418609619141e+00
1.223890817099995911e+04	5.984104744653242960e+03	2.417787551879882812e+00
1.224300268500018865e+04	5.968230714898367296e+03	2.653139114379882812e+00
1.230785856499988586e+04	6.085459765065228567e+03	2.724398136138916016e+00
1.233481468700012192e+04	6.157234306080528768e+03	2.578272342681884766e+00
1.253613091399986297e+04	5.982024002014557482e+03	2.411497831344604492e+00
1.253709064800012857e+04	5.981985672145732678e+03	2.608818054199218750e+00
1.253804892400000244e+04	5.992788912663643714e+03	2.455716133117675781e+00
1.257306518500018865e+04	6.086388713554872083e+03	2.409703731536865234e+00
1.257400208299979568e+04	6.102150967781781219e+03	2.379601716995239258e+00
1.257500512700015679e+04	6.106885765030718176e+03	2.195648431777954102e+00
1.260100292799994349e+04	6.232038165446352650e+03	2.525725841522216797e+00
1.260204458299977705e+04	6.186722452717371198e+03	2.044853687286376953e+00
1.265187018499989063e+04	6.151382806810805050e+03	2.095263242721557617e+00
1.271175175900012255e+04	5.987332309877296211e+03	3.117555856704711914e+00
1.271280894700018689e+04	6.016678676995885326e+03	2.755776882171630859e+00
1.292504451399995014e+04	6.108739395918048103e+03	2.170004606246948242e+00
1.307182591400016099e+04	6.007798269519655150e+03	2.356692314147949219e+00
1.330301804400002584e+04	6.080983220730711764e+03	2.348917722702026367e+00
1.333885441000014544e+04	5.924502581910568551e+03	2.721455812454223633e+00
1.334010457199998200e+04	5.963563618165866501e+03	2.809716939926147461e+00
1.336889458299987018e+04	6.019160172446281649e+03	2.802763462066650391e+00
1.374701027800003067e+04	5.988503009852523974e+03	2.650050878524780273e+00
1.511103549800021574e+04	6.062455771962282597e+03	4.013549327850341797e+00
1.544012813699990511e+04	6.059902554267318919e+03	2.491389751434326172e+00
1.552304341399995610e+04	6.123725177591444663e+03	3.196817398071289062e+00
1.599486752300010994e+04	5.945454756485909456e+03	4.653432369232177734e+00
1.616512660899991170e+04	6.128120130362833152e+03	2.865654468536376953e+00
1.658515415500011295e+04	6.257191818712759414e+03	2.670602321624755859e+00
1.658805866899993271e+04	6.277797355896465888e+03	2.679926633834838867e+00
1.663990262700011954e+04	6.067251025625187140e+03	3.159238576889038086e+00
1.690914974500006065e+04	6.216130985515876091e+03	2.759111404418945312e+00
1.729114800899988040e+04	6.119166725757720997e+03	2.837351560592651367e+00
1.729414707199996337e+04	6.091585623904946260e+03	2.407608032226562500e+00
1.765214472200023010e+04	6.296271851331592188e+03	2.945629596710205078e+00
1.776586233799997717e+04	5.956802250975728384e+03	2.774756193161010742e+00
1.802915508100017905e+04	6.085490537406411022e+03	3.253676891326904297e+00
