jd	rv	rverr
1.222010565999988467e+04	5.974711115179416083e+03	2.770179748535156250e+00
1.223596666700020432e+04	5.943674313985338813e+03	2.608647346496582031e+00
1.223790321800019592e+04	5.951081377648890339e+03	2.323210477828979492e+00
1.223890817099995911e+04	5.954725667130580405e+03	2.271312236785888672e+00
1.224300268500018865e+04	5.954494666940718162e+03	2.652742624282836914e+00
1.230785856499988586e+04	6.072173605533680529e+03	2.762009859085083008e+00
1.233481468700012192e+04	6.134335257851635106e+03	2.576668739318847656e+00
1.253613091399986297e+04	5.967278568024528795e+03	2.344034433364868164e+00
1.253709064800012857e+04	5.968069123498338740e+03	2.625809669494628906e+00
1.253804892400000244e+04	5.988465621218638262e+03	2.662528753280639648e+00
1.257306518500018865e+04	6.085947004918336461e+03	2.294329166412353516e+00
1.257400208299979568e+04	6.080594495680234104e+03	2.370759010314941406e+00
1.257500512700015679e+04	6.104113361687326687e+03	2.293016672134399414e+00
1.260100292799994349e+04	6.207535333143321623e+03	2.649613380432128906e+00
1.260204458299977705e+04	6.180085371463945194e+03	2.115592956542968750e+00
1.265187018499989063e+04	6.130560334492933180e+03	2.202610254287719727e+00
1.271175175900012255e+04	5.968156701858606539e+03	3.155805110931396484e+00
1.271280894700018689e+04	5.993496062728721881e+03	2.801942825317382812e+00
1.292504451399995014e+04	6.087290897038765252e+03	2.395494461059570312e+00
1.307182591400016099e+04	5.989390471081511350e+03	2.354345321655273438e+00
1.330301804400002584e+04	6.077495358459993440e+03	2.381580114364624023e+00
1.333885441000014544e+04	5.914205862805549259e+03	2.912431478500366211e+00
1.334010457199998200e+04	5.948793099487837026e+03	3.028548002243041992e+00
1.336889458299987018e+04	6.009041227434485336e+03	2.745922327041625977e+00
1.374701027800003067e+04	5.968842067652949481e+03	2.561636686325073242e+00
1.511103549800021574e+04	6.052592036384929088e+03	3.893538475036621094e+00
1.544012813699990511e+04	6.081833115411660401e+03	2.484963178634643555e+00
1.552304341399995610e+04	6.102060732267633284e+03	3.317751169204711914e+00
1.599486752300010994e+04	5.922520807821536437e+03	4.258510112762451172e+00
1.616512660899991170e+04	6.122149974618645501e+03	2.737284660339355469e+00
1.658515415500011295e+04	6.245969147428928409e+03	2.825686693191528320e+00
1.658805866899993271e+04	6.297626256441784790e+03	2.677796840667724609e+00
1.663990262700011954e+04	6.047032221777247287e+03	3.076521396636962891e+00
1.690914974500006065e+04	6.216130985515876091e+03	2.747120857238769531e+00
1.729114800899988040e+04	6.123673244488993078e+03	2.657529354095458984e+00
1.729414707199996337e+04	6.100513591556009487e+03	2.507662534713745117e+00
1.765214472200023010e+04	6.294806033041459159e+03	3.021703243255615234e+00
1.776586233799997717e+04	5.927850158468383597e+03	2.629789590835571289e+00
1.802915508100017905e+04	6.077360917216938105e+03	3.267294168472290039e+00
