jd	rv	rverr
1.222010565999988467e+04	5.960420477489227778e+03	2.703608274459838867e+00
1.223596666700020432e+04	5.942820889274007641e+03	2.669348001480102539e+00
1.223790321800019592e+04	5.958989052881486714e+03	2.340157985687255859e+00
1.223890817099995911e+04	5.972714115023667546e+03	2.246676683425903320e+00
1.224300268500018865e+04	5.955124510737259698e+03	2.746347427368164062e+00
1.230785856499988586e+04	6.068402177224692423e+03	2.812533617019653320e+00
1.233481468700012192e+04	6.149298819563409779e+03	2.572131872177124023e+00
1.253613091399986297e+04	5.982711104338057339e+03	2.431287527084350586e+00
1.253709064800012857e+04	5.978480359657274676e+03	2.725714445114135742e+00
1.253804892400000244e+04	5.992788912663643714e+03	2.527453184127807617e+00
1.257306518500018865e+04	6.082673998453537934e+03	2.365953683853149414e+00
1.257400208299979568e+04	6.072190034561361244e+03	2.183059215545654297e+00
1.257500512700015679e+04	6.107288210677339521e+03	2.278037786483764648e+00
1.260100292799994349e+04	6.227754682310565840e+03	2.594151258468627930e+00
1.260204458299977705e+04	6.185472035552462330e+03	2.114329338073730469e+00
1.265187018499989063e+04	6.128022418450418627e+03	2.363893508911132812e+00
1.271175175900012255e+04	5.956805335218945402e+03	3.081481695175170898e+00
1.271280894700018689e+04	6.002173183499777224e+03	2.804329633712768555e+00
1.292504451399995014e+04	6.081220402542574448e+03	2.171113729476928711e+00
1.307182591400016099e+04	5.994119480088964337e+03	2.437461614608764648e+00
1.330301804400002584e+04	6.133078664515305718e+03	2.298460006713867188e+00
1.333885441000014544e+04	5.903986579041749792e+03	2.806305646896362305e+00
1.334010457199998200e+04	5.944007104613077900e+03	3.063238143920898438e+00
1.336889458299987018e+04	6.000014011670027685e+03	2.894291400909423828e+00
1.374701027800003067e+04	5.951240251146657101e+03	2.952739477157592773e+00
1.511103549800021574e+04	6.050434753216861282e+03	4.179726600646972656e+00
1.544012813699990511e+04	6.108811152037204010e+03	2.652235031127929688e+00
1.552304341399995610e+04	6.101926038399455138e+03	3.253571987152099609e+00
1.599486752300010994e+04	5.914670391115898383e+03	4.696711540222167969e+00
1.616512660899991170e+04	6.131686518613380031e+03	2.945833921432495117e+00
1.658515415500011295e+04	6.257191818712759414e+03	2.785673141479492188e+00
1.658805866899993271e+04	6.321679200318714720e+03	2.720862865447998047e+00
1.663990262700011954e+04	6.031824766006595382e+03	3.183802843093872070e+00
1.690914974500006065e+04	6.231580972047144314e+03	2.838706254959106445e+00
1.729114800899988040e+04	6.130044755241193343e+03	3.206849336624145508e+00
1.729414707199996337e+04	6.113243525397105259e+03	2.647862672805786133e+00
1.765214472200023010e+04	6.317432421618170338e+03	3.269208669662475586e+00
1.776586233799997717e+04	5.922555108022999775e+03	2.866616725921630859e+00
1.802915508100017905e+04	6.101152107827772852e+03	3.510574817657470703e+00
