jd	rv	rverr
1.222010565999988467e+04	5.962798069656259031e+03	2.683342456817626953e+00
1.223596666700020432e+04	5.943674313985338813e+03	2.671329259872436523e+00
1.223790321800019592e+04	5.958989052881486714e+03	2.211469888687133789e+00
1.223890817099995911e+04	5.954725667130580405e+03	2.332259893417358398e+00
1.224300268500018865e+04	5.948934045994108601e+03	2.733664274215698242e+00
1.230785856499988586e+04	6.074097492039480130e+03	2.764584064483642578e+00
1.233481468700012192e+04	6.137733687756437575e+03	2.545675992965698242e+00
1.253613091399986297e+04	5.980835205931041855e+03	2.374942541122436523e+00
1.253709064800012857e+04	5.968014591567902244e+03	2.639866828918457031e+00
1.253804892400000244e+04	5.979699068081667065e+03	2.686220645904541016e+00
1.257306518500018865e+04	6.084966520809088252e+03	2.518162965774536133e+00
1.257400208299979568e+04	6.072125686883446178e+03	2.374115467071533203e+00
1.257500512700015679e+04	6.101366043031935988e+03	2.365214586257934570e+00
1.260100292799994349e+04	6.196548239798976283e+03	2.589399576187133789e+00
1.260204458299977705e+04	6.177917727229094453e+03	2.175087213516235352e+00
1.265187018499989063e+04	6.130515618309975252e+03	2.188670396804809570e+00
1.271175175900012255e+04	5.955705971501345630e+03	3.177046298980712891e+00
1.271280894700018689e+04	5.993496062728721881e+03	2.842776775360107422e+00
1.292504451399995014e+04	6.086549262784828898e+03	2.195052146911621094e+00
1.307182591400016099e+04	5.978390290073861252e+03	2.444055795669555664e+00
1.330301804400002584e+04	6.080983220730711764e+03	2.305011987686157227e+00
1.333885441000014544e+04	5.903147877951636474e+03	2.868615150451660156e+00
1.334010457199998200e+04	5.932107964732182154e+03	3.223262071609497070e+00
1.336889458299987018e+04	6.005029858631576644e+03	2.985792875289916992e+00
1.374701027800003067e+04	5.955041126698080916e+03	2.956438779830932617e+00
1.511103549800021574e+04	6.056729919266450452e+03	4.257768630981445312e+00
1.544012813699990511e+04	6.090185225877314224e+03	2.718703746795654297e+00
1.552304341399995610e+04	6.099207621667195781e+03	3.332443237304687500e+00
1.599486752300010994e+04	5.898491857993998565e+03	5.125150680541992188e+00
1.616512660899991170e+04	6.133904877543536713e+03	3.055160045623779297e+00
1.658515415500011295e+04	6.259981672273890581e+03	2.791372060775756836e+00
1.658805866899993271e+04	6.295443888585716195e+03	2.697370767593383789e+00
1.663990262700011954e+04	6.033347706493860642e+03	3.717436790466308594e+00
1.690914974500006065e+04	6.219727911647467408e+03	2.829817295074462891e+00
1.729114800899988040e+04	6.122634956533482182e+03	3.181596994400024414e+00
1.729414707199996337e+04	6.113243525397105259e+03	3.028377532958984375e+00
1.765214472200023010e+04	6.298880658883674187e+03	3.120574474334716797e+00
1.776586233799997717e+04	5.927850158468383597e+03	3.037535667419433594e+00
1.802915508100017905e+04	6.098161576762635377e+03	3.720727920532226562e+00
