jd	rv	rverr
1.222010565999988467e+04	5.990668248663743725e+03	2.708007812500000000e+00
1.223596666700020432e+04	5.968959679490133567e+03	2.449211835861206055e+00
1.223790321800019592e+04	5.966757671691470023e+03	2.247929096221923828e+00
1.223890817099995911e+04	5.989238925903839117e+03	2.263469219207763672e+00
1.224300268500018865e+04	5.968434118998895428e+03	2.623057365417480469e+00
1.230785856499988586e+04	6.085459765065228567e+03	2.725041866302490234e+00
1.233481468700012192e+04	6.163468396368029062e+03	2.529965162277221680e+00
1.253613091399986297e+04	5.992454869668450556e+03	2.442622423171997070e+00
1.253709064800012857e+04	5.989958240375548485e+03	2.566513538360595703e+00
1.253804892400000244e+04	6.002076791055587819e+03	2.388946533203125000e+00
1.257306518500018865e+04	6.100237642608524766e+03	2.386519670486450195e+00
1.257400208299979568e+04	6.088520166449874523e+03	2.254191875457763672e+00
1.257500512700015679e+04	6.111347567579032329e+03	2.255523681640625000e+00
1.260100292799994349e+04	6.227974445990224922e+03	2.646444082260131836e+00
1.260204458299977705e+04	6.205717560046316066e+03	2.055484294891357422e+00
1.265187018499989063e+04	6.167463182457919174e+03	2.217475891113281250e+00
1.271175175900012255e+04	5.998110000608765404e+03	2.858110904693603516e+00
1.271280894700018689e+04	6.034209601992610260e+03	2.637674331665039062e+00
1.292504451399995014e+04	6.111212964282647590e+03	2.240269422531127930e+00
1.307182591400016099e+04	6.007798269519655150e+03	2.265649557113647461e+00
1.330301804400002584e+04	6.123187662972733960e+03	2.183504104614257812e+00
1.333885441000014544e+04	5.924090865835773002e+03	2.674607276916503906e+00
1.334010457199998200e+04	5.950465321134672195e+03	3.038140535354614258e+00
1.336889458299987018e+04	6.016398675488977460e+03	2.853348016738891602e+00
1.374701027800003067e+04	5.967273729333595838e+03	2.587832450866699219e+00
1.511103549800021574e+04	6.056729919266450452e+03	3.840802431106567383e+00
1.544012813699990511e+04	6.105214225905612693e+03	2.259916543960571289e+00
1.552304341399995610e+04	6.108920303797240194e+03	2.882299661636352539e+00
1.599486752300010994e+04	5.936633671418501763e+03	4.655941009521484375e+00
1.616512660899991170e+04	6.131686518613380031e+03	2.753300428390502930e+00
1.658515415500011295e+04	6.267232237744727172e+03	2.766577720642089844e+00
1.658805866899993271e+04	6.331566929945460288e+03	2.436497926712036133e+00
1.663990262700011954e+04	6.049100208909225330e+03	3.432476282119750977e+00
1.690914974500006065e+04	6.232320425023863208e+03	2.716725111007690430e+00
1.729114800899988040e+04	6.127172013145798701e+03	2.842943191528320312e+00
1.729414707199996337e+04	6.134578597861080198e+03	2.533423185348510742e+00
1.765214472200023010e+04	6.328958290435228264e+03	2.844995260238647461e+00
1.776586233799997717e+04	5.936065939107946178e+03	2.616261482238769531e+00
1.802915508100017905e+04	6.128801977836294100e+03	3.352683305740356445e+00
