jd	rv	rverr
1.222010565999988467e+04	5.958395161592816294e+03	2.640831708908081055e+00
1.223596666700020432e+04	5.952978551956413867e+03	2.460509777069091797e+00
1.223790321800019592e+04	5.959029951829314086e+03	2.306468009948730469e+00
1.223890817099995911e+04	5.968171605218307377e+03	2.223608732223510742e+00
1.224300268500018865e+04	5.968434118998895428e+03	2.646036148071289062e+00
1.230785856499988586e+04	6.072173605533680529e+03	2.762100696563720703e+00
1.233481468700012192e+04	6.150415633498749230e+03	2.741124153137207031e+00
1.253613091399986297e+04	5.982711104338057339e+03	2.225852012634277344e+00
1.253709064800012857e+04	5.977860876927516074e+03	2.570622920989990234e+00
1.253804892400000244e+04	5.987154673610944883e+03	2.347592353820800781e+00
1.257306518500018865e+04	6.088361678798064531e+03	2.381056785583496094e+00
1.257400208299979568e+04	6.084140161797215114e+03	2.319834709167480469e+00
1.257500512700015679e+04	6.106885765030718176e+03	2.142619848251342773e+00
1.260100292799994349e+04	6.222471083570573683e+03	2.437239646911621094e+00
1.260204458299977705e+04	6.190014000038518134e+03	2.111146211624145508e+00
1.265187018499989063e+04	6.146954814059361524e+03	2.230190277099609375e+00
1.271175175900012255e+04	5.972863898093884927e+03	3.121637821197509766e+00
1.271280894700018689e+04	6.010158839392897789e+03	2.704902887344360352e+00
1.292504451399995014e+04	6.105116294459847268e+03	2.227537393569946289e+00
1.307182591400016099e+04	5.989717662664130330e+03	2.196947574615478516e+00
1.330301804400002584e+04	6.069530424700438743e+03	2.829443931579589844e+00
1.333885441000014544e+04	5.922327848524761066e+03	3.409532070159912109e+00
1.334010457199998200e+04	5.947376905254401208e+03	3.616436004638671875e+00
1.336889458299987018e+04	6.017537302196491510e+03	3.422359228134155273e+00
1.374701027800003067e+04	5.966077298779819102e+03	3.005033731460571289e+00
1.511103549800021574e+04	6.053165712293121032e+03	4.110970973968505859e+00
1.544012813699990511e+04	6.050184964263535221e+03	2.971701145172119141e+00
1.552304341399995610e+04	6.114454749417240237e+03	3.465139865875244141e+00
1.599486752300010994e+04	5.944060920343952603e+03	5.866281986236572266e+00
1.616512660899991170e+04	6.107635756013667560e+03	3.445724964141845703e+00
1.658515415500011295e+04	6.241462628697656328e+03	3.299163818359375000e+00
1.658805866899993271e+04	6.273819796890427824e+03	3.132534742355346680e+00
1.663990262700011954e+04	6.047032221777247287e+03	4.072781562805175781e+00
1.690914974500006065e+04	6.211480502488251659e+03	3.199170827865600586e+00
1.729114800899988040e+04	6.113558662031631684e+03	3.384065389633178711e+00
1.729414707199996337e+04	6.084862927520734956e+03	2.940617561340332031e+00
1.765214472200023010e+04	6.281478429242779384e+03	3.644858360290527344e+00
1.776586233799997717e+04	5.947471837678043812e+03	3.177402257919311523e+00
1.802915508100017905e+04	6.068609633020489127e+03	4.471590995788574219e+00
