jd	rv	rverr
1.222010565999988467e+04	5.978679949076584307e+03	2.831513643264770508e+00
1.223596666700020432e+04	5.959787408790714835e+03	2.733378648757934570e+00
1.223790321800019592e+04	5.949142767521872884e+03	2.370492219924926758e+00
1.223890817099995911e+04	5.972714660342971911e+03	2.332258462905883789e+00
1.224300268500018865e+04	5.958192477143616998e+03	2.657369613647460938e+00
1.230785856499988586e+04	6.072173605533680529e+03	2.966081380844116211e+00
1.233481468700012192e+04	6.137173099511550390e+03	2.577258825302124023e+00
1.253613091399986297e+04	5.982711104338057339e+03	2.368524074554443359e+00
1.253709064800012857e+04	5.977860876927516074e+03	2.778449773788452148e+00
1.253804892400000244e+04	5.987154673610944883e+03	2.297200918197631836e+00
1.257306518500018865e+04	6.085947004918336461e+03	2.441021680831909180e+00
1.257400208299979568e+04	6.075273269908240763e+03	2.445171833038330078e+00
1.257500512700015679e+04	6.097309958046069369e+03	2.362966299057006836e+00
1.260100292799994349e+04	6.216612172964476486e+03	2.518230438232421875e+00
1.260204458299977705e+04	6.181253990733199316e+03	2.070797920227050781e+00
1.265187018499989063e+04	6.144457251645369979e+03	2.344485521316528320e+00
1.271175175900012255e+04	5.978293097088142531e+03	3.157083034515380859e+00
1.271280894700018689e+04	6.006649164350004867e+03	2.605097532272338867e+00
1.292504451399995014e+04	6.105116294459847268e+03	2.415044546127319336e+00
1.307182591400016099e+04	5.995039979074732400e+03	2.400497674942016602e+00
1.330301804400002584e+04	6.125077739681662933e+03	2.832154273986816406e+00
1.333885441000014544e+04	5.911370202422851435e+03	3.443586587905883789e+00
1.334010457199998200e+04	5.946581011729680540e+03	3.871898651123046875e+00
1.336889458299987018e+04	6.008371575328725157e+03	3.338080883026123047e+00
1.374701027800003067e+04	5.955041126698080916e+03	3.509461879730224609e+00
1.511103549800021574e+04	6.062455771962282597e+03	4.663744449615478516e+00
1.544012813699990511e+04	6.090185225877314224e+03	3.064039945602416992e+00
1.552304341399995610e+04	6.107762590914073371e+03	3.780213356018066406e+00
1.599486752300010994e+04	5.924534126693251892e+03	6.132549762725830078e+00
1.616512660899991170e+04	6.129921865344455000e+03	3.731198787689208984e+00
1.658515415500011295e+04	6.261667799562987057e+03	3.501583099365234375e+00
1.658805866899993271e+04	6.273819796890427824e+03	3.310848951339721680e+00
1.663990262700011954e+04	6.046283362042528097e+03	4.271545410156250000e+00
1.690914974500006065e+04	6.211495771428773878e+03	3.966329336166381836e+00
1.729114800899988040e+04	6.113558662031631684e+03	3.664718389511108398e+00
1.729414707199996337e+04	6.091585623904946260e+03	3.104453086853027344e+00
1.765214472200023010e+04	6.296671025062387343e+03	4.074236392974853516e+00
1.776586233799997717e+04	5.931293304556143994e+03	3.283141851425170898e+00
1.802915508100017905e+04	6.094479580819563125e+03	4.362942695617675781e+00
