jd	rv	rverr
1.222010565999988467e+04	5.964761219151972909e+03	2.608793497085571289e+00
1.223596666700020432e+04	5.943674313985338813e+03	2.631567716598510742e+00
1.223790321800019592e+04	5.958989052881486714e+03	2.342548847198486328e+00
1.223890817099995911e+04	5.968033639434303041e+03	2.294575452804565430e+00
1.224300268500018865e+04	5.953497823252339003e+03	2.771543502807617188e+00
1.230785856499988586e+04	6.070574729333282448e+03	2.864527463912963867e+00
1.233481468700012192e+04	6.134165118228673236e+03	2.424043893814086914e+00
1.253613091399986297e+04	5.972668504028872121e+03	2.378376483917236328e+00
1.253709064800012857e+04	5.981985672145732678e+03	2.537952184677124023e+00
1.253804892400000244e+04	5.988465621218638262e+03	2.522147655487060547e+00
1.257306518500018865e+04	6.083994761808709882e+03	2.415599346160888672e+00
1.257400208299979568e+04	6.075273269908240763e+03	2.230390548706054688e+00
1.257500512700015679e+04	6.103021632439988025e+03	2.483259439468383789e+00
1.260100292799994349e+04	6.223016948194243014e+03	2.459987163543701172e+00
1.260204458299977705e+04	6.181253990733199316e+03	2.139187812805175781e+00
1.265187018499989063e+04	6.130560334492933180e+03	2.414133071899414062e+00
1.271175175900012255e+04	5.954643689496442676e+03	3.015132188796997070e+00
1.271280894700018689e+04	5.989774803795735352e+03	2.820159196853637695e+00
1.292504451399995014e+04	6.091701439572469098e+03	2.205461978912353516e+00
1.307182591400016099e+04	5.989185431023070123e+03	2.272033214569091797e+00
1.330301804400002584e+04	6.038495212450419785e+03	2.345356464385986328e+00
1.333885441000014544e+04	5.911370202422851435e+03	2.859546184539794922e+00
1.334010457199998200e+04	5.963563618165866501e+03	3.137403964996337891e+00
1.336889458299987018e+04	6.014798708649970649e+03	2.949312210083007812e+00
1.374701027800003067e+04	5.966791667068537208e+03	2.847624063491821289e+00
1.511103549800021574e+04	6.010602449948826688e+03	3.983680248260498047e+00
1.544012813699990511e+04	6.021409555210804683e+03	2.620964050292968750e+00
1.552304341399995610e+04	6.123535406473525654e+03	3.267626762390136719e+00
1.599486752300010994e+04	5.936406818587885937e+03	4.968333721160888672e+00
1.616512660899991170e+04	6.097737120000834693e+03	2.909332990646362305e+00
1.658515415500011295e+04	6.227354127655125922e+03	2.890847921371459961e+00
1.658805866899993271e+04	6.264078212837252067e+03	2.763358592987060547e+00
1.663990262700011954e+04	6.040887291196010665e+03	3.346768140792846680e+00
1.690914974500006065e+04	6.186655386476340936e+03	2.688680410385131836e+00
1.729114800899988040e+04	6.099653019770325045e+03	2.971701622009277344e+00
1.729414707199996337e+04	6.073020773507145350e+03	2.446542739868164062e+00
1.765214472200023010e+04	6.270388815869213431e+03	2.947757244110107422e+00
1.776586233799997717e+04	5.934910952821301180e+03	2.785584211349487305e+00
1.802915508100017905e+04	6.071885911401113844e+03	3.456802606582641602e+00
