jd	rv	rverr
1.222010565999988467e+04	5.974280312928967760e+03	2.796323537826538086e+00
1.223596666700020432e+04	5.981712516742012667e+03	2.610081672668457031e+00
1.223790321800019592e+04	5.985150201189091604e+03	2.307740926742553711e+00
1.223890817099995911e+04	5.990807809542497125e+03	2.305166244506835938e+00
1.224300268500018865e+04	5.977575851817269722e+03	2.588915824890136719e+00
1.230785856499988586e+04	6.104497952619218268e+03	2.840155363082885742e+00
1.233481468700012192e+04	6.149298819563409779e+03	2.485482454299926758e+00
1.253613091399986297e+04	5.991950994631217327e+03	2.239866256713867188e+00
1.253709064800012857e+04	5.978480359657274676e+03	2.468666076660156250e+00
1.253804892400000244e+04	5.997197273920130101e+03	2.702825307846069336e+00
1.257306518500018865e+04	6.091671766975559876e+03	2.353103399276733398e+00
1.257400208299979568e+04	6.088520166449874523e+03	2.339337587356567383e+00
1.257500512700015679e+04	6.107288210677339521e+03	2.259311914443969727e+00
1.260100292799994349e+04	6.238763043107781414e+03	2.505340099334716797e+00
1.260204458299977705e+04	6.195183081724593649e+03	2.054091691970825195e+00
1.265187018499989063e+04	6.158888581716084445e+03	2.102884054183959961e+00
1.271175175900012255e+04	5.963595651196897961e+03	2.831024408340454102e+00
1.271280894700018689e+04	6.016678676995885326e+03	2.806833744049072266e+00
1.292504451399995014e+04	6.105116294459847268e+03	2.240898609161376953e+00
1.307182591400016099e+04	6.001801938448857982e+03	2.212980985641479492e+00
1.330301804400002584e+04	6.080983220730711764e+03	2.239808082580566406e+00
1.333885441000014544e+04	5.931188196582083037e+03	2.705004453659057617e+00
1.334010457199998200e+04	5.963563618165866501e+03	3.036983966827392578e+00
1.336889458299987018e+04	6.027563542926545779e+03	2.626422166824340820e+00
1.374701027800003067e+04	5.973993153801980952e+03	2.617196559906005859e+00
1.511103549800021574e+04	6.053379477460432099e+03	3.871219635009765625e+00
1.544012813699990511e+04	6.076975411048377282e+03	2.526379108428955078e+00
1.552304341399995610e+04	6.123535406473525654e+03	3.208351135253906250e+00
1.599486752300010994e+04	5.936480982013279572e+03	4.781889438629150391e+00
1.616512660899991170e+04	6.133001828775508329e+03	2.839870691299438477e+00
1.658515415500011295e+04	6.245969147428928409e+03	2.677206516265869141e+00
1.658805866899993271e+04	6.309253554649454600e+03	2.641789436340332031e+00
1.663990262700011954e+04	6.049100208909225330e+03	3.211349248886108398e+00
1.690914974500006065e+04	6.211495771428773878e+03	2.611697435379028320e+00
1.729114800899988040e+04	6.130925991237047128e+03	2.913878679275512695e+00
1.729414707199996337e+04	6.090889796472576563e+03	2.635011196136474609e+00
1.765214472200023010e+04	6.308602611441892805e+03	2.764145374298095703e+00
1.776586233799997717e+04	5.956802250975728384e+03	2.687681913375854492e+00
1.802915508100017905e+04	6.084129420422716066e+03	3.558756113052368164e+00
