jd	rv	rverr
1.222010565999988467e+04	5.965471224886256095e+03	2.782558441162109375e+00
1.223596666700020432e+04	5.965408014860804542e+03	2.642102956771850586e+00
1.223790321800019592e+04	5.963734966787375015e+03	2.396298646926879883e+00
1.223890817099995911e+04	5.972714660342971911e+03	2.293423891067504883e+00
1.224300268500018865e+04	5.968230714898367296e+03	2.740908622741699219e+00
1.230785856499988586e+04	6.072173605533680529e+03	2.922015428543090820e+00
1.233481468700012192e+04	6.145154392850236036e+03	2.547560453414916992e+00
1.253613091399986297e+04	5.984248904776366544e+03	2.345710277557373047e+00
1.253709064800012857e+04	5.976412508855122724e+03	2.627221822738647461e+00
1.253804892400000244e+04	5.995367182334681274e+03	2.520839214324951172e+00
1.257306518500018865e+04	6.088361678798064531e+03	2.492251157760620117e+00
1.257400208299979568e+04	6.088520166449874523e+03	2.284553050994873047e+00
1.257500512700015679e+04	6.107288210677339521e+03	2.322642564773559570e+00
1.260100292799994349e+04	6.219938620721102779e+03	2.586401462554931641e+00
1.260204458299977705e+04	6.186752990598415636e+03	2.069676876068115234e+00
1.265187018499989063e+04	6.148872156733508746e+03	2.319477081298828125e+00
1.271175175900012255e+04	5.972863898093884927e+03	3.096737146377563477e+00
1.271280894700018689e+04	5.999858848372052307e+03	2.779543876647949219e+00
1.292504451399995014e+04	6.096393366867225268e+03	2.406753301620483398e+00
1.307182591400016099e+04	5.990040491692314390e+03	2.413353681564331055e+00
1.330301804400002584e+04	6.125077739681662933e+03	2.460521936416625977e+00
1.333885441000014544e+04	5.903986579041749792e+03	2.906762361526489258e+00
1.334010457199998200e+04	5.940187142886001311e+03	3.478473424911499023e+00
1.336889458299987018e+04	6.007108615819815896e+03	3.311602115631103516e+00
1.374701027800003067e+04	5.955041126698080916e+03	3.147050857543945312e+00
1.511103549800021574e+04	6.083790844426257536e+03	4.001430511474609375e+00
1.544012813699990511e+04	6.113123537096122163e+03	2.693457603454589844e+00
1.552304341399995610e+04	6.092465293788027338e+03	3.459803342819213867e+00
1.599486752300010994e+04	5.914345380810496863e+03	5.026332378387451172e+00
1.616512660899991170e+04	6.152609329683255055e+03	3.141017913818359375e+00
1.658515415500011295e+04	6.271644961555648479e+03	3.147413253784179688e+00
1.658805866899993271e+04	6.331566929945460288e+03	2.844083070755004883e+00
1.663990262700011954e+04	6.037536576730340130e+03	3.888704776763916016e+00
1.690914974500006065e+04	6.237893588314473163e+03	3.063856363296508789e+00
1.729114800899988040e+04	6.138636806200767751e+03	3.241382837295532227e+00
1.729414707199996337e+04	6.122756075342447730e+03	2.862274408340454102e+00
1.765214472200023010e+04	6.317432421618170338e+03	3.081598520278930664e+00
1.776586233799997717e+04	5.931293304556143994e+03	3.033322811126708984e+00
1.802915508100017905e+04	6.131764152297604596e+03	3.684775590896606445e+00
