jd	rv	rverr
1.222010565999988467e+04	5.960420477489227778e+03	2.531738281250000000e+00
1.223596666700020432e+04	5.960442882594561524e+03	2.665485620498657227e+00
1.223790321800019592e+04	5.961797447298966290e+03	2.379310369491577148e+00
1.223890817099995911e+04	5.972714660342971911e+03	2.356441497802734375e+00
1.224300268500018865e+04	5.954494666940718162e+03	2.660407304763793945e+00
1.230785856499988586e+04	6.072684024402566138e+03	2.793012380599975586e+00
1.233481468700012192e+04	6.145710618540688301e+03	2.463934659957885742e+00
1.253613091399986297e+04	5.971473164113704115e+03	2.249545574188232422e+00
1.253709064800012857e+04	5.977860876927516074e+03	2.647660493850708008e+00
1.253804892400000244e+04	5.987154673610944883e+03	2.588405609130859375e+00
1.257306518500018865e+04	6.082881219789196621e+03	2.555519104003906250e+00
1.257400208299979568e+04	6.085522000914475939e+03	2.168459177017211914e+00
1.257500512700015679e+04	6.104269323008375068e+03	2.219983339309692383e+00
1.260100292799994349e+04	6.219938620721102779e+03	2.378501892089843750e+00
1.260204458299977705e+04	6.181253990733199316e+03	2.090150594711303711e+00
1.265187018499989063e+04	6.139351972317905165e+03	2.255211114883422852e+00
1.271175175900012255e+04	5.978293097088142531e+03	3.121100902557373047e+00
1.271280894700018689e+04	6.006649164350004867e+03	2.725810050964355469e+00
1.292504451399995014e+04	6.096393366867225268e+03	2.245234489440917969e+00
1.307182591400016099e+04	5.990040491692314390e+03	2.365909337997436523e+00
1.330301804400002584e+04	6.073630135230654560e+03	2.269301891326904297e+00
1.333885441000014544e+04	5.927516561705793720e+03	2.625595569610595703e+00
1.334010457199998200e+04	5.964289438159976271e+03	2.936734914779663086e+00
1.336889458299987018e+04	6.017537302196491510e+03	2.896954298019409180e+00
1.374701027800003067e+04	5.973993153801980952e+03	2.615601778030395508e+00
1.511103549800021574e+04	6.052592036384929088e+03	3.574966192245483398e+00
1.544012813699990511e+04	6.064810428006603615e+03	2.587403059005737305e+00
1.552304341399995610e+04	6.114454749417240237e+03	3.289854288101196289e+00
1.599486752300010994e+04	5.944060920343952603e+03	4.839549541473388672e+00
1.616512660899991170e+04	6.105910365734656807e+03	3.043008327484130859e+00
1.658515415500011295e+04	6.238829827096182271e+03	2.910122156143188477e+00
1.658805866899993271e+04	6.286285796188210952e+03	2.757945060729980469e+00
1.663990262700011954e+04	6.049100208909225330e+03	3.218200445175170898e+00
1.690914974500006065e+04	6.208461614819287206e+03	2.820661544799804688e+00
1.729114800899988040e+04	6.107965867246064590e+03	2.678305625915527344e+00
1.729414707199996337e+04	6.088224275712840608e+03	2.582764863967895508e+00
1.765214472200023010e+04	6.276175744327134453e+03	3.038331031799316406e+00
1.776586233799997717e+04	5.947471837678043812e+03	2.713738679885864258e+00
1.802915508100017905e+04	6.084129420422716066e+03	3.289295434951782227e+00
