jd	rv	rverr
1.222010565999988467e+04	5.974711115179416083e+03	2.570643424987792969e+00
1.223596666700020432e+04	5.959787408790714835e+03	2.647451877593994141e+00
1.223790321800019592e+04	5.961797447298966290e+03	2.225506782531738281e+00
1.223890817099995911e+04	5.982563672299107566e+03	2.244724035263061523e+00
1.224300268500018865e+04	5.956076092923376564e+03	2.667536258697509766e+00
1.230785856499988586e+04	6.078983553006590228e+03	2.684871196746826172e+00
1.233481468700012192e+04	6.151802925809053704e+03	2.773846864700317383e+00
1.253613091399986297e+04	5.986678847596616833e+03	2.340061426162719727e+00
1.253709064800012857e+04	5.977860876927516074e+03	2.295208215713500977e+00
1.253804892400000244e+04	5.988465621218638262e+03	2.312819004058837891e+00
1.257306518500018865e+04	6.091671766975559876e+03	2.417290449142456055e+00
1.257400208299979568e+04	6.075273269908240763e+03	2.089813947677612305e+00
1.257500512700015679e+04	6.104113361687326687e+03	2.216121912002563477e+00
1.260100292799994349e+04	6.227974445990224922e+03	2.350926399230957031e+00
1.260204458299977705e+04	6.195183081724593649e+03	2.042426109313964844e+00
1.265187018499989063e+04	6.151382806810805050e+03	2.147554636001586914e+00
1.271175175900012255e+04	5.978293097088142531e+03	2.882076978683471680e+00
1.271280894700018689e+04	6.004513693954111659e+03	2.687818288803100586e+00
1.292504451399995014e+04	6.100945692420064006e+03	2.171233654022216797e+00
1.307182591400016099e+04	6.002011341061734129e+03	2.298083782196044922e+00
1.330301804400002584e+04	6.124196503685809148e+03	2.309513568878173828e+00
1.333885441000014544e+04	5.926258510070623743e+03	2.666349887847900391e+00
1.334010457199998200e+04	5.963563618165866501e+03	3.068753242492675781e+00
1.336889458299987018e+04	6.017507854954055801e+03	2.771492481231689453e+00
1.374701027800003067e+04	5.968088436374317098e+03	2.711035251617431641e+00
1.511103549800021574e+04	6.053730663092443137e+03	3.959533929824829102e+00
1.544012813699990511e+04	6.079331190443233936e+03	2.419690608978271484e+00
1.552304341399995610e+04	6.123535406473525654e+03	3.030804634094238281e+00
1.599486752300010994e+04	5.930678784614836331e+03	4.517688274383544922e+00
1.616512660899991170e+04	6.128120130362833152e+03	2.890769004821777344e+00
1.658515415500011295e+04	6.256838451803530916e+03	2.805559158325195312e+00
1.658805866899993271e+04	6.295443888585716195e+03	2.591444969177246094e+00
1.663990262700011954e+04	6.056223714982144884e+03	3.417105913162231445e+00
1.690914974500006065e+04	6.219943858091995935e+03	2.635796785354614258e+00
1.729114800899988040e+04	6.127172013145798701e+03	2.847584724426269531e+00
1.729414707199996337e+04	6.095282888788540731e+03	2.652157068252563477e+00
1.765214472200023010e+04	6.298880658883674187e+03	2.870749473571777344e+00
1.776586233799997717e+04	5.956802250975728384e+03	2.635715484619140625e+00
1.802915508100017905e+04	6.095991205931262812e+03	3.511554956436157227e+00
