jd	rv	rverr
1.222010565999988467e+04	5.974280312928967760e+03	2.548980951309204102e+00
1.223596666700020432e+04	5.948865208443588926e+03	2.573976993560791016e+00
1.223790321800019592e+04	5.960421061374749115e+03	2.372507095336914062e+00
1.223890817099995911e+04	5.982563672299107566e+03	2.239778041839599609e+00
1.224300268500018865e+04	5.955819247531020665e+03	2.676239252090454102e+00
1.230785856499988586e+04	6.072173605533680529e+03	2.796358346939086914e+00
1.233481468700012192e+04	6.151390664414953790e+03	2.782038211822509766e+00
1.253613091399986297e+04	5.982024002014557482e+03	2.360030651092529297e+00
1.253709064800012857e+04	5.996364651563228108e+03	2.614770174026489258e+00
1.253804892400000244e+04	5.995367182334681274e+03	2.348944902420043945e+00
1.257306518500018865e+04	6.084966520809088252e+03	2.435865163803100586e+00
1.257400208299979568e+04	6.085951712526315532e+03	2.225590467453002930e+00
1.257500512700015679e+04	6.108990697545566945e+03	2.353769540786743164e+00
1.260100292799994349e+04	6.233186607901345269e+03	2.535990476608276367e+00
1.260204458299977705e+04	6.185472035552462330e+03	2.203524351119995117e+00
1.265187018499989063e+04	6.148872156733508746e+03	2.373363494873046875e+00
1.271175175900012255e+04	5.980271515524378628e+03	3.157757759094238281e+00
1.271280894700018689e+04	6.013912817484146217e+03	2.789932727813720703e+00
1.292504451399995014e+04	6.100945692420064006e+03	2.242645502090454102e+00
1.307182591400016099e+04	6.001801938448857982e+03	2.476654291152954102e+00
1.330301804400002584e+04	6.125077739681662933e+03	2.427052974700927734e+00
1.333885441000014544e+04	5.914626303989214648e+03	2.927267313003540039e+00
1.334010457199998200e+04	5.946493215321677781e+03	3.057085990905761719e+00
1.336889458299987018e+04	5.997588431404212315e+03	2.806171894073486328e+00
1.374701027800003067e+04	5.949791883074263751e+03	2.883589267730712891e+00
1.511103549800021574e+04	6.068004941203500493e+03	3.851177215576171875e+00
1.544012813699990511e+04	6.081833115411660401e+03	2.695784091949462891e+00
1.552304341399995610e+04	6.101926038399455138e+03	3.420076608657836914e+00
1.599486752300010994e+04	5.924534126693251892e+03	4.735076904296875000e+00
1.616512660899991170e+04	6.143951840407156851e+03	3.191588640213012695e+00
1.658515415500011295e+04	6.257191818712759414e+03	3.219884395599365234e+00
1.658805866899993271e+04	6.309253554649454600e+03	3.107441425323486328e+00
1.663990262700011954e+04	6.031824766006595382e+03	3.430777549743652344e+00
1.690914974500006065e+04	6.222585384802339831e+03	3.020556449890136719e+00
1.729114800899988040e+04	6.122634956533482182e+03	3.059871912002563477e+00
1.729414707199996337e+04	6.118448052837964497e+03	2.652511835098266602e+00
1.765214472200023010e+04	6.309030141776514938e+03	3.358463764190673828e+00
1.776586233799997717e+04	5.923278201420587720e+03	2.859144687652587891e+00
1.802915508100017905e+04	6.131764152297604596e+03	3.610646247863769531e+00
