jd	rv	rverr
1.222010565999988467e+04	5.959258947370930400e+03	2.755219221115112305e+00
1.223596666700020432e+04	5.954697398403772240e+03	2.664924621582031250e+00
1.223790321800019592e+04	5.949142767521872884e+03	2.297472476959228516e+00
1.223890817099995911e+04	5.972714115023667546e+03	2.350438594818115234e+00
1.224300268500018865e+04	5.949176167765246646e+03	2.603881359100341797e+00
1.230785856499988586e+04	6.074097492039480130e+03	2.761366844177246094e+00
1.233481468700012192e+04	6.136924433908759966e+03	2.640920400619506836e+00
1.253613091399986297e+04	5.970177485446532955e+03	2.449548006057739258e+00
1.253709064800012857e+04	5.972691249922136194e+03	2.687835454940795898e+00
1.253804892400000244e+04	5.984818525711045368e+03	2.718750000000000000e+00
1.257306518500018865e+04	6.082881219789196621e+03	2.400309801101684570e+00
1.257400208299979568e+04	6.075273269908240763e+03	2.332215547561645508e+00
1.257500512700015679e+04	6.104269323008375068e+03	2.452105522155761719e+00
1.260100292799994349e+04	6.214825706923376856e+03	2.424479007720947266e+00
1.260204458299977705e+04	6.179753272007586929e+03	2.017412185668945312e+00
1.265187018499989063e+04	6.130515618309975252e+03	2.169654607772827148e+00
1.271175175900012255e+04	5.963595651196897961e+03	2.894409179687500000e+00
1.271280894700018689e+04	5.994266053586485214e+03	2.690027475357055664e+00
1.292504451399995014e+04	6.093042925061206915e+03	2.330490350723266602e+00
1.307182591400016099e+04	5.994119480088964337e+03	2.348878145217895508e+00
1.330301804400002584e+04	6.077495358459993440e+03	2.437746286392211914e+00
1.333885441000014544e+04	5.914626303989214648e+03	2.812409639358520508e+00
1.334010457199998200e+04	5.947376905254401208e+03	3.104287147521972656e+00
1.336889458299987018e+04	6.008719489044910006e+03	2.933572053909301758e+00
1.374701027800003067e+04	5.968088436374317098e+03	2.672390460968017578e+00
1.511103549800021574e+04	6.056729919266450452e+03	4.124364376068115234e+00
1.544012813699990511e+04	6.079331190443233936e+03	2.523226261138916016e+00
1.552304341399995610e+04	6.108836324624367990e+03	3.119305133819580078e+00
1.599486752300010994e+04	5.914670391115898383e+03	4.575757503509521484e+00
1.616512660899991170e+04	6.105910365734656807e+03	2.916334867477416992e+00
1.658515415500011295e+04	6.245969147428928409e+03	2.849631071090698242e+00
1.658805866899993271e+04	6.297242351651511854e+03	2.613325595855712891e+00
1.663990262700011954e+04	6.046283362042528097e+03	3.208103656768798828e+00
1.690914974500006065e+04	6.193493690553077613e+03	2.642763137817382812e+00
1.729114800899988040e+04	6.122634956533482182e+03	2.955509185791015625e+00
1.729414707199996337e+04	6.085772520120415720e+03	2.632462024688720703e+00
1.765214472200023010e+04	6.291874396461193101e+03	2.799090623855590820e+00
1.776586233799997717e+04	5.931293304556143994e+03	2.805410623550415039e+00
1.802915508100017905e+04	6.076920299219011213e+03	3.851491928100585938e+00
