jd	rv	rverr
1.222010565999988467e+04	5.965471224886256095e+03	2.863581418991088867e+00
1.223596666700020432e+04	5.948865208443588926e+03	2.534232616424560547e+00
1.223790321800019592e+04	5.961797447298966290e+03	2.328796863555908203e+00
1.223890817099995911e+04	5.986623029200800374e+03	2.458461999893188477e+00
1.224300268500018865e+04	5.956076092923376564e+03	2.667557477951049805e+00
1.230785856499988586e+04	6.072173605533680529e+03	2.849983453750610352e+00
1.233481468700012192e+04	6.148068579212762415e+03	2.657396793365478516e+00
1.253613091399986297e+04	5.980835205931041855e+03	2.194195032119750977e+00
1.253709064800012857e+04	5.989958240375548485e+03	2.463056802749633789e+00
1.253804892400000244e+04	5.991166042413853575e+03	2.285803079605102539e+00
1.257306518500018865e+04	6.084966520809088252e+03	2.162928819656372070e+00
1.257400208299979568e+04	6.079939021876387415e+03	2.231933832168579102e+00
1.257500512700015679e+04	6.108990697545566945e+03	2.342438220977783203e+00
1.260100292799994349e+04	6.232038165446352650e+03	2.503162384033203125e+00
1.260204458299977705e+04	6.181253990733199316e+03	2.079560518264770508e+00
1.265187018499989063e+04	6.158888581716084445e+03	2.238287448883056641e+00
1.271175175900012255e+04	5.972863898093884927e+03	3.033376455307006836e+00
1.271280894700018689e+04	5.997860798440859071e+03	2.704577922821044922e+00
1.292504451399995014e+04	6.096393366867225268e+03	2.238669872283935547e+00
1.307182591400016099e+04	5.997810201140906429e+03	2.291596889495849609e+00
1.330301804400002584e+04	6.125077739681662933e+03	2.406597852706909180e+00
1.333885441000014544e+04	5.933697210701466247e+03	2.860027790069580078e+00
1.334010457199998200e+04	5.957358429801497550e+03	3.206672191619873047e+00
1.336889458299987018e+04	6.016398675488977460e+03	2.679524660110473633e+00
1.374701027800003067e+04	5.966077298779819102e+03	2.734588861465454102e+00
1.511103549800021574e+04	6.053379477460432099e+03	3.871361255645751953e+00
1.544012813699990511e+04	6.079331190443233936e+03	2.497408628463745117e+00
1.552304341399995610e+04	6.104890939457287459e+03	3.106546163558959961e+00
1.599486752300010994e+04	5.937028482594861998e+03	4.985756874084472656e+00
1.616512660899991170e+04	6.129921865344455000e+03	3.034162759780883789e+00
1.658515415500011295e+04	6.257191818712759414e+03	2.959970235824584961e+00
1.658805866899993271e+04	6.288698288790721563e+03	2.661208868026733398e+00
1.663990262700011954e+04	6.047032221777247287e+03	3.400800943374633789e+00
1.690914974500006065e+04	6.211480502488251659e+03	2.887880086898803711e+00
1.729114800899988040e+04	6.113558662031631684e+03	2.981692314147949219e+00
1.729414707199996337e+04	6.122756075342447730e+03	2.777409791946411133e+00
1.765214472200023010e+04	6.301147005912614986e+03	2.955731153488159180e+00
1.776586233799997717e+04	5.934910952821301180e+03	2.807832241058349609e+00
1.802915508100017905e+04	6.099771359349120758e+03	3.607664823532104492e+00
