jd	rv	rverr
1.222010565999988467e+04	5.964761219151972909e+03	2.744146823883056641e+00
1.223596666700020432e+04	5.959787408790714835e+03	2.632488250732421875e+00
1.223790321800019592e+04	5.957314922617086268e+03	2.336617469787597656e+00
1.223890817099995911e+04	5.965404655067959538e+03	2.237703800201416016e+00
1.224300268500018865e+04	5.956076092923376564e+03	2.563501834869384766e+00
1.230785856499988586e+04	6.076684486819387530e+03	2.808921575546264648e+00
1.233481468700012192e+04	6.145710618540688301e+03	2.695428133010864258e+00
1.253613091399986297e+04	5.972668504028872121e+03	2.228314876556396484e+00
1.253709064800012857e+04	5.968014591567902244e+03	2.479192018508911133e+00
1.253804892400000244e+04	5.995367182334681274e+03	2.413540363311767578e+00
1.257306518500018865e+04	6.084763662027864484e+03	2.319512605667114258e+00
1.257400208299979568e+04	6.079939021876387415e+03	2.072805881500244141e+00
1.257500512700015679e+04	6.106885765030718176e+03	2.294785022735595703e+00
1.260100292799994349e+04	6.222471083570573683e+03	2.578981399536132812e+00
1.260204458299977705e+04	6.185472035552462330e+03	1.997093558311462402e+00
1.265187018499989063e+04	6.131448114320439345e+03	2.200330257415771484e+00
1.271175175900012255e+04	5.963595651196897961e+03	2.967929840087890625e+00
1.271280894700018689e+04	5.998536994378271629e+03	2.729526758193969727e+00
1.292504451399995014e+04	6.104974511440712376e+03	2.205960035324096680e+00
1.307182591400016099e+04	5.997600798528030282e+03	2.317356109619140625e+00
1.330301804400002584e+04	6.098640659806049371e+03	2.391096591949462891e+00
1.333885441000014544e+04	5.911054462545624119e+03	2.756396293640136719e+00
1.334010457199998200e+04	5.946581011729680540e+03	3.076136827468872070e+00
1.336889458299987018e+04	6.014798708649970649e+03	2.998555183410644531e+00
1.374701027800003067e+04	5.968842067652949481e+03	2.684172630310058594e+00
1.511103549800021574e+04	6.053730663092443137e+03	4.136956214904785156e+00
1.544012813699990511e+04	6.072298752694143332e+03	2.529083013534545898e+00
1.552304341399995610e+04	6.103394583286109992e+03	3.066017627716064453e+00
1.599486752300010994e+04	5.939078883179274271e+03	5.059138774871826172e+00
1.616512660899991170e+04	6.124913652853167150e+03	2.941581726074218750e+00
1.658515415500011295e+04	6.257191818712759414e+03	2.715128898620605469e+00
1.658805866899993271e+04	6.297626256441784790e+03	2.667033195495605469e+00
1.663990262700011954e+04	6.038593950861503799e+03	3.255887985229492188e+00
1.690914974500006065e+04	6.219727911647467408e+03	2.614786863327026367e+00
1.729114800899988040e+04	6.122634956533482182e+03	2.864662408828735352e+00
1.729414707199996337e+04	6.095282888788540731e+03	2.549136638641357422e+00
1.765214472200023010e+04	6.293010841891489690e+03	2.666021823883056641e+00
1.776586233799997717e+04	5.947471837678043812e+03	2.774283885955810547e+00
1.802915508100017905e+04	6.084129420422716066e+03	3.265283107757568359e+00
