jd	rv	rverr
1.222010565999988467e+04	5.965006612838937144e+03	2.360259056091308594e+00
1.223596666700020432e+04	5.967114318964162521e+03	2.375581502914428711e+00
1.223790321800019592e+04	5.988242706964145327e+03	2.401013851165771484e+00
1.223890817099995911e+04	5.982563672299107566e+03	2.175796270370483398e+00
1.224300268500018865e+04	5.958192477143616998e+03	2.553822994232177734e+00
1.230785856499988586e+04	6.076684486819387530e+03	2.656404972076416016e+00
1.233481468700012192e+04	6.150415633498749230e+03	2.430402040481567383e+00
1.253613091399986297e+04	5.991865924819736392e+03	2.193397283554077148e+00
1.253709064800012857e+04	5.990499197125478531e+03	2.425788164138793945e+00
1.253804892400000244e+04	6.003972320957560441e+03	2.210903882980346680e+00
1.257306518500018865e+04	6.099470923666587623e+03	2.312323331832885742e+00
1.257400208299979568e+04	6.097964006162867008e+03	2.316480875015258789e+00
1.257500512700015679e+04	6.111347567579032329e+03	2.138097286224365234e+00
1.260100292799994349e+04	6.252768478801786841e+03	2.367641687393188477e+00
1.260204458299977705e+04	6.198970324293408339e+03	2.009549379348754883e+00
1.265187018499989063e+04	6.148872156733508746e+03	2.113935470581054688e+00
1.271175175900012255e+04	5.980555081562648411e+03	2.912198781967163086e+00
1.271280894700018689e+04	6.015422261318628443e+03	2.734846115112304688e+00
1.292504451399995014e+04	6.105386772834812291e+03	2.206699371337890625e+00
1.307182591400016099e+04	6.002011341061734129e+03	2.310806274414062500e+00
1.330301804400002584e+04	6.080983220730711764e+03	2.264808177947998047e+00
1.333885441000014544e+04	5.924502581910568551e+03	2.696105480194091797e+00
1.334010457199998200e+04	5.957358429801497550e+03	2.920222043991088867e+00
1.336889458299987018e+04	6.017507854954055801e+03	2.641120195388793945e+00
1.374701027800003067e+04	5.978597830008038727e+03	2.701493740081787109e+00
1.511103549800021574e+04	6.052592036384929088e+03	3.770404815673828125e+00
1.544012813699990511e+04	6.050184964263535221e+03	2.470438241958618164e+00
1.552304341399995610e+04	6.119616741952359007e+03	3.282568931579589844e+00
1.599486752300010994e+04	5.938834580130918766e+03	4.858324050903320312e+00
1.616512660899991170e+04	6.100300120731350034e+03	2.863739728927612305e+00
1.658515415500011295e+04	6.241792001557492767e+03	2.953703641891479492e+00
1.658805866899993271e+04	6.269448517346638255e+03	2.655369758605957031e+00
1.663990262700011954e+04	6.063217980379929941e+03	3.151094675064086914e+00
1.690914974500006065e+04	6.208461614819287206e+03	2.739882946014404297e+00
1.729114800899988040e+04	6.111706757674008259e+03	2.583986520767211914e+00
1.729414707199996337e+04	6.085772520120415720e+03	2.627435922622680664e+00
1.765214472200023010e+04	6.276175744327134453e+03	2.868848800659179688e+00
1.776586233799997717e+04	5.957012744227213261e+03	2.596873521804809570e+00
1.802915508100017905e+04	6.076091413876376464e+03	3.438102722167968750e+00
