jd	rv	rverr
1.222010565999988467e+04	5.965471224886256095e+03	2.770991802215576172e+00
1.223596666700020432e+04	5.960442882594561524e+03	2.605520248413085938e+00
1.223790321800019592e+04	5.966757671691470023e+03	2.374957799911499023e+00
1.223890817099995911e+04	5.984660425024390861e+03	2.402741670608520508e+00
1.224300268500018865e+04	5.955819247531020665e+03	2.642936468124389648e+00
1.230785856499988586e+04	6.072027459960110718e+03	2.817622900009155273e+00
1.233481468700012192e+04	6.150415633498749230e+03	2.557725429534912109e+00
1.253613091399986297e+04	5.972668504028872121e+03	2.291741371154785156e+00
1.253709064800012857e+04	5.987454134129904560e+03	2.519062519073486328e+00
1.253804892400000244e+04	5.997197273920130101e+03	2.706856489181518555e+00
1.257306518500018865e+04	6.086388713554872083e+03	2.394135951995849609e+00
1.257400208299979568e+04	6.083421430954062089e+03	2.413389921188354492e+00
1.257500512700015679e+04	6.108990697545566945e+03	2.357938289642333984e+00
1.260100292799994349e+04	6.222471083570573683e+03	2.547273397445678711e+00
1.260204458299977705e+04	6.187418280149740895e+03	2.171158313751220703e+00
1.265187018499989063e+04	6.144457251645369979e+03	2.219819784164428711e+00
1.271175175900012255e+04	5.968156701858606539e+03	3.079834699630737305e+00
1.271280894700018689e+04	6.006649164350004867e+03	2.775558471679687500e+00
1.292504451399995014e+04	6.110493142800885835e+03	2.245217800140380859e+00
1.307182591400016099e+04	6.001801938448857982e+03	2.279595851898193359e+00
1.330301804400002584e+04	6.123187662972733960e+03	2.346548557281494141e+00
1.333885441000014544e+04	5.914626303989214648e+03	2.715185642242431641e+00
1.334010457199998200e+04	5.953443037196157093e+03	3.115476131439208984e+00
1.336889458299987018e+04	6.019160172446281649e+03	2.999274492263793945e+00
1.374701027800003067e+04	5.968309836011889274e+03	2.740056037902832031e+00
1.511103549800021574e+04	6.088340988701878814e+03	4.170876026153564453e+00
1.544012813699990511e+04	6.108811152037204010e+03	2.363638401031494141e+00
1.552304341399995610e+04	6.103394583286109992e+03	3.317542552947998047e+00
1.599486752300010994e+04	5.923604902598613990e+03	5.051229953765869141e+00
1.616512660899991170e+04	6.133904877543536713e+03	2.945019721984863281e+00
1.658515415500011295e+04	6.268881283321126830e+03	2.887817144393920898e+00
1.658805866899993271e+04	6.310780448701676505e+03	2.573728799819946289e+00
1.663990262700011954e+04	6.049100208909225330e+03	3.699913263320922852e+00
1.690914974500006065e+04	6.237893588314473163e+03	2.726989507675170898e+00
1.729114800899988040e+04	6.130044755241193343e+03	2.777776956558227539e+00
1.729414707199996337e+04	6.100513591556009487e+03	2.710660219192504883e+00
1.765214472200023010e+04	6.298880658883674187e+03	2.953731298446655273e+00
1.776586233799997717e+04	5.954253428547126532e+03	2.726234436035156250e+00
1.802915508100017905e+04	6.099771359349120758e+03	3.275142908096313477e+00
