jd	rv	rverr
1.222010565999988467e+04	5.965006612838937144e+03	2.691097259521484375e+00
1.223596666700020432e+04	5.948865208443588926e+03	2.667329072952270508e+00
1.223790321800019592e+04	5.957204222798300179e+03	2.317819595336914062e+00
1.223890817099995911e+04	5.986623029200800374e+03	2.249045610427856445e+00
1.224300268500018865e+04	5.956076092923376564e+03	2.680285692214965820e+00
1.230785856499988586e+04	6.077098929490704904e+03	2.809582471847534180e+00
1.233481468700012192e+04	6.145710618540688301e+03	2.747149705886840820e+00
1.253613091399986297e+04	5.982024002014557482e+03	2.408314228057861328e+00
1.253709064800012857e+04	5.976338345429729088e+03	2.707946777343750000e+00
1.253804892400000244e+04	5.999775543591167661e+03	2.475063323974609375e+00
1.257306518500018865e+04	6.084763662027864484e+03	2.418783426284790039e+00
1.257400208299979568e+04	6.080594495680234104e+03	2.188195228576660156e+00
1.257500512700015679e+04	6.107288210677339521e+03	2.279282808303833008e+00
1.260100292799994349e+04	6.219938620721102779e+03	2.401026248931884766e+00
1.260204458299977705e+04	6.184883090703748167e+03	2.101393699645996094e+00
1.265187018499989063e+04	6.151382806810805050e+03	2.344874143600463867e+00
1.271175175900012255e+04	5.972863898093884927e+03	3.013888597488403320e+00
1.271280894700018689e+04	6.003584469859473757e+03	2.783710241317749023e+00
1.292504451399995014e+04	6.083981899499878637e+03	2.187870025634765625e+00
1.307182591400016099e+04	5.997810201140906429e+03	2.298354148864746094e+00
1.330301804400002584e+04	6.124196503685809148e+03	2.408586502075195312e+00
1.333885441000014544e+04	5.910376085330994101e+03	2.841091394424438477e+00
1.334010457199998200e+04	5.948793099487837026e+03	3.160154819488525391e+00
1.336889458299987018e+04	6.014713638838489715e+03	2.799320220947265625e+00
1.374701027800003067e+04	5.966077298779819102e+03	2.791280031204223633e+00
1.511103549800021574e+04	6.068004941203500493e+03	4.130725860595703125e+00
1.544012813699990511e+04	6.105214225905612693e+03	2.633066177368164062e+00
1.552304341399995610e+04	6.102988865723662457e+03	3.320870876312255859e+00
1.599486752300010994e+04	5.936406818587885937e+03	4.782818317413330078e+00
1.616512660899991170e+04	6.133001828775508329e+03	2.948084115982055664e+00
1.658515415500011295e+04	6.261667799562987057e+03	2.846920728683471680e+00
1.658805866899993271e+04	6.309489132588940265e+03	2.735095262527465820e+00
1.663990262700011954e+04	6.039242880833698109e+03	3.451912879943847656e+00
1.690914974500006065e+04	6.222585384802339831e+03	2.729152917861938477e+00
1.729114800899988040e+04	6.123673244488993078e+03	2.897467374801635742e+00
1.729414707199996337e+04	6.095282888788540731e+03	2.849231481552124023e+00
1.765214472200023010e+04	6.296671025062387343e+03	2.933557271957397461e+00
1.776586233799997717e+04	5.923568311290509882e+03	2.822149991989135742e+00
1.802915508100017905e+04	6.095991205931262812e+03	3.515847682952880859e+00
