jd	rv	rverr
1.222010565999988467e+04	6.008972436434058181e+03	2.857552051544189453e+00
1.223596666700020432e+04	5.965408014860804542e+03	2.474708318710327148e+00
1.223790321800019592e+04	5.985150201189091604e+03	2.315001010894775391e+00
1.223890817099995911e+04	5.995403215320380696e+03	2.285315513610839844e+00
1.224300268500018865e+04	5.978080817493111681e+03	2.615361452102661133e+00
1.230785856499988586e+04	6.078983553006590228e+03	2.618551492691040039e+00
1.233481468700012192e+04	6.161199868061870802e+03	2.697685003280639648e+00
1.253613091399986297e+04	5.991950994631217327e+03	2.391549587249755859e+00
1.253709064800012857e+04	6.002267187713674502e+03	2.674367666244506836e+00
1.253804892400000244e+04	6.007990233592121513e+03	2.364387035369873047e+00
1.257306518500018865e+04	6.089355250570617500e+03	2.306658029556274414e+00
1.257400208299979568e+04	6.102150967781781219e+03	2.153525829315185547e+00
1.257500512700015679e+04	6.114513691460175323e+03	2.234536647796630859e+00
1.260100292799994349e+04	6.252043749446285801e+03	2.508950948715209961e+00
1.260204458299977705e+04	6.198970324293408339e+03	2.073810338973999023e+00
1.265187018499989063e+04	6.172035139505715051e+03	2.080633640289306641e+00
1.271175175900012255e+04	5.992909835722341086e+03	3.010997056961059570e+00
1.271280894700018689e+04	6.009986518492718460e+03	2.771212100982666016e+00
1.292504451399995014e+04	6.113933016972820042e+03	2.254544019699096680e+00
1.307182591400016099e+04	6.007499434540863149e+03	2.373205900192260742e+00
1.330301804400002584e+04	6.124196503685809148e+03	2.460655212402343750e+00
1.333885441000014544e+04	5.927516561705793720e+03	2.811908721923828125e+00
1.334010457199998200e+04	5.953443037196157093e+03	2.908014297485351562e+00
1.336889458299987018e+04	6.017537302196491510e+03	2.809684038162231445e+00
1.374701027800003067e+04	5.968088436374317098e+03	2.549519538879394531e+00
1.511103549800021574e+04	6.083790844426257536e+03	3.877887725830078125e+00
1.544012813699990511e+04	6.108811152037204010e+03	2.632462739944458008e+00
1.552304341399995610e+04	6.123725177591444663e+03	3.311654806137084961e+00
1.599486752300010994e+04	5.937028482594861998e+03	4.533237934112548828e+00
1.616512660899991170e+04	6.152934339988656575e+03	2.793784141540527344e+00
1.658515415500011295e+04	6.261667799562987057e+03	2.940717220306396484e+00
1.658805866899993271e+04	6.310780448701676505e+03	2.805289745330810547e+00
1.663990262700011954e+04	6.051280259158250374e+03	3.227427244186401367e+00
1.690914974500006065e+04	6.237655829097770038e+03	2.972386598587036133e+00
1.729114800899988040e+04	6.138584455547548714e+03	2.584989786148071289e+00
1.729414707199996337e+04	6.114855489260808099e+03	2.592346668243408203e+00
1.765214472200023010e+04	6.317432421618170338e+03	3.203692674636840820e+00
1.776586233799997717e+04	5.941025072861841181e+03	2.771722793579101562e+00
1.802915508100017905e+04	6.099771359349120758e+03	3.648684263229370117e+00
