jd	rv	rverr
1.222010565999988467e+04	5.965006612838937144e+03	2.588677406311035156e+00
1.223596666700020432e+04	5.960274378929512750e+03	2.727426290512084961e+00
1.223790321800019592e+04	5.959029951829314086e+03	2.197833299636840820e+00
1.223890817099995911e+04	5.968171605218307377e+03	2.148425579071044922e+00
1.224300268500018865e+04	5.955819247531020665e+03	2.587176322937011719e+00
1.230785856499988586e+04	6.069527716268901713e+03	2.863540649414062500e+00
1.233481468700012192e+04	6.136920071354325046e+03	2.496064186096191406e+00
1.253613091399986297e+04	5.971473164113704115e+03	2.344408273696899414e+00
1.253709064800012857e+04	5.977860876927516074e+03	2.531991958618164062e+00
1.253804892400000244e+04	5.983586104083180544e+03	2.402493238449096680e+00
1.257306518500018865e+04	6.082214839599262632e+03	2.410513162612915039e+00
1.257400208299979568e+04	6.072125686883446178e+03	2.242484569549560547e+00
1.257500512700015679e+04	6.101366043031935988e+03	2.061133384704589844e+00
1.260100292799994349e+04	6.223016948194243014e+03	2.347368955612182617e+00
1.260204458299977705e+04	6.180085371463945194e+03	2.050238609313964844e+00
1.265187018499989063e+04	6.137990855334210210e+03	2.048014402389526367e+00
1.271175175900012255e+04	5.963595651196897961e+03	3.183060646057128906e+00
1.271280894700018689e+04	6.003584469859473757e+03	2.535543918609619141e+00
1.292504451399995014e+04	6.087290897038765252e+03	2.394616365432739258e+00
1.307182591400016099e+04	5.988406715056436951e+03	2.335883378982543945e+00
1.330301804400002584e+04	6.123187662972733960e+03	2.573074817657470703e+00
1.333885441000014544e+04	5.914205862805549259e+03	2.862791776657104492e+00
1.334010457199998200e+04	5.948793099487837026e+03	3.126706600189208984e+00
1.336889458299987018e+04	6.015723570190173632e+03	2.861639738082885742e+00
1.374701027800003067e+04	5.976135168029526540e+03	2.711701631546020508e+00
1.511103549800021574e+04	6.079070560527674388e+03	4.095792293548583984e+00
1.544012813699990511e+04	6.108811152037204010e+03	2.703352212905883789e+00
1.552304341399995610e+04	6.103394583286109992e+03	3.102488994598388672e+00
1.599486752300010994e+04	5.936406818587885937e+03	5.068470954895019531e+00
1.616512660899991170e+04	6.129921865344455000e+03	2.849725484848022461e+00
1.658515415500011295e+04	6.259981672273890581e+03	2.675368785858154297e+00
1.658805866899993271e+04	6.321679200318714720e+03	2.584770679473876953e+00
1.663990262700011954e+04	6.038593950861503799e+03	3.526019573211669922e+00
1.690914974500006065e+04	6.222585384802339831e+03	2.867068052291870117e+00
1.729114800899988040e+04	6.135665906630587415e+03	2.929545402526855469e+00
1.729414707199996337e+04	6.114855489260808099e+03	2.875181674957275391e+00
1.765214472200023010e+04	6.308602611441892805e+03	2.856393098831176758e+00
1.776586233799997717e+04	5.941025072861841181e+03	2.872741460800170898e+00
1.802915508100017905e+04	6.095991205931262812e+03	3.487277984619140625e+00
