jd	rv	rverr
1.222010565999988467e+04	5.958395161592816294e+03	2.527914762496948242e+00
1.223596666700020432e+04	5.942375363402341463e+03	2.644497632980346680e+00
1.223790321800019592e+04	5.945651088016024005e+03	2.331026792526245117e+00
1.223890817099995911e+04	5.957750553311892872e+03	2.187257766723632812e+00
1.224300268500018865e+04	5.948601946537750337e+03	2.631989955902099609e+00
1.230785856499988586e+04	6.068402177224692423e+03	2.857141971588134766e+00
1.233481468700012192e+04	6.134165118228673236e+03	2.620363235473632812e+00
1.253613091399986297e+04	5.965494283260646625e+03	2.267004489898681641e+00
1.253709064800012857e+04	5.957782220140798017e+03	2.598018884658813477e+00
1.253804892400000244e+04	5.980617385790217668e+03	2.282006502151489258e+00
1.257306518500018865e+04	6.082214839599262632e+03	2.417374610900878906e+00
1.257400208299979568e+04	6.075273269908240763e+03	2.409615755081176758e+00
1.257500512700015679e+04	6.090445478642723174e+03	2.230946540832519531e+00
1.260100292799994349e+04	6.209687708437650144e+03	2.378235101699829102e+00
1.260204458299977705e+04	6.176689668155664549e+03	2.177045822143554688e+00
1.265187018499989063e+04	6.130515618309975252e+03	2.168943881988525391e+00
1.271175175900012255e+04	5.954918530425842619e+03	2.942466259002685547e+00
1.271280894700018689e+04	5.994266053586485214e+03	2.726478338241577148e+00
1.292504451399995014e+04	6.082348122864001198e+03	2.255506992340087891e+00
1.307182591400016099e+04	5.976575467428934644e+03	2.323615550994873047e+00
1.330301804400002584e+04	6.125077739681662933e+03	2.464578390121459961e+00
1.333885441000014544e+04	5.910376085330994101e+03	2.909416198730468750e+00
1.334010457199998200e+04	5.944232048826128448e+03	3.165482282638549805e+00
1.336889458299987018e+04	6.008371575328725157e+03	2.643946170806884766e+00
1.374701027800003067e+04	5.955041126698080916e+03	2.542755842208862305e+00
1.511103549800021574e+04	6.053165712293121032e+03	3.943073034286499023e+00
1.544012813699990511e+04	6.072298752694143332e+03	2.680257797241210938e+00
1.552304341399995610e+04	6.099207621667195781e+03	3.146667480468750000e+00
1.599486752300010994e+04	5.914345380810496863e+03	4.984906673431396484e+00
1.616512660899991170e+04	6.133001828775508329e+03	2.830971002578735352e+00
1.658515415500011295e+04	6.256838451803530916e+03	2.803968429565429688e+00
1.658805866899993271e+04	6.297626256441784790e+03	2.703957796096801758e+00
1.663990262700011954e+04	6.037443054469641538e+03	3.117138385772705078e+00
1.690914974500006065e+04	6.219727911647467408e+03	2.694620132446289062e+00
1.729114800899988040e+04	6.130925991237047128e+03	2.930001497268676758e+00
1.729414707199996337e+04	6.103626274145324714e+03	2.760452270507812500e+00
1.765214472200023010e+04	6.298880658883674187e+03	2.986865520477294922e+00
1.776586233799997717e+04	5.934910952821301180e+03	2.870754241943359375e+00
1.802915508100017905e+04	6.077360917216938105e+03	3.516848564147949219e+00
