jd	rv	rverr
1.222010565999988467e+04	5.978679949076584307e+03	2.875592470169067383e+00
1.223596666700020432e+04	5.954697398403772240e+03	2.566812515258789062e+00
1.223790321800019592e+04	5.961017095374420023e+03	2.170102834701538086e+00
1.223890817099995911e+04	5.972714115023667546e+03	2.271211385726928711e+00
1.224300268500018865e+04	5.955819247531020665e+03	2.652298450469970703e+00
1.230785856499988586e+04	6.070864839203204610e+03	2.860854864120483398e+00
1.233481468700012192e+04	6.136924433908759966e+03	2.535491228103637695e+00
1.253613091399986297e+04	5.980835205931041855e+03	2.288613319396972656e+00
1.253709064800012857e+04	5.992601948363109841e+03	2.605880737304687500e+00
1.253804892400000244e+04	5.992788912663643714e+03	2.286455154418945312e+00
1.257306518500018865e+04	6.100237642608524766e+03	2.523821353912353516e+00
1.257400208299979568e+04	6.097964006162867008e+03	2.255431652069091797e+00
1.257500512700015679e+04	6.111209056475723628e+03	2.296179771423339844e+00
1.260100292799994349e+04	6.223016948194243014e+03	2.530784130096435547e+00
1.260204458299977705e+04	6.184883090703748167e+03	2.161834716796875000e+00
1.265187018499989063e+04	6.150822218565917865e+03	2.275979518890380859e+00
1.271175175900012255e+04	5.987332309877296211e+03	3.054106950759887695e+00
1.271280894700018689e+04	5.998068019776517758e+03	2.809259891510009766e+00
1.292504451399995014e+04	6.105971355129091535e+03	2.304362058639526367e+00
1.307182591400016099e+04	5.994119480088964337e+03	2.347975254058837891e+00
1.330301804400002584e+04	6.098640659806049371e+03	2.989174842834472656e+00
1.333885441000014544e+04	5.911370202422851435e+03	3.359384775161743164e+00
1.334010457199998200e+04	5.946250002911931006e+03	3.760301351547241211e+00
1.336889458299987018e+04	6.011247589339945989e+03	3.499100208282470703e+00
1.374701027800003067e+04	5.966077298779819102e+03	3.353767395019531250e+00
1.511103549800021574e+04	6.053730663092443137e+03	4.611701011657714844e+00
1.544012813699990511e+04	6.079331190443233936e+03	3.148930072784423828e+00
1.552304341399995610e+04	6.108920303797240194e+03	3.620855808258056641e+00
1.599486752300010994e+04	5.924534126693251892e+03	6.204967975616455078e+00
1.616512660899991170e+04	6.129921865344455000e+03	3.358497142791748047e+00
1.658515415500011295e+04	6.261667799562987057e+03	3.712468624114990234e+00
1.658805866899993271e+04	6.277797355896465888e+03	3.320000886917114258e+00
1.663990262700011954e+04	6.037536576730340130e+03	4.246175289154052734e+00
1.690914974500006065e+04	6.216130985515876091e+03	3.563496828079223633e+00
1.729114800899988040e+04	6.138584455547548714e+03	3.329708576202392578e+00
1.729414707199996337e+04	6.114855489260808099e+03	2.989354133605957031e+00
1.765214472200023010e+04	6.298880658883674187e+03	3.637763977050781250e+00
1.776586233799997717e+04	5.937744431926781544e+03	3.251299619674682617e+00
1.802915508100017905e+04	6.085490537406411022e+03	4.395897865295410156e+00
