jd	rv	rverr
1.222010565999988467e+04	5.962798069656259031e+03	2.771170139312744141e+00
1.223596666700020432e+04	5.947960523717647447e+03	2.639311552047729492e+00
1.223790321800019592e+04	5.959029951829314086e+03	2.231721401214599609e+00
1.223890817099995911e+04	5.968033639434303041e+03	2.275239467620849609e+00
1.224300268500018865e+04	5.953497823252339003e+03	2.686339855194091797e+00
1.230785856499988586e+04	6.077098929490704904e+03	2.885256528854370117e+00
1.233481468700012192e+04	6.145154392850236036e+03	2.574612140655517578e+00
1.253613091399986297e+04	5.967298199519485934e+03	2.283013820648193359e+00
1.253709064800012857e+04	5.974191968647748581e+03	2.750928163528442383e+00
1.253804892400000244e+04	5.984371363881466095e+03	2.635617256164550781e+00
1.257306518500018865e+04	6.084763662027864484e+03	2.387948751449584961e+00
1.257400208299979568e+04	6.079939021876387415e+03	2.383017301559448242e+00
1.257500512700015679e+04	6.097309958046069369e+03	2.401880502700805664e+00
1.260100292799994349e+04	6.201236895177906263e+03	2.402863264083862305e+00
1.260204458299977705e+04	6.177917727229094453e+03	2.249922513961791992e+00
1.265187018499989063e+04	6.130515618309975252e+03	2.117201328277587891e+00
1.271175175900012255e+04	5.972863898093884927e+03	2.950861930847167969e+00
1.271280894700018689e+04	6.002173183499777224e+03	2.865089654922485352e+00
1.292504451399995014e+04	6.104974511440712376e+03	2.134759187698364258e+00
1.307182591400016099e+04	5.986447928115157993e+03	2.258444309234619141e+00
1.330301804400002584e+04	6.130405509285308653e+03	2.413830518722534180e+00
1.333885441000014544e+04	5.903986579041749792e+03	2.930135488510131836e+00
1.334010457199998200e+04	5.940187142886001311e+03	3.123050689697265625e+00
1.336889458299987018e+04	5.999677004339930136e+03	3.070814847946166992e+00
1.374701027800003067e+04	5.955041126698080916e+03	2.826928853988647461e+00
1.511103549800021574e+04	6.106855669723678147e+03	3.986695289611816406e+00
1.544012813699990511e+04	6.109214688322434085e+03	2.631185293197631836e+00
1.552304341399995610e+04	6.102060732267633284e+03	3.422365903854370117e+00
1.599486752300010994e+04	5.923604902598613990e+03	5.034277915954589844e+00
1.616512660899991170e+04	6.133904877543536713e+03	2.809323310852050781e+00
1.658515415500011295e+04	6.249963066014097421e+03	3.037518739700317383e+00
1.658805866899993271e+04	6.332844067756283039e+03	2.850452899932861328e+00
1.663990262700011954e+04	6.038593950861503799e+03	3.302549839019775391e+00
1.690914974500006065e+04	6.237655829097770038e+03	3.012559175491333008e+00
1.729114800899988040e+04	6.145045398665664834e+03	2.792971372604370117e+00
1.729414707199996337e+04	6.123488984487514244e+03	2.760269641876220703e+00
1.765214472200023010e+04	6.309030141776514938e+03	3.551290512084960938e+00
1.776586233799997717e+04	5.918874202718536253e+03	2.883908271789550781e+00
1.802915508100017905e+04	6.128801977836294100e+03	3.522635698318481445e+00
