jd	rv	rverr
1.222010565999988467e+04	5.953670515139798226e+03	2.725572824478149414e+00
1.223596666700020432e+04	5.948865208443588926e+03	2.571416616439819336e+00
1.223790321800019592e+04	5.949142767521872884e+03	2.152138710021972656e+00
1.223890817099995911e+04	5.954725667130580405e+03	2.284868955612182617e+00
1.224300268500018865e+04	5.955124510737259698e+03	2.567247152328491211e+00
1.230785856499988586e+04	6.072027459960110718e+03	2.563887596130371094e+00
1.233481468700012192e+04	6.131798432447729283e+03	2.521447181701660156e+00
1.253613091399986297e+04	5.970177485446532955e+03	2.289014577865600586e+00
1.253709064800012857e+04	5.968069123498338740e+03	2.575985431671142578e+00
1.253804892400000244e+04	5.990858482326191734e+03	2.279333114624023438e+00
1.257306518500018865e+04	6.082881219789196621e+03	2.385655641555786133e+00
1.257400208299979568e+04	6.072190034561361244e+03	2.410696268081665039e+00
1.257500512700015679e+04	6.103021632439988025e+03	2.322697162628173828e+00
1.260100292799994349e+04	6.207535333143321623e+03	2.380011320114135742e+00
1.260204458299977705e+04	6.177146100413418026e+03	2.076240301132202148e+00
1.265187018499989063e+04	6.131448114320439345e+03	2.289084196090698242e+00
1.271175175900012255e+04	5.963595651196897961e+03	2.936835527420043945e+00
1.271280894700018689e+04	6.002424030379785108e+03	2.628493070602416992e+00
1.292504451399995014e+04	6.085340835206356132e+03	2.128240585327148438e+00
1.307182591400016099e+04	5.983893652493512491e+03	2.297885656356811523e+00
1.330301804400002584e+04	6.123187662972733960e+03	2.365529775619506836e+00
1.333885441000014544e+04	5.908994246213733277e+03	2.776348352432250977e+00
1.334010457199998200e+04	5.944232048826128448e+03	3.069073677062988281e+00
1.336889458299987018e+04	6.009041227434485336e+03	2.683240175247192383e+00
1.374701027800003067e+04	5.960298004792159190e+03	2.555283308029174805e+00
1.511103549800021574e+04	6.045960953643851099e+03	4.073717594146728516e+00
1.544012813699990511e+04	6.031964755666092969e+03	2.571098327636718750e+00
1.552304341399995610e+04	6.101926038399455138e+03	3.069433927536010742e+00
1.599486752300010994e+04	5.914345380810496863e+03	4.862879276275634766e+00
1.616512660899991170e+04	6.105910365734656807e+03	2.667328357696533203e+00
1.658515415500011295e+04	6.235202363083546516e+03	2.520848989486694336e+00
1.658805866899993271e+04	6.269448517346638255e+03	2.579441785812377930e+00
1.663990262700011954e+04	6.037443054469641538e+03	3.121480703353881836e+00
1.690914974500006065e+04	6.193493690553077613e+03	2.674034595489501953e+00
1.729114800899988040e+04	6.119166725757720997e+03	2.912520885467529297e+00
1.729414707199996337e+04	6.084594630422987393e+03	2.737871170043945312e+00
1.765214472200023010e+04	6.276175744327134453e+03	2.892146587371826172e+00
1.776586233799997717e+04	5.922555108022999775e+03	2.829211711883544922e+00
1.802915508100017905e+04	6.085490537406411022e+03	3.244164228439331055e+00
