jd	rv	rverr
1.222010565999988467e+04	5.978679949076584307e+03	2.762008905410766602e+00
1.223596666700020432e+04	5.949107330214726971e+03	2.612574577331542969e+00
1.223790321800019592e+04	5.966757671691470023e+03	2.346468448638916016e+00
1.223890817099995911e+04	5.968171605218307377e+03	2.299009084701538086e+00
1.224300268500018865e+04	5.959940770833411079e+03	2.666552543640136719e+00
1.230785856499988586e+04	6.077098929490704904e+03	2.864382266998291016e+00
1.233481468700012192e+04	6.139258400531442021e+03	2.669231414794921875e+00
1.253613091399986297e+04	5.988618003042938653e+03	2.298127651214599609e+00
1.253709064800012857e+04	5.987454134129904560e+03	2.720518350601196289e+00
1.253804892400000244e+04	5.999775543591167661e+03	2.467563152313232422e+00
1.257306518500018865e+04	6.091671766975559876e+03	2.296600341796875000e+00
1.257400208299979568e+04	6.085951712526315532e+03	2.158865690231323242e+00
1.257500512700015679e+04	6.108990697545566945e+03	2.255439996719360352e+00
1.260100292799994349e+04	6.227754682310565840e+03	2.654252767562866211e+00
1.260204458299977705e+04	6.190014000038518134e+03	2.122935533523559570e+00
1.265187018499989063e+04	6.151382806810805050e+03	2.343190908432006836e+00
1.271175175900012255e+04	5.980555081562648411e+03	3.019651889801025391e+00
1.271280894700018689e+04	6.009986518492718460e+03	2.725746631622314453e+00
1.292504451399995014e+04	6.105386772834812291e+03	2.291570901870727539e+00
1.307182591400016099e+04	5.997600798528030282e+03	2.308326721191406250e+00
1.330301804400002584e+04	6.140407755965970864e+03	2.418838500976562500e+00
1.333885441000014544e+04	5.911370202422851435e+03	2.983887672424316406e+00
1.334010457199998200e+04	5.952436377760299365e+03	2.948522806167602539e+00
1.336889458299987018e+04	6.014713638838489715e+03	3.003550291061401367e+00
1.374701027800003067e+04	5.968309836011889274e+03	2.731961965560913086e+00
1.511103549800021574e+04	6.089590860547483317e+03	4.249430179595947266e+00
1.544012813699990511e+04	6.113123537096122163e+03	2.713990926742553711e+00
1.552304341399995610e+04	6.102060732267633284e+03	3.390203952789306641e+00
1.599486752300010994e+04	5.914631128125984105e+03	5.271445751190185547e+00
1.616512660899991170e+04	6.155440627511517960e+03	2.797283887863159180e+00
1.658515415500011295e+04	6.280662361572627560e+03	2.934197425842285156e+00
1.658805866899993271e+04	6.331566929945460288e+03	2.764868736267089844e+00
1.663990262700011954e+04	6.046283362042528097e+03	3.434839248657226562e+00
1.690914974500006065e+04	6.236072221837894176e+03	2.809180259704589844e+00
1.729114800899988040e+04	6.145045398665664834e+03	3.044840097427368164e+00
1.729414707199996337e+04	6.114855489260808099e+03	2.661849737167358398e+00
1.765214472200023010e+04	6.317432421618170338e+03	2.900652170181274414e+00
1.776586233799997717e+04	5.947471837678043812e+03	2.783330440521240234e+00
1.802915508100017905e+04	6.128801977836294100e+03	3.518929481506347656e+00
