jd	rv	rverr
1.222010565999988467e+04	5.965006612838937144e+03	2.584858417510986328e+00
1.223596666700020432e+04	5.959787408790714835e+03	2.659549236297607422e+00
1.223790321800019592e+04	5.945651088016024005e+03	2.271404743194580078e+00
1.223890817099995911e+04	5.982563672299107566e+03	2.327643394470214844e+00
1.224300268500018865e+04	5.955124510737259698e+03	2.672865629196166992e+00
1.230785856499988586e+04	6.068402177224692423e+03	2.774516105651855469e+00
1.233481468700012192e+04	6.137733687756437575e+03	2.632731437683105469e+00
1.253613091399986297e+04	5.982024002014557482e+03	2.340507030487060547e+00
1.253709064800012857e+04	5.987454134129904560e+03	2.574633598327636719e+00
1.253804892400000244e+04	5.995367182334681274e+03	2.594238042831420898e+00
1.257306518500018865e+04	6.082214839599262632e+03	2.439404249191284180e+00
1.257400208299979568e+04	6.072190034561361244e+03	2.333779096603393555e+00
1.257500512700015679e+04	6.107288210677339521e+03	2.330138683319091797e+00
1.260100292799994349e+04	6.216612172964476486e+03	2.336589813232421875e+00
1.260204458299977705e+04	6.179753272007586929e+03	2.215117692947387695e+00
1.265187018499989063e+04	6.137990855334210210e+03	2.383050203323364258e+00
1.271175175900012255e+04	5.987216702184770838e+03	2.973608493804931641e+00
1.271280894700018689e+04	6.002424030379785108e+03	2.699917793273925781e+00
1.292504451399995014e+04	6.086549262784828898e+03	2.243058681488037109e+00
1.307182591400016099e+04	5.994119480088964337e+03	2.437027931213378906e+00
1.330301804400002584e+04	6.130405509285308653e+03	2.527190923690795898e+00
1.333885441000014544e+04	5.914205862805549259e+03	2.894202232360839844e+00
1.334010457199998200e+04	5.946581011729680540e+03	3.284621477127075195e+00
1.336889458299987018e+04	6.002629363053762063e+03	3.003803968429565430e+00
1.374701027800003067e+04	5.962103011689607229e+03	2.966878175735473633e+00
1.511103549800021574e+04	6.068004941203500493e+03	4.049576759338378906e+00
1.544012813699990511e+04	6.109214688322434085e+03	2.598170518875122070e+00
1.552304341399995610e+04	6.102060732267633284e+03	3.392389774322509766e+00
1.599486752300010994e+04	5.914345380810496863e+03	5.229910850524902344e+00
1.616512660899991170e+04	6.152609329683255055e+03	3.033908128738403320e+00
1.658515415500011295e+04	6.257191818712759414e+03	2.757505655288696289e+00
1.658805866899993271e+04	6.340054279598596622e+03	2.644473791122436523e+00
1.663990262700011954e+04	6.037536576730340130e+03	3.504781246185302734e+00
1.690914974500006065e+04	6.232320425023863208e+03	2.700040102005004883e+00
1.729114800899988040e+04	6.125409541154091130e+03	3.048763513565063477e+00
1.729414707199996337e+04	6.122756075342447730e+03	2.756258249282836914e+00
1.765214472200023010e+04	6.328958290435228264e+03	2.792690277099609375e+00
1.776586233799997717e+04	5.923278201420587720e+03	2.844331502914428711e+00
1.802915508100017905e+04	6.131764152297604596e+03	3.327863454818725586e+00
