jd	rv	rverr
1.222010565999988467e+04	5.965471224886256095e+03	2.647968530654907227e+00
1.223596666700020432e+04	5.974483218724046310e+03	2.726738452911376953e+00
1.223790321800019592e+04	5.970255895028971281e+03	2.364976406097412109e+00
1.223890817099995911e+04	5.984660425024390861e+03	2.203914165496826172e+00
1.224300268500018865e+04	5.971144355941589311e+03	2.662514686584472656e+00
1.230785856499988586e+04	6.081254262589965947e+03	2.782348632812500000e+00
1.233481468700012192e+04	6.151390664414953790e+03	2.618087530136108398e+00
1.253613091399986297e+04	5.988618003042938653e+03	2.311831474304199219e+00
1.253709064800012857e+04	5.992226768681706744e+03	2.626843929290771484e+00
1.253804892400000244e+04	6.000152904549788218e+03	2.643060207366943359e+00
1.257306518500018865e+04	6.106301593273063190e+03	2.442895174026489258e+00
1.257400208299979568e+04	6.096830832648396608e+03	2.258284330368041992e+00
1.257500512700015679e+04	6.111547154444429907e+03	2.296337366104125977e+00
1.260100292799994349e+04	6.223016948194243014e+03	2.502867221832275391e+00
1.260204458299977705e+04	6.180085371463945194e+03	2.032696008682250977e+00
1.265187018499989063e+04	6.159925779032986611e+03	2.115904092788696289e+00
1.271175175900012255e+04	5.988582181722900714e+03	2.890778064727783203e+00
1.271280894700018689e+04	6.013912817484146217e+03	2.873820066452026367e+00
1.292504451399995014e+04	6.110493142800885835e+03	2.254250288009643555e+00
1.307182591400016099e+04	5.997600798528030282e+03	2.472182035446166992e+00
1.330301804400002584e+04	6.124196503685809148e+03	2.407709598541259766e+00
1.333885441000014544e+04	5.914626303989214648e+03	2.792176008224487305e+00
1.334010457199998200e+04	5.946250002911931006e+03	3.067212104797363281e+00
1.336889458299987018e+04	6.008719489044910006e+03	2.847440481185913086e+00
1.374701027800003067e+04	5.967273729333595838e+03	2.832993507385253906e+00
1.511103549800021574e+04	6.088340988701878814e+03	3.966075181961059570e+00
1.544012813699990511e+04	6.097760801653552335e+03	2.610963106155395508e+00
1.552304341399995610e+04	6.109374554777776211e+03	3.551280736923217773e+00
1.599486752300010994e+04	5.936406818587885937e+03	4.803671360015869141e+00
1.616512660899991170e+04	6.137429821526951855e+03	2.832885980606079102e+00
1.658515415500011295e+04	6.271644961555648479e+03	2.821782588958740234e+00
1.658805866899993271e+04	6.309253554649454600e+03	2.810661315917968750e+00
1.663990262700011954e+04	6.040887291196010665e+03	3.355769157409667969e+00
1.690914974500006065e+04	6.222585384802339831e+03	3.086702823638916016e+00
1.729114800899988040e+04	6.136479523032699944e+03	2.805088281631469727e+00
1.729414707199996337e+04	6.134578597861080198e+03	2.634570360183715820e+00
1.765214472200023010e+04	6.312912815223593498e+03	3.409491539001464844e+00
1.776586233799997717e+04	5.936065939107946178e+03	2.828041553497314453e+00
1.802915508100017905e+04	6.094634451502002776e+03	3.646106719970703125e+00
