jd	rv	rverr
1.222010565999988467e+04	5.965006612838937144e+03	2.839830160140991211e+00
1.223596666700020432e+04	5.952978551956413867e+03	2.714007139205932617e+00
1.223790321800019592e+04	5.972639485708350549e+03	2.396624088287353516e+00
1.223890817099995911e+04	5.984104744653242960e+03	2.379737377166748047e+00
1.224300268500018865e+04	5.959940770833411079e+03	2.726727485656738281e+00
1.230785856499988586e+04	6.078983553006590228e+03	2.936739683151245117e+00
1.233481468700012192e+04	6.147100092128210235e+03	2.620266914367675781e+00
1.253613091399986297e+04	5.982024002014557482e+03	2.292404174804687500e+00
1.253709064800012857e+04	5.977860876927516074e+03	2.550616264343261719e+00
1.253804892400000244e+04	5.995367182334681274e+03	2.654990434646606445e+00
1.257306518500018865e+04	6.087862166315266222e+03	2.516188383102416992e+00
1.257400208299979568e+04	6.084140161797215114e+03	2.176186561584472656e+00
1.257500512700015679e+04	6.108990697545566945e+03	2.293965339660644531e+00
1.260100292799994349e+04	6.222471083570573683e+03	2.546420335769653320e+00
1.260204458299977705e+04	6.190014000038518134e+03	2.198261737823486328e+00
1.265187018499989063e+04	6.166727001397026470e+03	2.242228746414184570e+00
1.271175175900012255e+04	5.987216702184770838e+03	3.058073759078979492e+00
1.271280894700018689e+04	6.006649164350004867e+03	2.878177404403686523e+00
1.292504451399995014e+04	6.108678320155959227e+03	2.375881910324096680e+00
1.307182591400016099e+04	5.991157305627653841e+03	2.315801858901977539e+00
1.330301804400002584e+04	6.103271511338716664e+03	2.818601608276367188e+00
1.333885441000014544e+04	5.924025972838553571e+03	3.133365869522094727e+00
1.334010457199998200e+04	5.946581011729680540e+03	3.734821557998657227e+00
1.336889458299987018e+04	6.014713638838489715e+03	3.266606807708740234e+00
1.374701027800003067e+04	5.968088436374317098e+03	3.387197732925415039e+00
1.511103549800021574e+04	6.072544179093034472e+03	4.608121871948242188e+00
1.544012813699990511e+04	6.097760801653552335e+03	3.350503921508789062e+00
1.552304341399995610e+04	6.112100060660992312e+03	3.720843791961669922e+00
1.599486752300010994e+04	5.936633671418501763e+03	5.812988758087158203e+00
1.616512660899991170e+04	6.129921865344455000e+03	3.462161302566528320e+00
1.658515415500011295e+04	6.257191818712759414e+03	3.451949596405029297e+00
1.658805866899993271e+04	6.321679200318714720e+03	3.349672079086303711e+00
1.663990262700011954e+04	6.046283362042528097e+03	4.328029155731201172e+00
1.690914974500006065e+04	6.219727911647467408e+03	3.824017763137817383e+00
1.729114800899988040e+04	6.123673244488993078e+03	3.838553190231323242e+00
1.729414707199996337e+04	6.113243525397105259e+03	3.332367658615112305e+00
1.765214472200023010e+04	6.312912815223593498e+03	3.795245409011840820e+00
1.776586233799997717e+04	5.954253428547126532e+03	3.378071308135986328e+00
1.802915508100017905e+04	6.095991205931262812e+03	4.678280830383300781e+00
