jd	rv	rverr
1.222010565999988467e+04	5.984202942991192685e+03	2.578263282775878906e+00
1.223596666700020432e+04	5.960274378929512750e+03	2.599132061004638672e+00
1.223790321800019592e+04	5.970255895028971281e+03	2.274033308029174805e+00
1.223890817099995911e+04	5.978402886006802873e+03	2.343394041061401367e+00
1.224300268500018865e+04	5.971144355941589311e+03	2.706304311752319336e+00
1.230785856499988586e+04	6.092596904120757245e+03	3.000208616256713867e+00
1.233481468700012192e+04	6.145710618540688301e+03	2.521109819412231445e+00
1.253613091399986297e+04	5.988618003042938653e+03	2.314387083053588867e+00
1.253709064800012857e+04	5.990499197125478531e+03	2.574425935745239258e+00
1.253804892400000244e+04	6.001330794247216545e+03	2.600853919982910156e+00
1.257306518500018865e+04	6.088361678798064531e+03	2.285283803939819336e+00
1.257400208299979568e+04	6.085951712526315532e+03	2.297537088394165039e+00
1.257500512700015679e+04	6.111547154444429907e+03	2.271704673767089844e+00
1.260100292799994349e+04	6.251227406447651447e+03	2.426009893417358398e+00
1.260204458299977705e+04	6.186722452717371198e+03	2.164378166198730469e+00
1.265187018499989063e+04	6.148872156733508746e+03	2.122147560119628906e+00
1.271175175900012255e+04	5.980555081562648411e+03	2.957124471664428711e+00
1.271280894700018689e+04	6.015422261318628443e+03	2.627517223358154297e+00
1.292504451399995014e+04	6.105386772834812291e+03	2.298620462417602539e+00
1.307182591400016099e+04	5.991157305627653841e+03	2.292405843734741211e+00
1.330301804400002584e+04	6.129698775466851657e+03	2.360311269760131836e+00
1.333885441000014544e+04	5.914205862805549259e+03	2.957485914230346680e+00
1.334010457199998200e+04	5.963563618165866501e+03	3.116199493408203125e+00
1.336889458299987018e+04	6.008719489044910006e+03	2.908457756042480469e+00
1.374701027800003067e+04	5.968309836011889274e+03	3.045842409133911133e+00
1.511103549800021574e+04	6.088340988701878814e+03	3.627557039260864258e+00
1.544012813699990511e+04	6.109214688322434085e+03	2.647283792495727539e+00
1.552304341399995610e+04	6.109374554777776211e+03	3.152692079544067383e+00
1.599486752300010994e+04	5.936406818587885937e+03	5.213392257690429688e+00
1.616512660899991170e+04	6.152934339988656575e+03	3.061135768890380859e+00
1.658515415500011295e+04	6.271644961555648479e+03	3.068586587905883789e+00
1.658805866899993271e+04	6.321679200318714720e+03	2.811641454696655273e+00
1.663990262700011954e+04	6.046491265027317240e+03	3.330928802490234375e+00
1.690914974500006065e+04	6.239307055951387156e+03	3.013539075851440430e+00
1.729114800899988040e+04	6.145045398665664834e+03	2.948100090026855469e+00
1.729414707199996337e+04	6.122756075342447730e+03	2.689874649047851562e+00
1.765214472200023010e+04	6.330356489131620037e+03	3.474876403808593750e+00
1.776586233799997717e+04	5.952354626729327720e+03	2.860778808593750000e+00
1.802915508100017905e+04	6.131764152297604596e+03	3.508211135864257812e+00
