jd	rv	rverr
1.222010565999988467e+04	5.961372604994649009e+03	2.784835815429687500e+00
1.223596666700020432e+04	5.949107330214726971e+03	2.648607254028320312e+00
1.223790321800019592e+04	5.959029951829314086e+03	2.229539871215820312e+00
1.223890817099995911e+04	5.965404655067959538e+03	2.321217775344848633e+00
1.224300268500018865e+04	5.955124510737259698e+03	2.548276185989379883e+00
1.230785856499988586e+04	6.072173605533680529e+03	2.805686712265014648e+00
1.233481468700012192e+04	6.136924433908759966e+03	2.540611743927001953e+00
1.253613091399986297e+04	5.969736867448606063e+03	2.294850111007690430e+00
1.253709064800012857e+04	5.968505378941830713e+03	2.610654592514038086e+00
1.253804892400000244e+04	5.987154673610944883e+03	2.575410842895507812e+00
1.257306518500018865e+04	6.083994761808709882e+03	2.484200000762939453e+00
1.257400208299979568e+04	6.066887349645716313e+03	2.400581121444702148e+00
1.257500512700015679e+04	6.088913131397457619e+03	2.371333360671997070e+00
1.260100292799994349e+04	6.214825706923376856e+03	2.423038482666015625e+00
1.260204458299977705e+04	6.181253990733199316e+03	1.992733240127563477e+00
1.265187018499989063e+04	6.130196061197617382e+03	2.311827182769775391e+00
1.271175175900012255e+04	5.954918530425842619e+03	3.101621866226196289e+00
1.271280894700018689e+04	5.998068019776517758e+03	2.603401422500610352e+00
1.292504451399995014e+04	6.093042925061206915e+03	2.097997903823852539e+00
1.307182591400016099e+04	5.989185431023070123e+03	2.220102310180664062e+00
1.330301804400002584e+04	6.099988689126439567e+03	2.258066892623901367e+00
1.333885441000014544e+04	5.914205862805549259e+03	2.741951227188110352e+00
1.334010457199998200e+04	5.953443037196157093e+03	3.224868059158325195e+00
1.336889458299987018e+04	6.008719489044910006e+03	2.893485784530639648e+00
1.374701027800003067e+04	5.964779438835430483e+03	2.760450601577758789e+00
1.511103549800021574e+04	6.053165712293121032e+03	3.830043315887451172e+00
1.544012813699990511e+04	6.057873966455081245e+03	2.522581577301025391e+00
1.552304341399995610e+04	6.109374554777776211e+03	3.197756290435791016e+00
1.599486752300010994e+04	5.930678784614836331e+03	4.610162258148193359e+00
1.616512660899991170e+04	6.111764913786319084e+03	2.984893560409545898e+00
1.658515415500011295e+04	6.245969147428928409e+03	2.779344081878662109e+00
1.658805866899993271e+04	6.295443888585716195e+03	2.685082912445068359e+00
1.663990262700011954e+04	6.047032221777247287e+03	3.191433906555175781e+00
1.690914974500006065e+04	6.211495771428773878e+03	2.648126125335693359e+00
1.729114800899988040e+04	6.113270733438926982e+03	2.912678956985473633e+00
1.729414707199996337e+04	6.090889796472576563e+03	2.746352910995483398e+00
1.765214472200023010e+04	6.293010841891489690e+03	2.932127237319946289e+00
1.776586233799997717e+04	5.947471837678043812e+03	2.716604232788085938e+00
1.802915508100017905e+04	6.099771359349120758e+03	3.545239448547363281e+00
