jd	rv	rverr
1.222010565999988467e+04	5.962798069656259031e+03	2.765357732772827148e+00
1.223596666700020432e+04	5.960274378929512750e+03	2.717962026596069336e+00
1.223790321800019592e+04	5.959029951829314086e+03	2.189814329147338867e+00
1.223890817099995911e+04	5.972714115023667546e+03	2.398599386215209961e+00
1.224300268500018865e+04	5.968230714898367296e+03	2.701059341430664062e+00
1.230785856499988586e+04	6.065854445434699301e+03	2.747622013092041016e+00
1.233481468700012192e+04	6.147100092128210235e+03	2.461792469024658203e+00
1.253613091399986297e+04	5.994743029469565954e+03	2.247461318969726562e+00
1.253709064800012857e+04	5.981985672145732678e+03	2.501533746719360352e+00
1.253804892400000244e+04	5.992788912663643714e+03	2.258293151855468750e+00
1.257306518500018865e+04	6.087862166315266222e+03	2.488620281219482422e+00
1.257400208299979568e+04	6.088520166449874523e+03	2.207729339599609375e+00
1.257500512700015679e+04	6.104113361687326687e+03	2.504052639007568359e+00
1.260100292799994349e+04	6.225046081325785053e+03	2.341013431549072266e+00
1.260204458299977705e+04	6.190014000038518134e+03	2.140149116516113281e+00
1.265187018499989063e+04	6.130560334492933180e+03	2.200130701065063477e+00
1.271175175900012255e+04	5.963595651196897961e+03	2.979908466339111328e+00
1.271280894700018689e+04	6.018969018074218184e+03	2.768162488937377930e+00
1.292504451399995014e+04	6.100945692420064006e+03	2.312206506729125977e+00
1.307182591400016099e+04	5.991157305627653841e+03	2.310720443725585938e+00
1.330301804400002584e+04	6.073630135230654560e+03	2.438707590103149414e+00
1.333885441000014544e+04	5.924502581910568551e+03	2.586657524108886719e+00
1.334010457199998200e+04	5.960473838987334602e+03	3.129312276840209961e+00
1.336889458299987018e+04	6.015723570190173632e+03	2.885083198547363281e+00
1.374701027800003067e+04	5.970061401617509546e+03	2.707562208175659180e+00
1.511103549800021574e+04	6.045960953643851099e+03	4.030880928039550781e+00
1.544012813699990511e+04	6.059902554267318919e+03	2.466482639312744141e+00
1.552304341399995610e+04	6.119616741952359007e+03	3.158297777175903320e+00
1.599486752300010994e+04	5.930678784614836331e+03	4.799158096313476562e+00
1.616512660899991170e+04	6.100930509847195935e+03	2.940990924835205078e+00
1.658515415500011295e+04	6.241466991252091248e+03	2.895597457885742188e+00
1.658805866899993271e+04	6.268974089551840734e+03	2.703202724456787109e+00
1.663990262700011954e+04	6.051280259158250374e+03	3.381109476089477539e+00
1.690914974500006065e+04	6.208047172147969832e+03	2.759548187255859375e+00
1.729114800899988040e+04	6.113270733438926982e+03	2.976286172866821289e+00
1.729414707199996337e+04	6.088224275712840608e+03	2.536857366561889648e+00
1.765214472200023010e+04	6.276657806592193083e+03	2.769116401672363281e+00
1.776586233799997717e+04	5.966215552807676431e+03	2.694617271423339844e+00
1.802915508100017905e+04	6.077360917216938105e+03	3.529036045074462891e+00
