jd	rv	rverr
1.222010565999988467e+04	5.965471224886256095e+03	2.645803451538085938e+00
1.223596666700020432e+04	5.949107330214726971e+03	2.648981094360351562e+00
1.223790321800019592e+04	5.970255895028971281e+03	2.328630447387695312e+00
1.223890817099995911e+04	5.982563672299107566e+03	2.368321180343627930e+00
1.224300268500018865e+04	5.968230714898367296e+03	2.715363264083862305e+00
1.230785856499988586e+04	6.074097492039480130e+03	2.781158447265625000e+00
1.233481468700012192e+04	6.145154392850236036e+03	2.521636009216308594e+00
1.253613091399986297e+04	5.986678847596616833e+03	2.316264867782592773e+00
1.253709064800012857e+04	5.978480359657274676e+03	2.765157699584960938e+00
1.253804892400000244e+04	6.002076791055587819e+03	2.595221281051635742e+00
1.257306518500018865e+04	6.087862166315266222e+03	2.519550800323486328e+00
1.257400208299979568e+04	6.085951712526315532e+03	2.260624885559082031e+00
1.257500512700015679e+04	6.108990697545566945e+03	2.276547431945800781e+00
1.260100292799994349e+04	6.232038165446352650e+03	2.539984941482543945e+00
1.260204458299977705e+04	6.195183081724593649e+03	2.122427701950073242e+00
1.265187018499989063e+04	6.151382806810805050e+03	2.431472063064575195e+00
1.271175175900012255e+04	5.980555081562648411e+03	3.056359529495239258e+00
1.271280894700018689e+04	6.003584469859473757e+03	2.853063344955444336e+00
1.292504451399995014e+04	6.108678320155959227e+03	2.341928720474243164e+00
1.307182591400016099e+04	5.995039979074732400e+03	2.425963640213012695e+00
1.330301804400002584e+04	6.098640659806049371e+03	2.305369615554809570e+00
1.333885441000014544e+04	5.924090865835773002e+03	2.712320089340209961e+00
1.334010457199998200e+04	5.963563618165866501e+03	2.941022872924804688e+00
1.336889458299987018e+04	6.015303674325812608e+03	2.970333576202392578e+00
1.374701027800003067e+04	5.976135168029526540e+03	2.705771207809448242e+00
1.511103549800021574e+04	6.053165712293121032e+03	3.722102642059326172e+00
1.544012813699990511e+04	6.059902554267318919e+03	2.635406255722045898e+00
1.552304341399995610e+04	6.127845064935921982e+03	3.248153209686279297e+00
1.599486752300010994e+04	5.938834580130918766e+03	4.557333469390869141e+00
1.616512660899991170e+04	6.129921865344455000e+03	2.699852466583251953e+00
1.658515415500011295e+04	6.249963066014097421e+03	2.982613086700439453e+00
1.658805866899993271e+04	6.269448517346638255e+03	2.777882814407348633e+00
1.663990262700011954e+04	6.053803860569025346e+03	3.504533529281616211e+00
1.690914974500006065e+04	6.222114228923368501e+03	2.934487819671630859e+00
1.729114800899988040e+04	6.127172013145798701e+03	2.666918277740478516e+00
1.729414707199996337e+04	6.100513591556009487e+03	2.468841791152954102e+00
1.765214472200023010e+04	6.298880658883674187e+03	3.191959142684936523e+00
1.776586233799997717e+04	5.941025072861841181e+03	2.659978151321411133e+00
1.802915508100017905e+04	6.084129420422716066e+03	3.231154918670654297e+00
