jd	rv	rverr
1.222010565999988467e+04	5.958395161592816294e+03	2.845642566680908203e+00
1.223596666700020432e+04	5.936640240278335114e+03	2.668697118759155273e+00
1.223790321800019592e+04	5.959029951829314086e+03	2.370346069335937500e+00
1.223890817099995911e+04	5.968144884572393494e+03	2.355594635009765625e+00
1.224300268500018865e+04	5.952089808808468661e+03	2.613904714584350586e+00
1.230785856499988586e+04	6.065854445434699301e+03	2.717681169509887695e+00
1.233481468700012192e+04	6.134165118228673236e+03	2.705916643142700195e+00
1.253613091399986297e+04	5.963267199221620103e+03	2.375458240509033203e+00
1.253709064800012857e+04	5.968014591567902244e+03	2.527426242828369141e+00
1.253804892400000244e+04	5.980846419898050954e+03	2.242688417434692383e+00
1.257306518500018865e+04	6.082881219789196621e+03	2.516757965087890625e+00
1.257400208299979568e+04	6.066812095581713947e+03	2.419935703277587891e+00
1.257500512700015679e+04	6.091593921097715793e+03	2.361588716506958008e+00
1.260100292799994349e+04	6.204366482665656804e+03	2.393938541412353516e+00
1.260204458299977705e+04	6.180085371463945194e+03	2.066881179809570312e+00
1.265187018499989063e+04	6.131448114320439345e+03	2.319579362869262695e+00
1.271175175900012255e+04	5.954643689496442676e+03	2.991255283355712891e+00
1.271280894700018689e+04	5.994266053586485214e+03	2.756463527679443359e+00
1.292504451399995014e+04	6.082348122864001198e+03	2.221223115921020508e+00
1.307182591400016099e+04	5.990040491692314390e+03	2.378025054931640625e+00
1.330301804400002584e+04	6.098640659806049371e+03	2.457978487014770508e+00
1.333885441000014544e+04	5.903986579041749792e+03	2.786799669265747070e+00
1.334010457199998200e+04	5.942831668852519215e+03	3.202637910842895508e+00
1.336889458299987018e+04	6.002629363053762063e+03	2.814212560653686523e+00
1.374701027800003067e+04	5.951958981989810127e+03	2.935103654861450195e+00
1.511103549800021574e+04	6.050434753216861282e+03	4.076614856719970703e+00
1.544012813699990511e+04	6.064810428006603615e+03	2.535577535629272461e+00
1.552304341399995610e+04	6.097435879247314006e+03	3.301001548767089844e+00
1.599486752300010994e+04	5.914670391115898383e+03	5.076807498931884766e+00
1.616512660899991170e+04	6.105910365734656807e+03	2.791258811950683594e+00
1.658515415500011295e+04	6.241466991252091248e+03	2.798252820968627930e+00
1.658805866899993271e+04	6.273819796890427824e+03	2.525286674499511719e+00
1.663990262700011954e+04	6.027504746477416120e+03	3.554777383804321289e+00
1.690914974500006065e+04	6.208047172147969832e+03	2.708650350570678711e+00
1.729114800899988040e+04	6.113558662031631684e+03	2.932134151458740234e+00
1.729414707199996337e+04	6.084862927520734956e+03	2.692631006240844727e+00
1.765214472200023010e+04	6.281478429242779384e+03	2.728210449218750000e+00
1.776586233799997717e+04	5.918874202718536253e+03	2.844932079315185547e+00
1.802915508100017905e+04	6.076920299219011213e+03	3.497353553771972656e+00
