jd	rv	rverr
1.222010565999988467e+04	5.962798069656259031e+03	2.747336864471435547e+00
1.223596666700020432e+04	5.940553996925762476e+03	2.693709850311279297e+00
1.223790321800019592e+04	5.957204222798300179e+03	2.365980863571166992e+00
1.223890817099995911e+04	5.954394658312830870e+03	2.355876445770263672e+00
1.224300268500018865e+04	5.953497823252339003e+03	2.673635005950927734e+00
1.230785856499988586e+04	6.065854445434699301e+03	2.769958496093750000e+00
1.233481468700012192e+04	6.139258400531442021e+03	2.606039524078369141e+00
1.253613091399986297e+04	5.967278568024528795e+03	2.178798913955688477e+00
1.253709064800012857e+04	5.972691249922136194e+03	2.619328260421752930e+00
1.253804892400000244e+04	5.980846419898050954e+03	2.449841737747192383e+00
1.257306518500018865e+04	6.084966520809088252e+03	2.223979949951171875e+00
1.257400208299979568e+04	6.075273269908240763e+03	2.297820091247558594e+00
1.257500512700015679e+04	6.104269323008375068e+03	2.255012989044189453e+00
1.260100292799994349e+04	6.219938620721102779e+03	2.521971702575683594e+00
1.260204458299977705e+04	6.180085371463945194e+03	2.096611261367797852e+00
1.265187018499989063e+04	6.130196061197617382e+03	2.244345188140869141e+00
1.271175175900012255e+04	5.958360585874994285e+03	3.025892257690429688e+00
1.271280894700018689e+04	5.998536994378271629e+03	2.857641220092773438e+00
1.292504451399995014e+04	6.093042925061206915e+03	2.321488857269287109e+00
1.307182591400016099e+04	5.989717662664130330e+03	2.241606950759887695e+00
1.330301804400002584e+04	6.068838959822503966e+03	3.230221986770629883e+00
1.333885441000014544e+04	5.909423412506268505e+03	3.314142704010009766e+00
1.334010457199998200e+04	5.952436377760299365e+03	3.584696292877197266e+00
1.336889458299987018e+04	6.015303674325812608e+03	3.522745370864868164e+00
1.374701027800003067e+04	5.955041126698080916e+03	3.255426168441772461e+00
1.511103549800021574e+04	6.050434753216861282e+03	4.536799907684326172e+00
1.544012813699990511e+04	6.035864879330911208e+03	3.298418521881103516e+00
1.552304341399995610e+04	6.104535391270841501e+03	3.641215562820434570e+00
1.599486752300010994e+04	5.937028482594861998e+03	6.190924167633056641e+00
1.616512660899991170e+04	6.100300120731350034e+03	3.295423746109008789e+00
1.658515415500011295e+04	6.241462628697656328e+03	3.439119815826416016e+00
1.658805866899993271e+04	6.252625416806979047e+03	3.055203437805175781e+00
1.663990262700011954e+04	6.046491265027317240e+03	3.927787780761718750e+00
1.690914974500006065e+04	6.197276025248153019e+03	3.417734861373901367e+00
1.729114800899988040e+04	6.108266883502074052e+03	3.691909074783325195e+00
1.729414707199996337e+04	6.081623730852807057e+03	3.294432640075683594e+00
1.765214472200023010e+04	6.276175744327134453e+03	3.732984542846679688e+00
1.776586233799997717e+04	5.936065939107946178e+03	3.186944961547851562e+00
1.802915508100017905e+04	6.063815185696512344e+03	4.538584709167480469e+00
