jd	rv	rverr
1.222010565999988467e+04	5.974280312928967760e+03	2.636726140975952148e+00
1.223596666700020432e+04	5.960274378929512750e+03	2.516052961349487305e+00
1.223790321800019592e+04	5.970255895028971281e+03	2.319644927978515625e+00
1.223890817099995911e+04	5.972714660342971911e+03	2.277723312377929688e+00
1.224300268500018865e+04	5.949176167765246646e+03	2.594154834747314453e+00
1.230785856499988586e+04	6.070574729333282448e+03	2.808333635330200195e+00
1.233481468700012192e+04	6.151802925809053704e+03	2.630118131637573242e+00
1.253613091399986297e+04	5.982711104338057339e+03	2.171600103378295898e+00
1.253709064800012857e+04	5.990499197125478531e+03	2.545987129211425781e+00
1.253804892400000244e+04	5.990858482326191734e+03	2.277972698211669922e+00
1.257306518500018865e+04	6.098418457409163238e+03	2.372773408889770508e+00
1.257400208299979568e+04	6.084140161797215114e+03	2.316954612731933594e+00
1.257500512700015679e+04	6.107288210677339521e+03	2.134122133255004883e+00
1.260100292799994349e+04	6.219938620721102779e+03	2.384696006774902344e+00
1.260204458299977705e+04	6.194221683790998213e+03	2.035675048828125000e+00
1.265187018499989063e+04	6.158888581716084445e+03	2.201422929763793945e+00
1.271175175900012255e+04	5.980271515524378628e+03	2.908413410186767578e+00
1.271280894700018689e+04	6.006649164350004867e+03	2.684715986251831055e+00
1.292504451399995014e+04	6.105116294459847268e+03	2.205969333648681641e+00
1.307182591400016099e+04	5.991157305627653841e+03	2.254667043685913086e+00
1.330301804400002584e+04	6.077495358459993440e+03	2.221580982208251953e+00
1.333885441000014544e+04	5.924025972838553571e+03	2.749974966049194336e+00
1.334010457199998200e+04	5.957358429801497550e+03	2.889248609542846680e+00
1.336889458299987018e+04	6.016398675488977460e+03	2.966474533081054688e+00
1.374701027800003067e+04	5.962103011689607229e+03	2.496281147003173828e+00
1.511103549800021574e+04	6.045960953643851099e+03	3.959644556045532227e+00
1.544012813699990511e+04	6.059902554267318919e+03	2.530836343765258789e+00
1.552304341399995610e+04	6.103394583286109992e+03	3.133749008178710938e+00
1.599486752300010994e+04	5.943794804523422499e+03	4.884648323059082031e+00
1.616512660899991170e+04	6.128120130362833152e+03	2.908052444458007812e+00
1.658515415500011295e+04	6.241462628697656328e+03	2.848187208175659180e+00
1.658805866899993271e+04	6.297626256441784790e+03	2.524437427520751953e+00
1.663990262700011954e+04	6.040887291196010665e+03	3.200249433517456055e+00
1.690914974500006065e+04	6.208461614819287206e+03	2.756712198257446289e+00
1.729114800899988040e+04	6.111706757674008259e+03	2.918225765228271484e+00
1.729414707199996337e+04	6.090889796472576563e+03	2.696479320526123047e+00
1.765214472200023010e+04	6.294806033041459159e+03	2.930374145507812500e+00
1.776586233799997717e+04	5.954253428547126532e+03	2.778617382049560547e+00
1.802915508100017905e+04	6.084129420422716066e+03	3.525251388549804688e+00
