jd	rv	rverr
1.222010565999988467e+04	5.974711115179416083e+03	2.367845773696899414e+00
1.223596666700020432e+04	5.954697398403772240e+03	2.565969228744506836e+00
1.223790321800019592e+04	5.967404420386446873e+03	2.337037324905395508e+00
1.223890817099995911e+04	5.989390524670452578e+03	2.372498273849487305e+00
1.224300268500018865e+04	5.968434118998895428e+03	2.578868627548217773e+00
1.230785856499988586e+04	6.089106860572821461e+03	2.894223690032958984e+00
1.233481468700012192e+04	6.152247906361415517e+03	2.497502326965332031e+00
1.253613091399986297e+04	5.991950994631217327e+03	2.297956228256225586e+00
1.253709064800012857e+04	5.977860876927516074e+03	2.484417915344238281e+00
1.253804892400000244e+04	5.992788912663643714e+03	2.461147308349609375e+00
1.257306518500018865e+04	6.089355250570617500e+03	2.356355905532836914e+00
1.257400208299979568e+04	6.102150967781781219e+03	2.292067766189575195e+00
1.257500512700015679e+04	6.111547154444429907e+03	2.258609056472778320e+00
1.260100292799994349e+04	6.232038165446352650e+03	2.339843034744262695e+00
1.260204458299977705e+04	6.190014000038518134e+03	2.129210710525512695e+00
1.265187018499989063e+04	6.168954085436052992e+03	2.225721836090087891e+00
1.271175175900012255e+04	5.998498267953473260e+03	3.168255567550659180e+00
1.271280894700018689e+04	6.002424030379785108e+03	2.720681667327880859e+00
1.292504451399995014e+04	6.104974511440712376e+03	2.331404924392700195e+00
1.307182591400016099e+04	6.001801938448857982e+03	2.285598278045654297e+00
1.330301804400002584e+04	6.151266153954486072e+03	2.442099571228027344e+00
1.333885441000014544e+04	5.922327848524761066e+03	2.761434078216552734e+00
1.334010457199998200e+04	5.944232048826128448e+03	3.017433404922485352e+00
1.336889458299987018e+04	6.000014011670027685e+03	3.146098136901855469e+00
1.374701027800003067e+04	5.960298004792159190e+03	2.978110313415527344e+00
1.511103549800021574e+04	6.115397551307250978e+03	3.906405448913574219e+00
1.544012813699990511e+04	6.157477628035951057e+03	2.679470777511596680e+00
1.552304341399995610e+04	6.104535391270841501e+03	3.340475082397460938e+00
1.599486752300010994e+04	5.914631128125984105e+03	4.723654270172119141e+00
1.616512660899991170e+04	6.174982690102740889e+03	2.985512733459472656e+00
1.658515415500011295e+04	6.281844613824490807e+03	2.820320367813110352e+00
1.658805866899993271e+04	6.350428434044835740e+03	2.707651615142822266e+00
1.663990262700011954e+04	6.024730570846285445e+03	3.489974021911621094e+00
1.690914974500006065e+04	6.261045664700592170e+03	2.897940635681152344e+00
1.729114800899988040e+04	6.157779695061195525e+03	2.998239517211914062e+00
1.729414707199996337e+04	6.162235011701253825e+03	2.807708501815795898e+00
1.765214472200023010e+04	6.333578235581808258e+03	2.980497598648071289e+00
1.776586233799997717e+04	5.923278201420587720e+03	2.712504625320434570e+00
1.802915508100017905e+04	6.153952104153606342e+03	3.597368478775024414e+00
