jd	rv	rverr
1.222010565999988467e+04	5.959258947370930400e+03	2.675956249237060547e+00
1.223596666700020432e+04	5.949107330214726971e+03	2.617601633071899414e+00
1.223790321800019592e+04	5.960421061374749115e+03	2.187314748764038086e+00
1.223890817099995911e+04	5.968033639434303041e+03	2.364881992340087891e+00
1.224300268500018865e+04	5.954494666940718162e+03	2.667828559875488281e+00
1.230785856499988586e+04	6.072027459960110718e+03	2.726045608520507812e+00
1.233481468700012192e+04	6.145154392850236036e+03	2.702875852584838867e+00
1.253613091399986297e+04	5.969736867448606063e+03	2.260003089904785156e+00
1.253709064800012857e+04	5.987454134129904560e+03	2.564940452575683594e+00
1.253804892400000244e+04	5.983586104083180544e+03	2.359763383865356445e+00
1.257306518500018865e+04	6.085947004918336461e+03	2.245807409286499023e+00
1.257400208299979568e+04	6.079939021876387415e+03	2.162713527679443359e+00
1.257500512700015679e+04	6.101366043031935988e+03	2.273244380950927734e+00
1.260100292799994349e+04	6.216612172964476486e+03	2.372005224227905273e+00
1.260204458299977705e+04	6.178483768667025288e+03	2.110526561737060547e+00
1.265187018499989063e+04	6.136489045969989093e+03	2.149647235870361328e+00
1.271175175900012255e+04	5.957728015481930925e+03	3.076725244522094727e+00
1.271280894700018689e+04	5.999858848372052307e+03	2.661205053329467773e+00
1.292504451399995014e+04	6.096393366867225268e+03	2.189564943313598633e+00
1.307182591400016099e+04	5.990040491692314390e+03	2.109801054000854492e+00
1.330301804400002584e+04	6.038495212450419785e+03	2.174258470535278320e+00
1.333885441000014544e+04	5.914205862805549259e+03	2.657618284225463867e+00
1.334010457199998200e+04	5.947376905254401208e+03	3.099095344543457031e+00
1.336889458299987018e+04	6.008719489044910006e+03	2.877206087112426758e+00
1.374701027800003067e+04	5.959281529608822893e+03	2.575469255447387695e+00
1.511103549800021574e+04	6.045960953643851099e+03	3.771709442138671875e+00
1.544012813699990511e+04	6.035864879330911208e+03	2.439310789108276367e+00
1.552304341399995610e+04	6.104890939457287459e+03	3.174267530441284180e+00
1.599486752300010994e+04	5.936480982013279572e+03	4.695426464080810547e+00
1.616512660899991170e+04	6.098539830016859923e+03	2.921937942504882812e+00
1.658515415500011295e+04	6.240354539871186716e+03	2.787593603134155273e+00
1.658805866899993271e+04	6.264078212837252067e+03	2.607568979263305664e+00
1.663990262700011954e+04	6.040887291196010665e+03	3.263655185699462891e+00
1.690914974500006065e+04	6.186655386476340936e+03	2.632853746414184570e+00
1.729114800899988040e+04	6.102344715856670518e+03	2.779447078704833984e+00
1.729414707199996337e+04	6.081623730852807057e+03	2.547094583511352539e+00
1.765214472200023010e+04	6.276175744327134453e+03	2.814871072769165039e+00
1.776586233799997717e+04	5.937744431926781544e+03	2.815958738327026367e+00
1.802915508100017905e+04	6.076920299219011213e+03	3.347725391387939453e+00
