jd	rv	rverr
1.222010565999988467e+04	5.959258947370930400e+03	2.549035787582397461e+00
1.223596666700020432e+04	5.952978551956413867e+03	2.594853401184082031e+00
1.223790321800019592e+04	5.951081377648890339e+03	2.427022457122802734e+00
1.223890817099995911e+04	5.954394658312830870e+03	2.289306879043579102e+00
1.224300268500018865e+04	5.939442218182331999e+03	2.803405284881591797e+00
1.230785856499988586e+04	6.072684024402566138e+03	2.901752948760986328e+00
1.233481468700012192e+04	6.139258400531442021e+03	2.624822854995727539e+00
1.253613091399986297e+04	5.980835205931041855e+03	2.398680448532104492e+00
1.253709064800012857e+04	5.968505378941830713e+03	2.796720027923583984e+00
1.253804892400000244e+04	5.979699068081667065e+03	2.606232166290283203e+00
1.257306518500018865e+04	6.084966520809088252e+03	2.523319005966186523e+00
1.257400208299979568e+04	6.079939021876387415e+03	2.445173263549804688e+00
1.257500512700015679e+04	6.103021632439988025e+03	2.358656644821166992e+00
1.260100292799994349e+04	6.213624368495860836e+03	2.480265855789184570e+00
1.260204458299977705e+04	6.179753272007586929e+03	2.170773744583129883e+00
1.265187018499989063e+04	6.144457251645369979e+03	2.277970075607299805e+00
1.271175175900012255e+04	5.952045788330447976e+03	3.133186578750610352e+00
1.271280894700018689e+04	5.993496062728721881e+03	2.793264389038085938e+00
1.292504451399995014e+04	6.087020418663800228e+03	2.264044284820556641e+00
1.307182591400016099e+04	5.988406715056436951e+03	2.597596645355224609e+00
1.330301804400002584e+04	6.088417013487814984e+03	2.591280221939086914e+00
1.333885441000014544e+04	5.911054462545624119e+03	2.965541362762451172e+00
1.334010457199998200e+04	5.940187142886001311e+03	3.406380176544189453e+00
1.336889458299987018e+04	6.008371575328725157e+03	3.055922508239746094e+00
1.374701027800003067e+04	5.960298004792159190e+03	3.063562870025634766e+00
1.511103549800021574e+04	6.053165712293121032e+03	4.332038879394531250e+00
1.544012813699990511e+04	6.059902554267318919e+03	2.788142204284667969e+00
1.552304341399995610e+04	6.102988865723662457e+03	3.414928436279296875e+00
1.599486752300010994e+04	5.927895474885357544e+03	5.163230419158935547e+00
1.616512660899991170e+04	6.107635756013667560e+03	3.154081821441650391e+00
1.658515415500011295e+04	6.241466991252091248e+03	3.018646478652954102e+00
1.658805866899993271e+04	6.266921507690211001e+03	2.751381397247314453e+00
1.663990262700011954e+04	6.037443054469641538e+03	3.713932275772094727e+00
1.690914974500006065e+04	6.208047172147969832e+03	3.020244121551513672e+00
1.729114800899988040e+04	6.111706757674008259e+03	3.092218875885009766e+00
1.729414707199996337e+04	6.091585623904946260e+03	2.927276611328125000e+00
1.765214472200023010e+04	6.281478429242779384e+03	3.091425895690917969e+00
1.776586233799997717e+04	5.931293304556143994e+03	3.093289375305175781e+00
1.802915508100017905e+04	6.076920299219011213e+03	3.627284526824951172e+00
