jd	rv	rverr
1.222010565999988467e+04	5.965006612838937144e+03	2.634604692459106445e+00
1.223596666700020432e+04	5.954697398403772240e+03	2.610845804214477539e+00
1.223790321800019592e+04	5.966757671691470023e+03	2.382380485534667969e+00
1.223890817099995911e+04	5.962614801506828371e+03	2.350711107254028320e+00
1.224300268500018865e+04	5.954916198762992281e+03	2.627873659133911133e+00
1.230785856499988586e+04	6.072027459960110718e+03	3.093752622604370117e+00
1.233481468700012192e+04	6.145154392850236036e+03	2.631847620010375977e+00
1.253613091399986297e+04	5.988618003042938653e+03	2.359091043472290039e+00
1.253709064800012857e+04	5.974191968647748581e+03	2.645761489868164062e+00
1.253804892400000244e+04	6.000152904549788218e+03	2.642004966735839844e+00
1.257306518500018865e+04	6.086388713554872083e+03	2.368149518966674805e+00
1.257400208299979568e+04	6.083421430954062089e+03	2.307918071746826172e+00
1.257500512700015679e+04	6.101366043031935988e+03	2.443318367004394531e+00
1.260100292799994349e+04	6.214825706923376856e+03	2.578812837600708008e+00
1.260204458299977705e+04	6.185472035552462330e+03	2.121980667114257812e+00
1.265187018499989063e+04	6.144457251645369979e+03	2.161170482635498047e+00
1.271175175900012255e+04	5.965851091839751462e+03	3.023801088333129883e+00
1.271280894700018689e+04	6.002173183499777224e+03	2.663823604583740234e+00
1.292504451399995014e+04	6.100945692420064006e+03	2.279955863952636719e+00
1.307182591400016099e+04	5.989390471081511350e+03	2.349321365356445312e+00
1.330301804400002584e+04	6.130405509285308653e+03	2.449882268905639648e+00
1.333885441000014544e+04	5.905594725670322077e+03	2.834495782852172852e+00
1.334010457199998200e+04	5.948793099487837026e+03	2.966767311096191406e+00
1.336889458299987018e+04	6.008719489044910006e+03	2.923240423202514648e+00
1.374701027800003067e+04	5.962103011689607229e+03	2.875531911849975586e+00
1.511103549800021574e+04	6.093728743429004680e+03	3.967442750930786133e+00
1.544012813699990511e+04	6.108811152037204010e+03	2.702928543090820312e+00
1.552304341399995610e+04	6.101926038399455138e+03	3.489902257919311523e+00
1.599486752300010994e+04	5.923604902598613990e+03	4.893745422363281250e+00
1.616512660899991170e+04	6.137429821526951855e+03	2.975924491882324219e+00
1.658515415500011295e+04	6.262119323947001249e+03	3.458083868026733398e+00
1.658805866899993271e+04	6.309253554649454600e+03	3.164976835250854492e+00
1.663990262700011954e+04	6.036489154676481121e+03	3.702808141708374023e+00
1.690914974500006065e+04	6.237893588314473163e+03	2.963512897491455078e+00
1.729114800899988040e+04	6.136479523032699944e+03	3.035432338714599609e+00
1.729414707199996337e+04	6.118448052837964497e+03	2.725565433502197266e+00
1.765214472200023010e+04	6.301147005912614986e+03	3.576637506484985352e+00
1.776586233799997717e+04	5.937744431926781544e+03	2.973193168640136719e+00
1.802915508100017905e+04	6.099771359349120758e+03	3.519096612930297852e+00
