jd	rv	rverr
1.222010565999988467e+04	5.965006612838937144e+03	2.702652931213378906e+00
1.223596666700020432e+04	5.963347798528913700e+03	2.688024520874023438e+00
1.223790321800019592e+04	5.963734966787375015e+03	2.316255331039428711e+00
1.223890817099995911e+04	5.986623029200800374e+03	2.327739477157592773e+00
1.224300268500018865e+04	5.965293625125057588e+03	2.767101049423217773e+00
1.230785856499988586e+04	6.078983553006590228e+03	2.828934669494628906e+00
1.233481468700012192e+04	6.148068579212762415e+03	2.667900562286376953e+00
1.253613091399986297e+04	5.986678847596616833e+03	2.335121154785156250e+00
1.253709064800012857e+04	5.991482953150552930e+03	2.733569145202636719e+00
1.253804892400000244e+04	6.000152904549788218e+03	2.831730365753173828e+00
1.257306518500018865e+04	6.083994761808709882e+03	2.403910398483276367e+00
1.257400208299979568e+04	6.076651837109675398e+03	2.307095527648925781e+00
1.257500512700015679e+04	6.107288210677339521e+03	2.175122499465942383e+00
1.260100292799994349e+04	6.233186607901345269e+03	2.524518251419067383e+00
1.260204458299977705e+04	6.186752990598415636e+03	2.086988449096679688e+00
1.265187018499989063e+04	6.136489045969989093e+03	2.205321550369262695e+00
1.271175175900012255e+04	5.988582181722900714e+03	3.215883255004882812e+00
1.271280894700018689e+04	6.015422261318628443e+03	2.938375711441040039e+00
1.292504451399995014e+04	6.105116294459847268e+03	2.156563282012939453e+00
1.307182591400016099e+04	5.997810201140906429e+03	2.389845371246337891e+00
1.330301804400002584e+04	6.130405509285308653e+03	3.160198450088500977e+00
1.333885441000014544e+04	5.924090865835773002e+03	3.656798601150512695e+00
1.334010457199998200e+04	5.952436377760299365e+03	4.174384593963623047e+00
1.336889458299987018e+04	6.016472838914371096e+03	3.571651697158813477e+00
1.374701027800003067e+04	5.966791667068537208e+03	3.586611509323120117e+00
1.511103549800021574e+04	6.062455771962282597e+03	4.597320556640625000e+00
1.544012813699990511e+04	6.064810428006603615e+03	3.238445520401000977e+00
1.552304341399995610e+04	6.119616741952359007e+03	3.581637620925903320e+00
1.599486752300010994e+04	5.924534126693251892e+03	6.402105808258056641e+00
1.616512660899991170e+04	6.133001828775508329e+03	3.603663444519042969e+00
1.658515415500011295e+04	6.256838451803530916e+03	3.449586868286132812e+00
1.658805866899993271e+04	6.297242351651511854e+03	3.771064996719360352e+00
1.663990262700011954e+04	6.056223714982144884e+03	4.493222236633300781e+00
1.690914974500006065e+04	6.231580972047144314e+03	3.636261463165283203e+00
1.729114800899988040e+04	6.136479523032699944e+03	3.528681278228759766e+00
1.729414707199996337e+04	6.122756075342447730e+03	3.225137710571289062e+00
1.765214472200023010e+04	6.298880658883674187e+03	4.003817558288574219e+00
1.776586233799997717e+04	5.954253428547126532e+03	3.408089399337768555e+00
1.802915508100017905e+04	6.095991205931262812e+03	4.798139572143554688e+00
