jd	rv	rverr
1.222010565999988467e+04	5.980430424043595849e+03	2.737092256546020508e+00
1.223596666700020432e+04	5.948865208443588926e+03	2.554648876190185547e+00
1.223790321800019592e+04	5.957204222798300179e+03	2.325936555862426758e+00
1.223890817099995911e+04	5.968033639434303041e+03	2.402885437011718750e+00
1.224300268500018865e+04	5.954916198762992281e+03	2.748770952224731445e+00
1.230785856499988586e+04	6.081254262589965947e+03	2.984214067459106445e+00
1.233481468700012192e+04	6.148068579212762415e+03	2.657279253005981445e+00
1.253613091399986297e+04	5.992454869668450556e+03	2.343143463134765625e+00
1.253709064800012857e+04	5.990499197125478531e+03	2.714273929595947266e+00
1.253804892400000244e+04	6.000152904549788218e+03	2.616067647933959961e+00
1.257306518500018865e+04	6.100237642608524766e+03	2.273921251296997070e+00
1.257400208299979568e+04	6.096830832648396608e+03	2.392737388610839844e+00
1.257500512700015679e+04	6.111209056475723628e+03	2.302219867706298828e+00
1.260100292799994349e+04	6.227754682310565840e+03	2.584518432617187500e+00
1.260204458299977705e+04	6.184883090703748167e+03	2.056401252746582031e+00
1.265187018499989063e+04	6.168954085436052992e+03	2.337296485900878906e+00
1.271175175900012255e+04	5.968156701858606539e+03	3.180126428604125977e+00
1.271280894700018689e+04	5.998068019776517758e+03	2.871155261993408203e+00
1.292504451399995014e+04	6.109151657312148018e+03	2.360078573226928711e+00
1.307182591400016099e+04	5.997600798528030282e+03	2.297370672225952148e+00
1.330301804400002584e+04	6.133078664515305718e+03	3.097264766693115234e+00
1.333885441000014544e+04	5.920166748121562705e+03	3.614204406738281250e+00
1.334010457199998200e+04	5.946581011729680540e+03	4.275713920593261719e+00
1.336889458299987018e+04	6.014713638838489715e+03	3.606842994689941406e+00
1.374701027800003067e+04	5.968309836011889274e+03	3.509183645248413086e+00
1.511103549800021574e+04	6.089590860547483317e+03	4.825104713439941406e+00
1.544012813699990511e+04	6.109214688322434085e+03	3.281708717346191406e+00
1.552304341399995610e+04	6.101926038399455138e+03	3.916967630386352539e+00
1.599486752300010994e+04	5.923604902598613990e+03	5.984916210174560547e+00
1.616512660899991170e+04	6.152934339988656575e+03	3.533842563629150391e+00
1.658515415500011295e+04	6.261909921334125102e+03	3.678141593933105469e+00
1.658805866899993271e+04	6.332844067756283039e+03	3.178846120834350586e+00
1.663990262700011954e+04	6.051280259158250374e+03	4.567102909088134766e+00
1.690914974500006065e+04	6.236072221837894176e+03	3.644584894180297852e+00
1.729114800899988040e+04	6.130044755241193343e+03	3.618710994720458984e+00
1.729414707199996337e+04	6.118611648629273986e+03	3.288452386856079102e+00
1.765214472200023010e+04	6.309030141776514938e+03	4.093534946441650391e+00
1.776586233799997717e+04	5.947471837678043812e+03	3.603339672088623047e+00
1.802915508100017905e+04	6.131764152297604596e+03	4.630297660827636719e+00
