jd	rv	rverr
1.222010565999988467e+04	5.965006612838937144e+03	2.527278423309326172e+00
1.223596666700020432e+04	5.959787408790714835e+03	2.586862802505493164e+00
1.223790321800019592e+04	5.963734966787375015e+03	2.350908994674682617e+00
1.223890817099995911e+04	5.968171605218307377e+03	2.335613727569580078e+00
1.224300268500018865e+04	5.955124510737259698e+03	2.552394628524780273e+00
1.230785856499988586e+04	6.072027459960110718e+03	2.726546287536621094e+00
1.233481468700012192e+04	6.137733687756437575e+03	2.495935678482055664e+00
1.253613091399986297e+04	5.994743029469565954e+03	2.274923086166381836e+00
1.253709064800012857e+04	5.981985672145732678e+03	2.666032075881958008e+00
1.253804892400000244e+04	5.997197273920130101e+03	2.499741554260253906e+00
1.257306518500018865e+04	6.082673998453537934e+03	2.398984432220458984e+00
1.257400208299979568e+04	6.080594495680234104e+03	2.317649602890014648e+00
1.257500512700015679e+04	6.097309958046069369e+03	2.127590417861938477e+00
1.260100292799994349e+04	6.219938620721102779e+03	2.396405458450317383e+00
1.260204458299977705e+04	6.180085371463945194e+03	2.068488597869873047e+00
1.265187018499989063e+04	6.139351972317905165e+03	2.102500200271606445e+00
1.271175175900012255e+04	5.958360585874994285e+03	3.061024665832519531e+00
1.271280894700018689e+04	6.002173183499777224e+03	2.795881748199462891e+00
1.292504451399995014e+04	6.087290897038765252e+03	2.274759292602539062e+00
1.307182591400016099e+04	5.989717662664130330e+03	2.262874364852905273e+00
1.330301804400002584e+04	6.080983220730711764e+03	2.296954154968261719e+00
1.333885441000014544e+04	5.924502581910568551e+03	2.670732021331787109e+00
1.334010457199998200e+04	5.957358429801497550e+03	3.101276636123657227e+00
1.336889458299987018e+04	6.011247589339945989e+03	2.885965585708618164e+00
1.374701027800003067e+04	5.968309836011889274e+03	2.507311582565307617e+00
1.511103549800021574e+04	6.052592036384929088e+03	3.881454467773437500e+00
1.544012813699990511e+04	6.050184964263535221e+03	2.428287982940673828e+00
1.552304341399995610e+04	6.104890939457287459e+03	3.092006206512451172e+00
1.599486752300010994e+04	5.913736804466825561e+03	4.519876956939697266e+00
1.616512660899991170e+04	6.122149974618645501e+03	2.927835702896118164e+00
1.658515415500011295e+04	6.245969147428928409e+03	2.631549358367919922e+00
1.658805866899993271e+04	6.295443888585716195e+03	2.644911527633666992e+00
1.663990262700011954e+04	6.047032221777247287e+03	3.302320957183837891e+00
1.690914974500006065e+04	6.197276025248153019e+03	2.786656856536865234e+00
1.729114800899988040e+04	6.113558662031631684e+03	2.945441722869873047e+00
1.729414707199996337e+04	6.084125655821233522e+03	2.688403844833374023e+00
1.765214472200023010e+04	6.283722963499545585e+03	2.866189718246459961e+00
1.776586233799997717e+04	5.952354626729327720e+03	2.681774616241455078e+00
1.802915508100017905e+04	6.084129420422716066e+03	3.304284572601318359e+00
