jd	rv	rverr
1.222010565999988467e+04	5.974711115179416083e+03	2.871816158294677734e+00
1.223596666700020432e+04	5.960442882594561524e+03	2.674795389175415039e+00
1.223790321800019592e+04	5.963734966787375015e+03	2.317442178726196289e+00
1.223890817099995911e+04	5.968171605218307377e+03	2.397263526916503906e+00
1.224300268500018865e+04	5.957816752142909536e+03	2.640068531036376953e+00
1.230785856499988586e+04	6.077098929490704904e+03	2.719362974166870117e+00
1.233481468700012192e+04	6.145710618540688301e+03	2.545814037322998047e+00
1.253613091399986297e+04	5.991865924819736392e+03	2.098641157150268555e+00
1.253709064800012857e+04	5.992226768681706744e+03	2.683153867721557617e+00
1.253804892400000244e+04	5.995367182334681274e+03	2.474556922912597656e+00
1.257306518500018865e+04	6.087862166315266222e+03	2.415378570556640625e+00
1.257400208299979568e+04	6.083421430954062089e+03	2.387216091156005859e+00
1.257500512700015679e+04	6.111547154444429907e+03	2.280068397521972656e+00
1.260100292799994349e+04	6.227754682310565840e+03	2.498207092285156250e+00
1.260204458299977705e+04	6.185472035552462330e+03	2.044465065002441406e+00
1.265187018499989063e+04	6.158888581716084445e+03	2.313626527786254883e+00
1.271175175900012255e+04	5.980271515524378628e+03	3.324545145034790039e+00
1.271280894700018689e+04	6.002424030379785108e+03	2.761476993560791016e+00
1.292504451399995014e+04	6.105386772834812291e+03	2.227091312408447266e+00
1.307182591400016099e+04	5.997600798528030282e+03	2.365454435348510742e+00
1.330301804400002584e+04	6.123187662972733960e+03	2.354352712631225586e+00
1.333885441000014544e+04	5.924502581910568551e+03	2.887806653976440430e+00
1.334010457199998200e+04	5.953443037196157093e+03	3.163158655166625977e+00
1.336889458299987018e+04	6.016398675488977460e+03	3.136850118637084961e+00
1.374701027800003067e+04	5.967273729333595838e+03	2.725216865539550781e+00
1.511103549800021574e+04	6.072544179093034472e+03	4.295172691345214844e+00
1.544012813699990511e+04	6.079331190443233936e+03	2.710302352905273438e+00
1.552304341399995610e+04	6.119476049571832846e+03	3.421758890151977539e+00
1.599486752300010994e+04	5.923604902598613990e+03	5.201411724090576172e+00
1.616512660899991170e+04	6.133904877543536713e+03	2.962725400924682617e+00
1.658515415500011295e+04	6.261667799562987057e+03	2.856451272964477539e+00
1.658805866899993271e+04	6.309489132588940265e+03	2.666007280349731445e+00
1.663990262700011954e+04	6.047032221777247287e+03	3.606151103973388672e+00
1.690914974500006065e+04	6.219727911647467408e+03	2.833331108093261719e+00
1.729114800899988040e+04	6.122634956533482182e+03	2.952948808670043945e+00
1.729414707199996337e+04	6.103626274145324714e+03	2.832349300384521484e+00
1.765214472200023010e+04	6.309030141776514938e+03	2.998571395874023438e+00
1.776586233799997717e+04	5.954253428547126532e+03	2.931979656219482422e+00
1.802915508100017905e+04	6.094479580819563125e+03	3.565386772155761719e+00
