jd	rv	rverr
1.222010565999988467e+04	5.965006612838937144e+03	2.666866540908813477e+00
1.223596666700020432e+04	5.952978551956413867e+03	2.608102321624755859e+00
1.223790321800019592e+04	5.961017095374420023e+03	2.245073795318603516e+00
1.223890817099995911e+04	5.978402886006802873e+03	2.335707187652587891e+00
1.224300268500018865e+04	5.956076092923376564e+03	2.795348644256591797e+00
1.230785856499988586e+04	6.072173605533680529e+03	2.836326837539672852e+00
1.233481468700012192e+04	6.139258400531442021e+03	2.612145185470581055e+00
1.253613091399986297e+04	5.982711104338057339e+03	2.192638874053955078e+00
1.253709064800012857e+04	5.990499197125478531e+03	2.665413379669189453e+00
1.253804892400000244e+04	5.987154673610944883e+03	2.516080617904663086e+00
1.257306518500018865e+04	6.085947004918336461e+03	2.354343652725219727e+00
1.257400208299979568e+04	6.080594495680234104e+03	2.320711612701416016e+00
1.257500512700015679e+04	6.108990697545566945e+03	2.375121593475341797e+00
1.260100292799994349e+04	6.227974445990224922e+03	2.460081577301025391e+00
1.260204458299977705e+04	6.190014000038518134e+03	2.092451333999633789e+00
1.265187018499989063e+04	6.146954814059361524e+03	2.165133714675903320e+00
1.271175175900012255e+04	5.963595651196897961e+03	3.022170543670654297e+00
1.271280894700018689e+04	5.998536994378271629e+03	2.764987230300903320e+00
1.292504451399995014e+04	6.104974511440712376e+03	2.401107549667358398e+00
1.307182591400016099e+04	5.997810201140906429e+03	2.306931257247924805e+00
1.330301804400002584e+04	6.073630135230654560e+03	2.577900409698486328e+00
1.333885441000014544e+04	5.924502581910568551e+03	2.770402908325195312e+00
1.334010457199998200e+04	5.960473838987334602e+03	3.133055210113525391e+00
1.336889458299987018e+04	6.019160172446281649e+03	2.984780550003051758e+00
1.374701027800003067e+04	5.968309836011889274e+03	2.668092250823974609e+00
1.511103549800021574e+04	6.045960953643851099e+03	3.950648307800292969e+00
1.544012813699990511e+04	6.072298752694143332e+03	2.591996908187866211e+00
1.552304341399995610e+04	6.114454749417240237e+03	3.400198936462402344e+00
1.599486752300010994e+04	5.938834580130918766e+03	4.988825798034667969e+00
1.616512660899991170e+04	6.107635756013667560e+03	2.908097028732299805e+00
1.658515415500011295e+04	6.244579673841406475e+03	2.853052139282226562e+00
1.658805866899993271e+04	6.273819796890427824e+03	2.733831405639648438e+00
1.663990262700011954e+04	6.049100208909225330e+03	3.560941219329833984e+00
1.690914974500006065e+04	6.186655386476340936e+03	2.757339954376220703e+00
1.729114800899988040e+04	6.113270733438926982e+03	2.928613185882568359e+00
1.729414707199996337e+04	6.085772520120415720e+03	2.616577148437500000e+00
1.765214472200023010e+04	6.276175744327134453e+03	3.022761106491088867e+00
1.776586233799997717e+04	5.941025072861841181e+03	2.713499784469604492e+00
1.802915508100017905e+04	6.072946012128799339e+03	3.570646047592163086e+00
