jd	rv	rverr
1.222010565999988467e+04	5.962798069656259031e+03	2.575802087783813477e+00
1.223596666700020432e+04	5.947960523717647447e+03	2.537243127822875977e+00
1.223790321800019592e+04	5.951081377648890339e+03	2.216334581375122070e+00
1.223890817099995911e+04	5.968033639434303041e+03	2.226446628570556641e+00
1.224300268500018865e+04	5.954494666940718162e+03	2.609608173370361328e+00
1.230785856499988586e+04	6.074097492039480130e+03	2.604604005813598633e+00
1.233481468700012192e+04	6.148068579212762415e+03	2.508883476257324219e+00
1.253613091399986297e+04	5.980835205931041855e+03	2.192930221557617188e+00
1.253709064800012857e+04	5.981985672145732678e+03	2.570498228073120117e+00
1.253804892400000244e+04	5.988465621218638262e+03	2.547396183013916016e+00
1.257306518500018865e+04	6.084966520809088252e+03	2.292052507400512695e+00
1.257400208299979568e+04	6.072190034561361244e+03	2.051412820816040039e+00
1.257500512700015679e+04	6.103021632439988025e+03	2.243447303771972656e+00
1.260100292799994349e+04	6.222471083570573683e+03	2.403879642486572266e+00
1.260204458299977705e+04	6.178483768667025288e+03	2.006301879882812500e+00
1.265187018499989063e+04	6.144457251645369979e+03	2.347708940505981445e+00
1.271175175900012255e+04	5.957156520850956440e+03	3.002892971038818359e+00
1.271280894700018689e+04	6.002173183499777224e+03	2.760843038558959961e+00
1.292504451399995014e+04	6.093042925061206915e+03	2.175725936889648438e+00
1.307182591400016099e+04	5.990040491692314390e+03	2.245141267776489258e+00
1.330301804400002584e+04	6.054825344338933064e+03	2.485852003097534180e+00
1.333885441000014544e+04	5.926258510070623743e+03	2.678642749786376953e+00
1.334010457199998200e+04	5.952436377760299365e+03	2.739959001541137695e+00
1.336889458299987018e+04	6.019160172446281649e+03	2.922800540924072266e+00
1.374701027800003067e+04	5.964779438835430483e+03	2.598716020584106445e+00
1.511103549800021574e+04	6.010602449948826688e+03	3.855548858642578125e+00
1.544012813699990511e+04	6.030904654938407475e+03	2.390035152435302734e+00
1.552304341399995610e+04	6.123535406473525654e+03	3.144333839416503906e+00
1.599486752300010994e+04	5.946192028185410891e+03	4.666556835174560547e+00
1.616512660899991170e+04	6.081877053352684015e+03	2.791260957717895508e+00
1.658515415500011295e+04	6.235202363083546516e+03	2.763065338134765625e+00
1.658805866899993271e+04	6.258693730025952391e+03	2.567819833755493164e+00
1.663990262700011954e+04	6.051280259158250374e+03	3.308702707290649414e+00
1.690914974500006065e+04	6.173851289209851529e+03	2.609359979629516602e+00
1.729114800899988040e+04	6.088816434553984436e+03	2.919672966003417969e+00
1.729414707199996337e+04	6.063488592066845740e+03	2.536519050598144531e+00
1.765214472200023010e+04	6.258880397269895184e+03	2.868047952651977539e+00
1.776586233799997717e+04	5.954253428547126532e+03	2.681912660598754883e+00
1.802915508100017905e+04	6.063278591501017218e+03	3.414530515670776367e+00
